order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000596.XSHE,2016-01-04,2015,q4,1,0.0,375,81.7294,0.0,465,77.109,-0.004,1457,26.7237,-0.0092,1289,31.2333,-0.0055,689,63.1692,0.0,119,93.0913,0.0,207,87.6794,0.0,345,78.7916,0.0024,434,71.1333,0.0094,350,75.8978,-0.0007,1306.0,39.3869,54.1027,47.2988,-0.13,1466,17.2316,-0.34,1481,10.4658,-0.03,1044,36.5572,0.1976,1410,23.9201,18.3904,33.4907,32.1299
000596.XSHE,2016-01-04,2015,q4,3,0.0,331,83.8788,0.0,433,78.6667,-0.004,1460,26.4617,-0.0092,1280,31.6774,-0.0055,687,63.2369,0.0,108,93.7096,0.0,199,88.1437,0.0,344,78.7485,0.0024,433,71.0843,0.0094,349,75.9003,-0.0004,1282.0,40.474,54.6128,47.8866,-0.13,1450,17.9037,-0.34,1479,10.3699,-0.03,1039,36.7073,0.2021,1412,23.7297,18.6509,33.9139,32.5686
000596.XSHE,2016-01-04,2016,q4,1,0.0,484,77.0,0.0,581,72.0751,-0.004,1380,32.1024,-0.0135,1236,35.5428,-0.0076,905,52.6454,0.0,125,92.7739,0.0,232,86.25,0.0,409,74.954,-0.0049,867,42.5348,0.0028,521,64.1132,-0.001,1098.0,48.4735,52.5635,47.6731,-0.13,1505,17.1806,-0.34,1519,10.6533,-0.03,1076,36.3905,0.1976,1440,24.303,18.4117,36.028,35.0499
000596.XSHE,2016-01-04,2016,q4,3,0.0,423,79.8856,0.0,541,73.9759,-0.004,1369,32.4444,-0.0135,1225,36.0167,-0.0076,900,52.8579,0.0,121,92.9783,0.0,224,86.7104,0.0,405,75.0617,-0.0049,845,43.7333,0.0028,519,64.1274,0.0001,604.0,71.6235,53.3907,48.6079,-0.13,1487,17.9006,-0.34,1516,10.5667,-0.03,1068,36.639,0.2021,1441,24.1307,18.7147,43.1473,42.1908
000596.XSHE,2016-01-04,2017,q4,1,0.0,346,81.8325,-0.0001,1494,20.2457,0.0035,517,71.5232,-0.019,1167,31.0467,-0.0177,903,44.9328,0.0,123,92.561,0.0,230,85.7143,0.0,402,74.1624,-0.0097,882,38.045,-0.0095,643,52.5499,0.001,576.0,70.3302,51.7186,47.4966,-0.13,1399,17.4734,-0.34,1425,10.3275,-0.03,984,37.4682,0.1976,1344,23.6932,18.614,42.2735,41.4291
000596.XSHE,2016-01-04,2017,q4,3,-0.0001,1660,12.4538,-0.0001,1508,19.2823,0.0035,507,71.9357,-0.019,1143,32.0238,-0.0177,897,45.0644,0.0,116,92.9577,0.0,222,86.1789,0.0,401,74.0765,-0.0097,854,39.632,-0.0095,643,52.3031,0.001,588.0,69.5697,46.4428,40.7961,-0.13,1382,18.2356,-0.34,1422,10.2904,-0.03,977,37.7551,0.2021,1344,23.6064,18.9614,41.0337,39.9043
000596.XSHE,2016-01-04,2018,q4,1,0.0,2,98.7805,0.0,3,97.3684,0.0,6,92.6471,0.0,8,87.2727,0.0,10,76.3158,0.0,1,100.0,0.0,1,100.0,0.0,2,98.2456,0.0,5,91.8367,0.0,8,79.4118,0.0,3.0,97.6744,91.5472,90.9593,-0.13,69,15.0,-0.34,71,11.3924,-0.03,40,47.2973,0.1976,68,18.2927,20.0164,57.1029,56.9853
000596.XSHE,2016-01-04,2018,q4,3,0.0,1,100.0,0.0,2,98.6111,0.0,5,93.5484,0.0,8,86.5385,0.0,10,75.6757,0.0,1,100.0,0.0,1,100.0,0.0,2,98.1481,0.0,5,91.4894,0.0,8,79.4118,0.0,3.0,97.619,91.8147,91.3159,-0.13,68,16.25,-0.34,71,11.3924,-0.03,38,50.0,0.2021,69,17.0732,21.057,56.982,56.8822
000596.XSHE,2016-01-05,2015,q4,1,0.0,352,82.9197,0.0,438,78.5363,-0.004,1432,27.9456,-0.0092,1295,31.0602,-0.0055,690,63.1156,0.0,104,94.0186,0.0,193,88.585,0.0,351,78.4084,0.0024,437,71.0299,0.0094,354,75.6047,-0.0007,1227.0,41.001,54.7159,48.0125,-0.13,1460,17.5706,-0.34,1481,10.8434,-0.03,1035,37.2192,0.1768,1513,18.6659,18.8094,32.6051,31.2645
000596.XSHE,2016-01-05,2015,q4,3,0.0,372,81.9113,0.0,441,78.3358,-0.004,1445,27.181,-0.0092,1291,31.2,-0.0055,691,63.0225,0.0,106,93.8776,0.0,196,88.3513,0.0,348,78.4873,0.0024,435,70.9505,0.0094,351,75.7785,-0.0007,1229.0,40.8193,54.4377,47.6748,-0.13,1444,18.2436,-0.34,1479,10.5327,-0.03,1035,37.028,0.1768,1519,18.0788,18.9161,32.3402,30.9876
000596.XSHE,2016-01-05,2016,q4,1,0.0,454,78.5308,0.0,574,72.5443,-0.004,1364,32.8902,-0.0135,1247,35.1717,-0.0076,901,52.8796,0.0,111,93.6416,0.0,218,87.1598,0.0,415,74.57,-0.0049,881,41.7989,0.0028,522,64.0193,-0.001,1109.0,48.03,52.9024,48.0685,-0.13,1501,17.4917,-0.34,1520,11.0135,-0.03,1068,37.013,0.1768,1549,18.9529,18.8047,34.4363,33.4695
000596.XSHE,2016-01-05,2016,q4,3,0.0,453,78.5069,0.0,557,73.2821,-0.004,1354,33.1852,-0.0135,1232,35.7516,-0.0076,897,53.0398,0.0,112,93.5577,0.0,223,86.8014,0.0,416,74.3669,-0.0049,853,43.2,0.0028,523,63.8754,-0.001,1111.0,47.8383,53.2658,48.4921,-0.13,1484,18.2019,-0.34,1517,10.7185,-0.03,1067,36.8483,0.1768,1556,18.3298,18.9378,34.2912,33.3364
000596.XSHE,2016-01-05,2017,q4,1,0.0,328,82.8885,-0.0001,1511,19.8088,0.0035,523,71.2079,-0.019,1182,30.4885,-0.0177,906,44.8843,0.0,114,93.1763,0.0,212,86.935,0.0,412,73.518,-0.0097,898,37.2727,-0.0095,643,52.5499,0.001,573.0,70.6215,51.5364,47.248,-0.13,1398,17.7267,-0.34,1429,10.6383,-0.03,978,38.0862,0.1768,1448,18.2024,18.9632,40.7471,39.8894
000596.XSHE,2016-01-05,2017,q4,3,-0.0001,1662,12.8084,-0.0001,1512,19.4563,0.0035,535,70.3991,-0.019,1163,31.1203,-0.0177,904,44.8044,0.0,110,93.3859,0.0,215,86.6667,0.0,414,73.234,-0.0097,861,39.1796,-0.0095,643,52.3739,0.001,572.0,70.5062,45.8803,40.1084,-0.13,1381,18.4879,-0.34,1426,10.3774,-0.03,977,37.953,0.1768,1457,17.5071,19.1367,39.4074,38.253
000596.XSHE,2016-01-05,2018,q4,1,0.0,2,98.7952,0.0,2,98.6842,0.0,6,92.5373,0.0,8,87.5,0.0,10,76.3158,0.0,1,100.0,0.0,1,100.0,0.0,2,98.2456,0.0,5,91.8367,0.0,8,79.4118,0.0,3.0,97.6471,91.7871,91.2591,-0.13,68,16.25,-0.34,72,11.25,-0.03,39,48.6486,0.1768,72,14.4578,20.7297,56.1348,56.0292
