order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
601098.XSHG,2010q1,2011-04-28,447367178.86,-65003531.37,-21946797.75,,1,,123481762.82,,,,,,,2021-12-30 22:14:13,,,-430787799.88,830665624.46,,830665624.46,,,-1497610.81
601098.XSHG,2010q2,2011-10-27,1179589634.64,134426964.64,-36553757.94,840465780.54,1,2895571165.01,281804788.59000003,777743614.75,329712326.72,,489426884.66,5521786981.77,66364251.96,2022-08-06 19:19:09,260953.67,2883775898.84,-454884025.37,2034712052.35,2626215816.76,2034712052.35,3418999298.08,1177516787.21,-4964579.16
601098.XSHG,2010q3,2011-10-27,1783876829.92,262208353.94,-77532661.37,1013468174.67,1,2971443702.27,449722966.01,771818421.45,498052668.67,,550894841.57,5780277696.45,110486417.63,2021-12-30 22:14:13,-189895.41,2957143415.49,-573718895.51,3085224380.17,2808833994.18,3085224380.17,3672722029.88,1167483406.14,-5313939.54
601098.XSHG,2010q4,2012-04-10,2834629578.89,804793428.32,-119808348.68,814507037.51,1,2645390276.11,601248502.26,765662364.08,644079089.79,,268890576.12,9729731786.54,108530755.33,2021-12-30 22:14:13,481236.17,2633192969.6,3449864163.92,4762583035.88,7084341510.43,4762583035.88,7650720568.53,1157515267.72,-15429688.67
601098.XSHG,2011q1,2012-04-26,536159440.2,-297107181.64,-21709517.86,969395323.52,1,2686072085.79,145586266.87,760966090.77,791254175.0,,694007705.44,9915999863.09,100940764.39,2021-12-30 22:14:13,-92771.94,2658489884.27,-100567952.7,984474552.79,7229927777.3,984474552.79,7849786437.13,1137346969.75,-17001166.59
601098.XSHG,2011q2,2012-10-30,1445585561.4500003,222736223.61,-32363847.1,911100640.94,1,2800500589.99,368682491.40999997,755217330.64,905827282.64,,602761670.49,10137318811.15,123499796.16,2022-08-06 19:19:09,223958.12,2774103805.04,-211792560.01,2479971836.86,7336818221.16,2479971836.86,8098859327.93,1115226401.94,-50171305.81999999
601098.XSHG,2011q3,2012-10-30,2245687693.13,367854847.45,-405915368.12,1220331793.33,1,3050658881.1,540464509.62,752689642.19,1077537497.89,,576100820.92,10565320418.35,56604280.2,2021-12-30 22:14:13,76880.54,3025053134.48,-225414117.67,3810730117.96,7514661537.25,3810730117.96,8138583268.58,1131099033.94,-97759817.52
601098.XSHG,2011q4,2013-04-09,3539151817.9,1111637417.43,-461067651.23,976415262.43,1,2956184978.65,806191633.69,747032148.83,1275707845.47,,342361117.26,10893220835.67,115868521.41,2021-12-30 22:14:13,10993808.94,2911227072.39,-74603660.86,5856569991.4,7937035857.02,5856569991.4,8776086862.22,1166772202.27,-152041583.15
601098.XSHG,2012q1,2013-04-26,888021791.26,-169668298.21,-215877159.3,1103114511.95,1,3162821979.57,178991404.18,741427910.41,1461498037.68,,745283898.78,11278849239.77,77124090.1,2021-12-30 22:14:13,-86700.84,3113938975.63,-1507271.98,1417613524.81,8116027260.2,1417613524.81,9183440083.18,1149436986.95,-30295578.27
601098.XSHG,2012q2,2013-10-29,1822445560.25,69286110.01,73984194.9,1030657365.42,1,2955915642.58,413543818.34,740081443.22,1486285717.5,,632027260.37,11087147282.46,110151875.12,2022-08-06 19:19:09,11987240.02,2906499926.13,-215759196.07,2995626590.450001,8131231639.88,2995626590.450001,8981379719.7,1132727013.55,-84990022.63
601098.XSHG,2012q3,2013-10-29,2665615345.38,248196336.27,-339824934.0,1390973307.26,1,3417505627.57,603775073.53,735546763.77,1684256994.37,,712739391.96,11738968522.64,173698091.7,2021-12-30 22:14:13,16491938.16,3360772648.44,-218719861.55,4412659603.77,8321462895.07,4412659603.77,9656974366.85,1125963261.5,-123307245.09
601098.XSHG,2012q4,2014-04-15,4251557471.93,1095995508.72,-70308623.54,1028831749.48,1,3214672867.53,920919141.78,729813463.0,1924146408.05,,480571870.79,11849164659.03,186412817.99,2021-12-30 22:14:13,24963045.73,3155821784.17,-226800254.45,6930363207.12,8634491791.5,6930363207.12,9774846132.52,1139351077.8,-183930073.03
601098.XSHG,2013q1,2014-04-24,798940394.65,-113471546.9,-381392928.36,1221938517.56,1,3321407534.15,195582219.07,725614659.68,2124642471.69,,685574925.11,12213848777.57,140235295.68,2021-12-30 22:14:13,4643536.49,3241009173.27,,1376713220.57,8892441243.42,1376713220.57,10090947404.98,1111016257.26,-32867488.33
601098.XSHG,2013q2,2014-10-28,1984764690.7599998,177501597.16,-156775497.64,1179753889.13,1,3330153744.83,493178348.15,719383858.31,2072026230.1,,794948774.86,12168134511.58,159988066.44,2022-08-06 19:19:09,14142803.979999999,3259697003.22,-320861612.18,3361680663.26,8837980766.75,3361680663.26,10049626925.46,1088718869.49,-79012831.35
601098.XSHG,2013q3,2014-10-28,2984021430.12,495691725.51,-241934375.98,1500051191.39,1,3753981883.94,716876794.53,714553346.9,2301876583.11,,768015287.52,12825235955.33,201856832.46,2021-12-30 22:14:13,17580777.95,3675528464.82,-321748213.73,4983478799.54,9071254071.39,4983478799.54,10712979714.7,1077745671.24,-123363068.95
601098.XSHG,2013q4,2015-04-14,4881016052.74,1279257902.86,-198317858.85,1141959654.53,1,3532664691.92,1131854724.21,708264707.92,2610961839.01,,658283859.05,13012608021.15,210931979.73,2021-12-30 22:14:13,24708100.39,3432820882.66,-333314267.7,8033049349.15,9479943329.23,8033049349.15,10794625548.55,1104987606.12,-189471970.23
601098.XSHG,2014q1,2015-04-29,968943052.52,-113542394.7,6109331.16,1364220456.22,1,3785974709.91,240142285.73,702000262.48,2850814851.24,,1040793986.82,13510284342.93,196225203.54,2021-12-30 22:14:13,7231040.24,3671378301.53,-1080277.01,1644254682.7,9724309633.02,1644254682.7,11314623416.41,1077340264.46,-46701219.4
601098.XSHG,2014q2,2015-10-28,2246989851.23,528898999.48,165654236.1,1177524592.76,1,3937574495.86,653894675.86,696032815.28,2892264533.1,,899213908.1,14003886785.54,185415246.32,2022-08-06 19:19:09,11463052.42,3820867350.13,-74152843.34,3863562158.2699995,10066312289.68,3863562158.2699995,11814024163.49,1078726719.59,-122853955.21000001
601098.XSHG,2014q3,2015-10-28,3104305734.44,170596600.41,146087572.37,1454540437.9,1,4092117642.55,952017154.59,692694654.1,3185117480.29,,1169198219.81,14448197954.19,212296109.78,2021-12-30 22:14:13,12284885.31,3956411582.07,-78737469.06,5485652368.9,10356080311.64,5485652368.9,12261245331.59,1060113228.26,-171465630.87
601098.XSHG,2014q4,2016-04-26,5362379669.22,1534733870.59,72707911.74,1052870923.84,1,4217754823.03,1528720969.92,687969033.29,3604032471.69,,833302316.85,15140249439.09,185127525.89,2021-12-30 22:14:13,14366498.17,4098885629.56,-92379682.9,9038761069.4,10922494616.06,9038761069.4,12930041545.92,1150508351.11,-215572357.74
601098.XSHG,2015q1,2016-04-29,996072808.04,-693286197.85,-22707145.58,1246653832.66,1,3904168576.46,310824597.48,682571021.76,3899423313.97,,1257816079.52,15137487790.0,160924488.29,2021-12-30 22:14:13,1190922.68,3779807555.07,-1868046.15,1749093750.87,11233319213.54,1749093750.87,12953119012.54,1122467176.38,-28814113.56
601098.XSHG,2015q2,2016-10-28,2519943809.12,407509395.14,-48159670.58,1330933360.62,1,4467158271.93,817637303.02,679915627.59,3907051729.07,,1404641160.32,15524319664.84,190034544.92,2022-08-06 19:19:09,4162365.56,4347070589.65,-668529662.85,4396106222.22,11057161392.91,4396106222.22,13362563852.81,1098268977.25,-58355257.519999996
601098.XSHG,2015q3,2016-10-28,3743667504.02,411703929.68,-76985385.05,1537428166.1,1,4726236359.69,1149354860.2,673954454.65,4228466251.01,,1467285641.24,16115115309.78,260429150.98,2021-12-30 22:14:13,6479650.08,4583554715.04,-676714392.03,6530874039.97,11388878950.09,6530874039.97,13970146953.95,1076672585.3,-89192054.02
601098.XSHG,2015q4,2017-04-25,5940660654.59,1943536470.41,-384901978.76,1160280469.01,1,4711269497.61,1778711599.02,676680706.74,4651095940.91,,967031269.7,16722894444.51,323609468.47,2021-12-30 22:14:13,7069588.97,4574823028.98,-681056732.05,10085432401.04,12011624946.9,10085432401.04,14294302417.34,1381149794.33,-121554705.84
601098.XSHG,2016q1,2017-04-28,1025056194.89,-514158017.74,-36040023.03,1326602899.11,1,4216971299.11,341267065.27,674861116.48,4980349830.05,,1155002188.72,16574763311.28,281114498.8,2021-12-30 22:14:13,-767499.0,4095615162.95,3873747.1,1887408752.57,12357792012.17,1887408752.57,14169959713.53,1357357520.54,-27971699.77
601098.XSHG,2016q2,2017-10-28,2666515731.8199997,442605056.32,-264088272.15,1271055847.57,1,4745882276.13,873558810.1799998,673756616.95,4970497107.56,,1316224816.37,17084016688.84,177997745.05,2022-08-06 19:19:09,2030291.4800000004,4623263069.83,-526220931.5,4744919466.82,12338134412.71,4744919466.82,14671771129.71,1356239905.8,-55682645.470000006
601098.XSHG,2016q3,2017-10-28,3915360084.54,652377483.26,-692280192.18,1747509646.98,1,5220056026.04,1217502149.84,664917594.17,5307286092.23,,1350253683.93,17878480682.38,243461876.49,2021-12-30 22:14:13,6453047.33,5072315855.97,-539957036.68,6943852051.47,12658424656.34,6943852051.47,15485875190.24,1342755184.33,-81925265.37
601098.XSHG,2016q4,2019-04-23,6543319827.82,2164686772.15,-692557793.36,1272071086.23,1,5318569898.81,1900543991.05,657899888.6,5757744115.85,,1194651591.12,18618748058.14,258951250.96,2021-12-30 22:14:13,32724315.3,5189243155.46,-579512847.09,11104520025.03,13300178159.33,11104520025.03,16231196945.95,1344286121.71,-106747157.36
601098.XSHG,2017q1,2018-04-28,1166671569.03,-47133205.44,-373589759.43,1583957193.95,1,5293687246.12,368341265.92,651542956.42,6110188540.91,,1278782799.17,18965366671.37,217456145.47,2021-12-30 22:14:13,3227522.53,5168759258.45,2133747.1,2135060236.65,13671679425.25,2135060236.65,16508066187.96,1315231718.91,-25092919.19
