time,option_type,k1,k2,t1,t2,leg1_buy,leg2_buy,leg1_sell,leg2_sell,cost,revenue,score
2026-03-31 09:30:00,C,5000.0,5200.0,17,45,IO2604C5000,IO2605C5200,IO2605C5000,IO2604C5200,7.80383708800997,4.402762703367179,3.653565250051781
2026-03-31 09:30:00,C,4950.0,5200.0,17,45,IO2604C4950,IO2605C5200,IO2605C4950,IO2604C5200,8.20383708800997,5.80383708800997,3.437784376993181
2026-03-31 09:30:00,C,4800.0,5200.0,17,45,IO2604C4800,IO2605C5200,IO2605C4800,IO2604C5200,9.00383708800997,17.8130460992339,3.4326240264338708
2026-03-31 09:30:00,C,4850.0,5200.0,17,45,IO2604C4850,IO2605C5200,IO2605C4850,IO2604C5200,9.00383708800997,6.404297538571166,3.2882234497775316
2026-03-31 09:30:00,P,4000.0,5200.0,17,171,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,945.7524197894701,786.3720720383754,2.8659451856878544
2026-03-31 09:30:00,C,4700.0,5200.0,17,45,IO2604C4700,IO2605C5200,IO2605C4700,IO2604C5200,13.20383708800997,22.81688318724387,2.8633535032726174
2026-03-31 09:30:00,P,4000.0,5000.0,17,171,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,761.7778334550339,588.3720720383754,2.774861860467228
2026-03-31 14:40:00,P,4000.0,5200.0,17,171,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,934.9135213490945,862.4295740806698,2.774131726169347
2026-03-31 09:30:00,C,4750.0,5200.0,17,45,IO2604C4750,IO2605C5200,IO2605C4750,IO2604C5200,12.00383708800997,10.407367208979144,2.762515636104744
2026-03-31 09:30:00,P,4000.0,4900.0,17,171,IO2604P4000,IO2609P4900,IO2609P4000,IO2604P4900,673.0040701801205,501.57207203837544,2.7007563802760424
2026-03-31 09:30:00,C,4850.0,5200.0,17,80,IO2604C4850,IO2606C5200,IO2606C4850,IO2604C5200,20.027640285439038,22.036623378206723,2.6963318645464116
2026-03-31 14:40:00,P,4000.0,5000.0,17,171,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,750.1355525415822,663.6295740806698,2.692222163226452
2026-03-31 14:03:00,P,4000.0,5200.0,17,171,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,917.6391069414193,839.6151985700963,2.680892443301586
2026-03-31 09:30:00,C,4800.0,5200.0,17,80,IO2604C4800,IO2606C5200,IO2606C4800,IO2604C5200,20.027640285439038,38.86564567791771,2.6700799135703246
2026-03-31 09:30:00,C,4950.0,5200.0,17,80,IO2604C4950,IO2606C5200,IO2606C4950,IO2604C5200,19.227640285439037,13.421766724783243,2.5877689883096395
2026-03-31 09:30:00,P,4000.0,4800.0,17,171,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,569.9702680081054,402.9720720383755,2.5800153433910493
2026-03-31 09:30:00,C,4650.0,5200.0,17,45,IO2604C4650,IO2605C5200,IO2605C4650,IO2604C5200,18.80383708800997,26.819952857651845,2.5371030560461016
2026-03-31 14:40:00,P,4000.0,4800.0,17,171,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,572.3871803734861,465.0295740806698,2.5292752362938806
2026-03-31 10:22:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,698.7106180820188,625.8853848864262,2.49008114547441
2026-03-31 09:30:00,C,5000.0,5200.0,17,171,IO2604C5000,IO2609C5200,IO2609C5000,IO2604C5200,57.63085378744658,41.57166050861412,2.4848699760922046
2026-03-31 14:10:00,P,4100.0,5200.0,17,171,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,929.27377729045,881.7437325469896,2.4677379854971107
2026-03-31 14:03:00,P,4100.0,5200.0,17,171,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,920.8391069414193,866.729357036416,2.458482629850124
2026-03-31 14:40:00,P,4100.0,5200.0,17,171,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,939.1135213490945,890.7488062566038,2.4337217858695177
2026-03-31 13:36:00,P,4100.0,5200.0,17,171,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,915.0137383933484,858.1175183806496,2.4133743623590016
2026-03-31 09:30:00,P,4000.0,4700.0,17,171,IO2604P4000,IO2609P4700,IO2609P4000,IO2604P4700,482.40157844280606,307.37207203837545,2.4089777929406866
2026-03-31 09:30:00,C,5000.0,5200.0,17,80,IO2604C5000,IO2606C5200,IO2606C5000,IO2604C5200,18.82764028543904,10.817275178399399,2.4082652506555524
2026-03-31 10:36:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,710.5571270868159,641.4946866873855,2.3988523982886716
2026-03-31 14:40:00,P,4000.0,4700.0,17,171,IO2604P4000,IO2609P4700,IO2609P4000,IO2604P4700,489.6387856466436,368.2295740806698,2.379459799703217
2026-03-31 10:43:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,718.387569344501,649.903988488345,2.354311527670442
2026-03-31 14:40:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,754.3355525415823,691.9488062566038,2.3518122229266227
2026-03-31 10:36:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,621.3816725753643,542.0946866873855,2.328468788078696
2026-03-31 09:31:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,715.7774219252727,630.6845392681571,2.32664766106131
2026-03-31 13:36:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,730.034923967567,659.5175183806496,2.326001525957704
2026-03-31 14:10:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,654.5169714984098,583.5437325469895,2.318239879107242
2026-03-31 09:30:00,C,4600.0,5200.0,17,45,IO2604C4600,IO2605C5200,IO2605C4600,IO2604C5200,27.20383708800997,40.830696704079756,2.3166992324730122
2026-03-31 13:10:00,P,4100.0,5200.0,17,171,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,927.0594017798761,873.930202654685,2.3160992487989445
2026-03-31 10:43:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,629.4129604513184,550.5039884883449,2.2841608941643226
2026-03-31 10:17:00,P,4200.0,5000.0,17,171,IO2604P4200,IO2609P5000,IO2609P4200,IO2604P5000,698.8937057166381,652.2105363902433,2.263912199136567
2026-03-31 13:36:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,640.6586238378463,560.1175183806495,2.254236917782085
2026-03-31 14:03:00,P,4000.0,4700.0,17,171,IO2604P4000,IO2609P4700,IO2609P4000,IO2604P4700,474.975364276466,346.61519857009625,2.2539403610413378
2026-03-31 09:31:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,632.6273359618921,531.2845392681571,2.251634650409566
2026-03-31 10:24:00,P,4200.0,5000.0,17,171,IO2604P4200,IO2609P5000,IO2609P4200,IO2604P5000,704.114846173364,657.4206838094717,2.2389475229926683
2026-03-31 13:10:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,741.6788961175569,675.530202654685,2.234069658509006
2026-03-31 09:30:00,C,4800.0,5200.0,17,171,IO2604C4800,IO2609C5200,IO2609C4800,IO2604C5200,58.830853787446586,66.27567155570544,2.2238481616835464
2026-03-31 14:10:00,P,4100.0,4800.0,17,171,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800,568.1533556427248,485.14373254698955,2.21835373096334
2026-03-31 10:36:00,P,4100.0,4800.0,17,171,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800,536.6248216658315,443.6946866873855,2.2145381214661337
2026-03-31 11:20:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,652.1025959878363,579.7302026546851,2.1931255648178345
2026-03-31 09:30:00,P,4100.0,5200.0,17,171,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,951.7524197894701,805.0507145373957,2.1918281445054317
2026-03-31 13:17:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,749.7093383752422,686.7445781652586,2.189433094103337
2026-03-31 09:54:00,P,4200.0,5000.0,17,171,IO2604P4200,IO2609P5000,IO2609P4200,IO2604P5000,709.3326041570137,663.025757519086,2.1892864086860735
2026-03-31 14:40:00,P,4100.0,4800.0,17,171,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800,576.5871803734861,493.3488062566038,2.1888652959940513
2026-03-31 09:30:00,C,4750.0,5200.0,17,80,IO2604C4750,IO2606C5200,IO2606C4750,IO2604C5200,23.027640285439038,36.06080862796588,2.1848835757540765
2026-03-31 11:27:00,P,4100.0,5000.0,17,171,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,750.3118752300493,690.7403500739134,2.184858431142428
2026-03-31 09:30:00,C,4700.0,5200.0,17,80,IO2604C4700,IO2606C5200,IO2606C4700,IO2604C5200,24.227640285439037,53.89155844551681,2.181776593081428
2026-03-31 09:38:00,P,4200.0,4900.0,17,171,IO2604P4200,IO2609P4900,IO2609P4200,IO2604P4900,618.5546127907551,554.8198381912027,2.1736985950784367
2026-03-31 14:03:00,P,4200.0,5200.0,17,171,IO2604P4200,IO2609P5200,IO2609P4200,IO2604P5200,927.0391069414194,901.073957760421,2.170831943240193
2026-03-31 13:10:00,P,4100.0,4900.0,17,171,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,652.3025959878362,575.7302026546851,2.1652198783020475
2026-03-31 10:36:00,P,4200.0,5000.0,17,171,IO2604P4200,IO2609P5000,IO2609P4200,IO2604P5000,715.5571270868159,673.6299856104312,2.149148973729918
2026-03-31 14:10:00,P,3950.0,5200.0,17,80,IO2604P3950,IO2606P5200,IO2606P3950,IO2604P5200,822.611382075231,789.8642636636458,2.1418790597717017
2026-03-31 09:30:00,P,4000.0,4600.0,17,171,IO2604P4000,IO2609P4600,IO2609P4000,IO2604P4600,405.4777066457657,221.17207203837546,2.134722210887368
