time,option_type,k1,k2,t1,t2,leg1_buy,leg2_buy,leg1_sell,leg2_sell,cost,revenue,score
2026-04-02 11:24:00,P,4300.0,5000.0,15,169,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000,729.3901061993082,712.3898074632788,2.0042307289982015
2026-04-02 14:37:00,P,4000.0,4950.0,15,78,IO2604P4000,IO2606P4950,IO2606P4000,IO2604P4950,587.404378872141,543.4691007135975,1.995098665532084
2026-04-02 11:15:00,P,4300.0,5000.0,15,169,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000,733.4044817098817,717.7982636459692,1.9807526768826746
2026-04-02 10:28:00,P,4050.0,4800.0,15,78,IO2604P4050,IO2606P4800,IO2606P4050,IO2604P4800,419.11484688216717,362.87082823143754,1.9769385652541704
2026-04-02 14:37:00,P,4000.0,4900.0,15,78,IO2604P4000,IO2606P4900,IO2606P4000,IO2604P4900,540.5235310372319,493.66910071359763,1.9741455536941375
2026-04-02 13:05:00,P,4200.0,4700.0,15,169,IO2604P4200,IO2609P4700,IO2609P4200,IO2604P4700,476.15506943800915,399.6452067392738,1.9585689157495492
2026-04-02 09:43:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,534.7867688437248,487.55175464117224,1.9541479907871293
2026-04-02 14:37:00,P,4000.0,4850.0,15,78,IO2604P4000,IO2606P4850,IO2606P4000,IO2604P4850,494.6444107201626,444.0691007135976,1.948719762191815
2026-04-02 14:19:00,P,4050.0,5000.0,15,78,IO2604P4050,IO2606P5000,IO2606P4050,IO2604P5000,634.4834991892104,598.2832663598851,1.948271753888368
2026-04-02 10:48:00,P,4100.0,5200.0,15,78,IO2604P4100,IO2606P5200,IO2606P4100,IO2604P5200,798.9668121149605,770.2822298491811,1.9448259193149555
2026-04-02 09:32:00,P,4150.0,5000.0,15,78,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000,603.4285641219002,565.8925949562208,1.9387815526632342
2026-04-02 14:19:00,P,4050.0,4950.0,15,78,IO2604P4050,IO2606P4950,IO2606P4050,IO2604P4950,587.0016148435972,548.4832663598851,1.9328596525121373
2026-04-02 09:30:00,P,4000.0,5000.0,43,169,IO2605P4000,IO2609P5000,IO2609P4000,IO2605P5000,740.5022232703843,580.0759499958218,1.92966017156164
2026-04-02 09:30:00,P,4200.0,5200.0,15,78,IO2604P4200,IO2606P5200,IO2606P4200,IO2604P5200,826.8089635502549,724.2818843456131,1.9204597507207004
2026-04-02 11:24:00,P,4150.0,5200.0,15,78,IO2604P4150,IO2606P5200,IO2606P4150,IO2604P5200,799.7654301006885,781.9001960347165,1.9192512672763224
2026-04-02 14:30:00,P,4050.0,4900.0,15,78,IO2604P4050,IO2606P4900,IO2606P4050,IO2604P4900,541.1228400300959,498.08084783490915,1.917453609141305
2026-04-02 14:37:00,P,4000.0,4800.0,15,78,IO2604P4000,IO2606P4800,IO2606P4000,IO2604P4800,451.1694364459092,394.8691007135976,1.911625076768194
2026-04-02 14:19:00,P,4050.0,4900.0,15,78,IO2604P4050,IO2606P4900,IO2606P4050,IO2604P4900,539.92042150512,498.68326635988507,1.9114752657729634
2026-04-02 11:15:00,P,4300.0,4900.0,15,169,IO2604P4300,IO2609P4900,IO2609P4300,IO2604P4900,643.827335961892,618.1982636459692,1.9070840299986258
2026-04-02 13:20:00,P,4100.0,5100.0,15,78,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100,727.0410488162128,702.0932859633567,1.9070069035295518
2026-04-02 09:30:00,P,4200.0,5100.0,15,78,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100,730.2424308304848,624.6818843456132,1.9022874410538366
2026-04-02 14:04:00,P,4000.0,4750.0,15,78,IO2604P4000,IO2606P4750,IO2606P4000,IO2604P4750,417.71139184648723,360.27324675641347,1.8960996843364746
2026-04-02 09:37:00,P,4200.0,5100.0,15,78,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100,688.1719481026151,668.3057240918043,1.8937229225620626
2026-04-02 14:30:00,P,4050.0,4850.0,15,78,IO2604P4050,IO2606P4850,IO2606P4050,IO2604P4850,494.8430287058907,448.28084783490914,1.8917088727339857
2026-04-02 14:15:00,P,4300.0,5200.0,15,169,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200,953.9067564029422,962.2709868171062,1.8907330272078657
2026-04-02 09:56:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,544.4214391927552,493.76190206040064,1.8829496298139854
2026-04-02 13:20:00,P,4100.0,5000.0,15,78,IO2604P4100,IO2606P5000,IO2606P4100,IO2604P5000,631.8769346214185,603.2932859633568,1.8820643369689627
2026-04-02 09:30:00,P,4200.0,5000.0,15,78,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000,612.4392747325078,538.6818843456132,1.874625473737136
2026-04-02 09:39:00,P,4100.0,4750.0,15,78,IO2604P4100,IO2606P4750,IO2606P4100,IO2604P4750,369.42812548660214,309.2749742742534,1.8723730771927487
2026-04-02 09:30:00,P,4300.0,5200.0,15,169,IO2604P4300,IO2609P5200,IO2609P4300,IO2604P5200,940.230650758729,838.8824139431113,1.870155085793104
2026-04-02 09:30:00,P,4000.0,4900.0,43,169,IO2605P4000,IO2609P4900,IO2609P4000,IO2605P4900,632.329448714625,488.67594999582184,1.864866151645911
2026-04-02 10:30:00,P,4100.0,4800.0,15,78,IO2604P4100,IO2606P4800,IO2606P4100,IO2604P4800,420.7151923857351,370.0829208563171,1.8577609064297924
2026-04-02 09:30:00,P,4200.0,4950.0,15,78,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950,564.9573903868946,488.8818843456131,1.8569354710873849
2026-04-02 10:10:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,541.4079093004507,488.75175464117217,1.8558944596237241
2026-04-02 10:28:00,P,4050.0,4700.0,15,78,IO2604P4050,IO2606P4700,IO2606P4050,IO2604P4700,334.16835336934025,266.2708282314375,1.8514107448072683
2026-04-02 11:14:00,P,4000.0,4700.0,15,78,IO2604P4000,IO2606P4700,IO2606P4000,IO2604P4700,342.9842465334676,271.0618451386698,1.8500360848078379
2026-04-02 14:39:00,P,4100.0,5100.0,15,78,IO2604P4100,IO2606P5100,IO2606P4100,IO2604P5100,733.4510684196845,706.2950134811967,1.8490576143268855
2026-04-02 14:19:00,P,4050.0,4800.0,15,78,IO2604P4050,IO2606P4800,IO2606P4050,IO2604P4800,450.7666724173653,399.68326635988507,1.847371921977024
2026-04-02 09:32:00,P,4200.0,5000.0,15,78,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000,605.4285641219002,575.5091791274842,1.8471546182752057
2026-04-02 13:20:00,P,4100.0,4900.0,15,78,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900,538.1152389516001,503.69328596335674,1.8454022050576258
2026-04-02 14:37:00,P,4300.0,5000.0,15,169,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000,761.9025734290898,758.2633762526849,1.8423905056161454
2026-04-02 14:04:00,P,4000.0,4700.0,15,78,IO2604P4000,IO2606P4700,IO2606P4000,IO2604P4700,375.6388360972098,312.27324675641347,1.8398329762699661
2026-04-02 09:30:00,P,4250.0,5200.0,15,78,IO2604P4250,IO2606P5200,IO2606P4250,IO2604P5200,828.008963550255,736.3026145596924,1.8348879996770278
2026-04-02 11:24:00,P,4150.0,4900.0,15,78,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900,515.8758515448495,483.3001960347165,1.833072019063744
2026-04-02 09:30:00,P,4200.0,4600.0,15,169,IO2604P4200,IO2609P4600,IO2609P4200,IO2604P4600,383.1720043621363,248.31920961718754,1.832680166962341
2026-04-02 09:31:00,P,4000.0,4650.0,15,78,IO2604P4000,IO2606P4650,IO2606P4000,IO2604P4650,302.1144548127341,216.2601176208299,1.8305293730458014
2026-04-02 09:30:00,P,4200.0,4900.0,15,78,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900,519.8796520840973,439.28188434561315,1.8277349793571824
2026-04-02 13:20:00,P,4150.0,5100.0,15,78,IO2604P4150,IO2606P5100,IO2606P4150,IO2604P5100,729.2410488162128,711.9102156381882,1.8266042870726469
2026-04-02 09:44:00,P,4200.0,4900.0,15,78,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900,502.05132079152236,470.3053785882363,1.8261087005232237
2026-04-02 09:32:00,P,4150.0,4800.0,15,78,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800,418.5096643286473,368.6925949562208,1.8221960446141388
2026-04-02 13:20:00,P,4100.0,4850.0,15,78,IO2604P4100,IO2606P4850,IO2606P4100,IO2604P4850,492.23611863453084,454.0932859633567,1.8193687653880926
2026-04-02 09:30:00,P,4250.0,5100.0,15,78,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100,731.4424308304848,636.7026145596925,1.8167156900101635
2026-04-02 11:24:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,553.4493445956334,514.1898074632788,1.8142500513471527
2026-04-02 14:30:00,P,4050.0,4750.0,15,78,IO2604P4050,IO2606P4750,IO2606P4050,IO2604P4750,405.488934114568,350.08084783490915,1.8127078661918656
2026-04-02 14:39:00,P,4100.0,4950.0,15,78,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950,590.404378872141,557.2950134811966,1.808886196959149
2026-04-02 14:15:00,P,4300.0,5000.0,15,169,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000,768.7270963588918,764.0709868171062,1.8087870997599431
2026-04-02 10:39:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,557.666256961014,517.994881172893,1.801850021765331
2026-04-02 13:20:00,P,4150.0,5000.0,15,78,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000,634.0769346214186,613.1102156381883,1.8016617205120575
2026-04-02 14:11:00,P,4100.0,4950.0,15,78,IO2604P4100,IO2606P4950,IO2606P4100,IO2604P4950,597.8161259934527,567.8998505311486,1.7995169076953939
2026-04-02 14:30:00,P,4100.0,4900.0,15,78,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900,543.1228400300959,506.09466797762866,1.7984679275191613
2026-04-02 09:30:00,P,4200.0,4850.0,15,78,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850,474.20087727059615,389.8818843456131,1.7967093196925974
2026-04-02 10:15:00,P,4200.0,5000.0,15,78,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000,603.8240725755163,584.7157436952759,1.7957089786061227
2026-04-02 13:39:00,P,4150.0,5000.0,15,78,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000,634.4776256285545,611.9095246310521,1.794178406702238
2026-04-02 14:30:00,P,4300.0,4900.0,15,169,IO2604P4300,IO2609P4900,IO2609P4300,IO2604P4900,670.922045208024,655.6608393978777,1.7926403137591298
2026-04-02 09:43:00,P,4200.0,4600.0,15,169,IO2604P4200,IO2609P4600,IO2609P4200,IO2604P4600,369.52042164772513,264.5826309873652,1.791501171700579
2026-04-02 11:15:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,558.066256961014,519.3982636459691,1.7913798992220848
2026-04-02 09:30:00,P,4250.0,5000.0,15,78,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000,613.6392747325078,550.7026145596924,1.7890537226934626
2026-04-02 14:39:00,P,4100.0,4900.0,15,78,IO2604P4100,IO2606P4900,IO2606P4100,IO2604P4900,544.1245675479358,507.4950134811967,1.786902130353056
2026-04-02 11:15:00,P,4100.0,4800.0,15,78,IO2604P4100,IO2606P4800,IO2606P4100,IO2604P4800,429.32901252845465,378.6843028705891,1.7862357852634574
2026-04-02 09:45:00,P,4200.0,4850.0,15,78,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850,459.5773830279729,425.7071061060763,1.7823435125881906
2026-04-02 13:20:00,P,4100.0,4800.0,15,78,IO2604P4100,IO2606P4800,IO2606P4100,IO2604P4800,448.5607988567095,404.69328596335674,1.7821186936511417
2026-04-02 09:30:00,P,4000.0,4800.0,43,169,IO2605P4000,IO2609P4800,IO2609P4000,IO2605P4800,542.8209933308242,395.67594999582184,1.7808407997934785
2026-04-02 11:30:00,P,4000.0,5200.0,43,169,IO2605P4000,IO2609P5200,IO2609P4000,IO2605P5200,951.2263326579168,791.6856324518155,1.776964618842115
2026-04-02 09:30:00,P,4300.0,5000.0,15,169,IO2604P4300,IO2609P5000,IO2609P4300,IO2604P5000,757.0594468973691,653.2824139431114,1.7754945906543167
2026-04-02 11:27:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,557.862874487938,522.5999548825073,1.7754270541819128
2026-04-02 14:19:00,P,4150.0,5000.0,15,78,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000,638.4834991892104,616.71505268814,1.7750445205581056
2026-04-02 14:37:00,P,4300.0,4900.0,15,169,IO2604P4300,IO2609P4900,IO2609P4300,IO2604P4900,672.3254276811002,658.6633762526849,1.7747034340762164
2026-04-02 14:30:00,P,4100.0,4850.0,15,78,IO2604P4100,IO2606P4850,IO2606P4100,IO2604P4850,496.8430287058907,456.2946679776287,1.7727231911118417
2026-04-02 11:19:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,557.862874487938,521.5982636459692,1.7724639580894597
2026-04-02 09:30:00,P,4250.0,4950.0,15,78,IO2604P4250,IO2606P4950,IO2606P4250,IO2604P4950,566.1573903868947,500.9026145596924,1.7713637200437118
2026-04-02 09:38:00,P,4200.0,4800.0,15,78,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800,409.6923891502479,368.1029600632604,1.765564083302406
2026-04-02 14:04:00,P,4000.0,4650.0,15,78,IO2604P4000,IO2606P4650,IO2606P4000,IO2604P4650,334.7683533693402,264.67324675641345,1.7653934818289878
2026-04-02 13:20:00,P,4150.0,4900.0,15,78,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900,540.3152389516001,513.5102156381881,1.7649995886007204
2026-04-02 10:28:00,P,4150.0,4800.0,15,78,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800,422.31484688216716,378.6981230133086,1.7641465092596749
2026-04-02 09:30:00,P,4100.0,5200.0,15,169,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,938.830650758729,777.2228091345175,1.7628186366004701
2026-04-02 09:32:00,P,4150.0,4750.0,15,78,IO2604P4150,IO2606P4750,IO2606P4150,IO2604P4750,377.2384905936418,319.89259495622076,1.7627795309152554
2026-04-02 14:39:00,P,4100.0,4850.0,15,78,IO2604P4100,IO2606P4850,IO2606P4100,IO2604P4850,498.0451017272986,457.8950134811967,1.7626710161579733
2026-04-02 14:19:00,P,4150.0,4950.0,15,78,IO2604P4150,IO2606P4950,IO2606P4150,IO2604P4950,591.0016148435972,566.91505268814,1.759632419181875
2026-04-02 10:37:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,560.6738675254354,522.3974180277,1.7578238580580026
2026-04-02 09:30:00,P,4400.0,5200.0,15,169,IO2604P4400,IO2609P5200,IO2609P4400,IO2604P5200,941.830650758729,887.0853623276797,1.7562730279036436
2026-04-02 10:39:00,P,4200.0,5000.0,15,78,IO2604P4200,IO2606P5000,IO2606P4200,IO2604P5000,616.8454937967317,595.9185077238199,1.754746372249643
2026-04-02 13:02:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,566.8958536004303,537.0202497209641,1.7524965681566713
2026-04-02 11:19:00,P,4200.0,5100.0,15,78,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100,710.2054619487101,699.1202352416598,1.7520657445111443
2026-04-02 09:30:00,P,4200.0,4800.0,15,78,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800,431.7276305141827,341.08188434561316,1.7512578876170255
2026-04-02 09:44:00,P,4200.0,4800.0,15,78,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800,412.8975717037677,371.7053785882364,1.7512244528811423
2026-04-02 09:39:00,P,4250.0,5100.0,15,78,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100,695.5788581739749,685.5278363201555,1.7488385743822064
2026-04-02 14:39:00,P,4150.0,5100.0,15,78,IO2604P4150,IO2606P5100,IO2606P4150,IO2604P5100,735.8510684196845,716.1119431560281,1.7479157162750354
2026-04-02 09:37:00,P,4250.0,5100.0,15,78,IO2604P4250,IO2606P5100,IO2606P4250,IO2604P5100,691.3719481026151,680.3264543058835,1.7465279732080758
2026-04-02 13:30:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,572.9186852936942,542.6396989411519,1.7446406215883365
2026-04-02 09:41:00,P,4150.0,4700.0,15,78,IO2604P4150,IO2606P4700,IO2606P4150,IO2604P4700,325.7507326873728,266.6891399205409,1.7441103432832392
2026-04-02 09:37:00,P,4200.0,4800.0,15,78,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800,412.8972262001998,371.10572409180435,1.7423467563240795
2026-04-02 09:30:00,P,4250.0,4900.0,15,78,IO2604P4250,IO2606P4900,IO2606P4250,IO2604P4900,521.0796520840973,451.3026145596924,1.7421632283135093
2026-04-02 14:19:00,P,4050.0,4700.0,15,78,IO2604P4050,IO2606P4700,IO2606P4050,IO2604P4700,364.4177603795625,302.4832663598851,1.7417260044707814
2026-04-02 09:52:00,P,4150.0,4800.0,15,78,IO2604P4150,IO2606P4800,IO2606P4150,IO2604P4800,419.9110463429193,372.6943224740607,1.7410111503086976
2026-04-02 10:21:00,P,4200.0,4900.0,15,78,IO2604P4200,IO2606P4900,IO2606P4200,IO2604P4900,511.4647954306739,484.91505268814,1.7395154942071525
2026-04-02 13:20:00,P,4150.0,4850.0,15,78,IO2604P4150,IO2606P4850,IO2606P4150,IO2604P4850,494.4361186345309,463.91021563818816,1.7389661489311872
2026-04-02 14:19:00,P,4150.0,4900.0,15,78,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900,543.92042150512,517.1150526881399,1.7382480324427012
2026-04-02 10:39:00,P,4200.0,4950.0,15,78,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950,569.7643004582545,546.1185077238199,1.7372300949769195
2026-04-02 13:05:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,569.9060010196588,540.0278602853854,1.7366791969303528
2026-04-02 10:30:00,P,4100.0,4700.0,15,78,IO2604P4100,IO2606P4700,IO2606P4100,IO2604P4700,335.56835336934023,273.6829208563171,1.732242206681576
2026-04-02 14:53:00,P,4150.0,5100.0,15,78,IO2604P4150,IO2606P5100,IO2606P4150,IO2604P5100,730.0410488162128,710.3091791274842,1.7313617769684233
2026-04-02 14:04:00,P,4150.0,5200.0,15,78,IO2604P4150,IO2606P5200,IO2606P4150,IO2604P5200,845.4379858499659,833.7195442345238,1.7309460224761206
2026-04-02 09:32:00,P,4200.0,4800.0,15,78,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800,420.5096643286473,378.3091791274842,1.73056911022611
2026-04-02 14:37:00,P,4000.0,4650.0,15,78,IO2604P4000,IO2606P4650,IO2606P4000,IO2604P4650,323.95004168023684,250.2691007135976,1.729275797466011
2026-04-02 13:05:00,P,4200.0,5100.0,15,78,IO2604P4200,IO2606P5100,IO2606P4200,IO2604P5100,724.2286106877652,713.1247267880436,1.7288598905567638
2026-04-02 14:39:00,P,4100.0,4800.0,15,78,IO2604P4100,IO2606P4800,IO2606P4100,IO2604P4800,454.3697819494772,408.6950134811967,1.7246292954116056
2026-04-02 13:23:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,577.1322151859989,548.2490007421113,1.721406427781174
2026-04-02 10:12:00,P,4200.0,4600.0,15,169,IO2604P4200,IO2609P4600,IO2609P4200,IO2604P4600,371.92803221214643,265.37924851428903,1.7194837817988773
2026-04-02 09:39:00,P,4250.0,5000.0,15,78,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000,601.2161259934527,586.7278363201556,1.7191886927782336
2026-04-02 10:12:00,P,4250.0,5000.0,15,78,IO2604P4250,IO2606P5000,IO2606P4250,IO2604P5000,597.2085249149568,586.3333643772434,1.7187351315523531
2026-04-02 09:34:00,P,4200.0,4800.0,15,78,IO2604P4200,IO2606P4800,IO2606P4200,IO2604P4800,413.29722620019976,373.70745160964424,1.7156222918102455
2026-04-02 14:04:00,P,4150.0,5100.0,15,78,IO2604P4150,IO2606P5100,IO2606P4150,IO2604P5100,748.6711076266278,734.5195442345239,1.7154677862868573
2026-04-02 14:30:00,P,4150.0,4900.0,15,78,IO2604P4150,IO2606P4900,IO2606P4150,IO2604P4900,545.3228400300959,516.1119431560281,1.7144190107498087
2026-04-02 10:53:00,P,4200.0,4950.0,15,78,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950,566.1580813940307,541.71505268814,1.714307346236419
2026-04-02 09:30:00,P,4250.0,4850.0,15,78,IO2604P4250,IO2606P4850,IO2606P4250,IO2604P4850,475.40087727059614,401.9026145596924,1.7111375686489245
2026-04-02 10:21:00,P,4200.0,4850.0,15,78,IO2604P4200,IO2606P4850,IO2606P4200,IO2604P4850,465.9863661207406,435.31505268814,1.7093664832125752
2026-04-02 11:19:00,P,4200.0,4950.0,15,78,IO2604P4200,IO2606P4950,IO2606P4200,IO2604P4950,568.3608454225746,549.7202352416598,1.7081649045962923
2026-04-02 14:39:00,P,4150.0,4950.0,15,78,IO2604P4150,IO2606P4950,IO2606P4150,IO2604P4950,592.804378872141,567.1119431560281,1.7077442989072988
2026-04-02 13:44:00,P,4300.0,4800.0,15,169,IO2604P4300,IO2609P4800,IO2609P4300,IO2604P4800,578.7389801321513,548.8396989411518,1.706558618485939
2026-04-02 14:53:00,P,4150.0,5000.0,15,78,IO2604P4150,IO2606P5000,IO2606P4150,IO2604P5000,635.2776256285545,610.5091791274842,1.7050733355069068
