time,option_type,k1,k2,t1,t2,leg1_buy,leg2_buy,leg1_sell,leg2_sell,cost,revenue,score
2026-04-07 09:30:00,P,4000.0,5200.0,10,164,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,973.8851818577086,827.5779913662586,3.331378261514339
2026-04-07 11:21:00,P,4000.0,5200.0,10,164,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,936.5304337144752,867.5940581133704,3.300917869967871
2026-04-07 09:58:00,P,4000.0,5200.0,10,164,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,918.052636833724,846.7898300220252,3.2864214562402623
2026-04-07 10:55:00,P,4000.0,5200.0,10,164,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,926.0864615644854,855.7889844037561,3.2844525355158742
2026-04-07 11:29:00,P,4000.0,5200.0,10,164,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,945.1659496817747,878.8109704787511,3.276843300520452
2026-04-07 09:30:00,P,4000.0,5000.0,10,164,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,789.5089042867344,627.7779913662587,3.2516458556599006
2026-04-07 11:21:00,P,4000.0,5000.0,10,164,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,750.9490824338867,667.9940581133703,3.2253401201895104
2026-04-07 09:36:00,P,4000.0,5200.0,10,164,IO2604P4000,IO2609P5200,IO2609P4000,IO2604P5200,922.8712404356427,855.8109704787511,3.2165427371506206
2026-04-07 10:55:00,P,4000.0,5000.0,10,164,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,741.107647138704,657.1889844037561,3.206820586948887
2026-04-07 09:58:00,P,4000.0,5000.0,10,164,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,733.0738224079427,647.5898300220251,3.205492988020035
2026-04-07 09:30:00,P,4100.0,5200.0,10,164,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,975.2851818577086,858.307370961421,3.2047836774090244
2026-04-07 11:29:00,P,4000.0,5000.0,10,164,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,758.3795246915721,680.210970478751,3.204490975496373
2026-04-07 09:30:00,P,4000.0,4900.0,10,164,IO2604P4000,IO2609P4900,IO2609P4000,IO2604P4900,700.1326041570138,541.7779913662587,3.187128721512275
2026-04-07 11:29:00,P,4000.0,4900.0,10,164,IO2604P4000,IO2609P4900,IO2609P4000,IO2604P4900,668.1998420887753,580.4109704787511,3.1451083841193452
2026-04-07 10:55:00,P,4000.0,4900.0,10,164,IO2604P4000,IO2609P4900,IO2609P4000,IO2604P4900,650.5262732993691,557.5889844037562,3.1443902015120218
2026-04-07 09:58:00,P,4000.0,4900.0,10,164,IO2604P4000,IO2609P4900,IO2609P4000,IO2604P4900,642.4924485686078,547.7898300220252,3.1409505136184963
2026-04-07 09:30:00,P,4100.0,5000.0,10,164,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,790.9089042867344,658.5073709614211,3.125051271554586
2026-04-07 09:30:00,P,4000.0,4800.0,10,164,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,596.0945738936535,442.57799136625874,3.083879288648339
2026-04-07 09:30:00,P,4100.0,4900.0,10,164,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,701.5326041570138,572.5073709614211,3.0605341374069606
2026-04-07 11:29:00,P,4000.0,4800.0,10,164,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,580.8319981417451,481.01097047875106,3.056753872645949
2026-04-07 10:55:00,P,4000.0,4800.0,10,164,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,563.560120588877,457.98898440375615,3.0497705610293697
2026-04-07 09:58:00,P,4000.0,4800.0,10,164,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,555.3254502398465,448.5898300220252,3.04050882095773
2026-04-07 09:52:00,P,4000.0,4800.0,10,164,IO2604P4000,IO2609P4800,IO2609P4000,IO2604P4800,550.9068466379279,444.3830650758729,3.024552553475125
2026-04-07 14:34:00,P,4000.0,5000.0,10,164,IO2604P4000,IO2609P5000,IO2609P4000,IO2604P5000,749.7406262511963,672.4058967691369,3.0193146178510517
2026-04-07 10:23:00,P,4100.0,5200.0,10,164,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,927.4839247096783,883.5039884883449,3.017361128793281
2026-04-07 10:03:00,P,4100.0,5200.0,10,164,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,922.2619386346834,874.1006060152688,3.0140863074280677
2026-04-07 09:46:00,P,4100.0,5200.0,10,164,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,915.8340332318052,865.6955323056545,2.961684589244474
2026-04-07 09:30:00,P,4100.0,4800.0,10,164,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800,597.4945738936535,473.30737096142104,2.957284704543025
2026-04-07 11:29:00,P,4100.0,5200.0,10,164,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,947.7659496817746,907.9335851277613,2.9457193511925754
2026-04-07 10:23:00,P,4100.0,5000.0,10,164,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,741.5008821925517,685.5039884883449,2.942929337762598
2026-04-07 09:30:00,P,4000.0,4700.0,10,164,IO2604P4000,IO2609P4700,IO2609P4000,IO2604P4700,507.5216562370091,344.1779913662587,2.935913207090618
2026-04-07 10:03:00,P,4100.0,5000.0,10,164,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,736.6805873540949,674.7006060152687,2.9339734564773803
2026-04-07 13:14:00,P,4100.0,5200.0,10,164,IO2604P4100,IO2609P5200,IO2609P4100,IO2604P5200,947.3642584452366,907.1335851277611,2.93312841507654
2026-04-07 11:29:00,P,4000.0,4700.0,10,164,IO2604P4000,IO2609P4700,IO2609P4000,IO2604P4700,495.070919140867,382.8109704787511,2.9216280796406373
2026-04-07 10:55:00,P,4000.0,4700.0,10,164,IO2604P4000,IO2609P4700,IO2609P4000,IO2604P4700,479.80749777068934,359.58898440375617,2.898605584032176
2026-04-07 10:23:00,P,4100.0,4900.0,10,164,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,650.7186627349479,585.703988488345,2.880736105827393
2026-04-07 09:46:00,P,4100.0,5000.0,10,164,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,730.6543731877548,666.2955323056547,2.8787843808196145
2026-04-07 11:29:00,P,4100.0,5000.0,10,164,IO2604P4100,IO2609P5000,IO2609P4100,IO2604P5000,760.979524691572,709.3335851277611,2.8733670261684967
2026-04-07 10:03:00,P,4100.0,4900.0,10,164,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,646.0992135147601,574.7006060152688,2.868877197114574
2026-04-07 11:29:00,P,4100.0,4900.0,10,164,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,670.7998420887752,609.5335851277612,2.813984434791469
2026-04-07 09:46:00,P,4100.0,4900.0,10,164,IO2604P4100,IO2609P4900,IO2609P4100,IO2604P4900,639.872153730151,566.4955323056546,2.812348560295561
2026-04-07 09:30:00,P,4100.0,4700.0,10,164,IO2604P4100,IO2609P4700,IO2609P4100,IO2604P4700,508.9216562370091,374.90737096142107,2.809318622985304
2026-04-07 09:30:00,C,4700.0,5100.0,10,73,IO2604C4700,IO2606C5100,IO2606C4700,IO2604C5100,25.034550356798796,31.252862045902162,2.8039549716537056
2026-04-07 10:23:00,P,4100.0,4800.0,10,164,IO2604P4100,IO2609P4800,IO2609P4100,IO2604P4800,563.5516644061867,486.30398848834494,2.7829562909328893
