time,option_type,k1,k2,t1,t2,leg1_buy,leg2_buy,leg1_sell,leg2_sell,cost,revenue,score
2026-03-25 09:30:00,C,4900.0,5300.0,23,51,IO2604C4900,IO2605C5300,IO2605C4900,IO2604C5300,10.80383708800997,9.004757989132363,1.0538114465343926
2026-03-25 09:47:00,P,4050.0,5200.0,23,51,IO2604P4050,IO2605P5200,IO2605P4050,IO2604P5200,726.1510058382318,716.6147344179583,0.9565164351293017
2026-03-25 09:45:00,P,4000.0,5300.0,23,51,IO2604P4000,IO2605P5300,IO2605P4000,IO2604P5300,818.4226826422579,810.0122786816319,0.9561491554509204
2026-03-25 09:51:00,P,4100.0,4950.0,23,51,IO2604P4100,IO2605P4950,IO2605P4100,IO2604P4950,483.3636024598248,471.6184180224479,0.9482289186693924
2026-03-25 09:47:00,P,4100.0,5200.0,23,51,IO2604P4100,IO2605P5200,IO2605P4100,IO2604P5200,727.7510058382318,720.4176506048458,0.941399934290828
2026-03-25 09:46:00,P,4050.0,5100.0,23,51,IO2604P4050,IO2605P5100,IO2605P4050,IO2604P5100,624.6731896933895,614.0145809344378,0.934882156604453
2026-03-25 09:47:00,P,4050.0,4950.0,23,51,IO2604P4050,IO2605P4950,IO2605P4050,IO2604P4950,483.5649838115084,469.4147344179583,0.9326387460901455
2026-03-25 09:46:00,P,4050.0,5000.0,23,51,IO2604P4050,IO2605P5000,IO2605P4050,IO2604P5000,526.7981362519145,515.6145809344379,0.9257251619353233
2026-03-25 09:47:00,P,4100.0,4950.0,23,51,IO2604P4100,IO2605P4950,IO2605P4100,IO2604P4950,485.16498381150836,473.21765060484586,0.9175222452516718
2026-03-25 09:45:00,P,4100.0,5300.0,23,51,IO2604P4100,IO2605P5300,IO2605P4100,IO2604P5300,821.4226826422579,817.0176506048458,0.9104031336627166
2026-03-25 09:43:00,P,4000.0,5100.0,23,51,IO2604P4000,IO2605P5100,IO2605P4000,IO2604P5100,617.0684317042573,602.4115112640299,0.9021192103161018
2026-03-25 09:39:00,P,4200.0,5200.0,23,51,IO2604P4200,IO2605P5200,IO2605P4200,IO2604P5200,734.5522337063949,735.4268596160698,0.8930336570367678
2026-03-25 09:43:00,P,4000.0,5000.0,23,51,IO2604P4000,IO2605P5000,IO2605P4000,IO2604P5000,519.7938387133435,504.01151126402993,0.8929539981215762
2026-03-25 09:43:00,P,4050.0,5100.0,23,51,IO2604P4050,IO2605P5100,IO2605P4050,IO2604P5100,618.4684317042572,605.4138135168358,0.8912495380791979
