order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_recommendation,one_year_target_price,half_year_recommendation
000582.XSHE,2010-04-23,天相投顾,,,3,1,2025-05-28 17:25:46,2010-04-23 18:11:49,3.0,,,,
000582.XSHE,2010-05-12,天相投顾,,,3,1,2025-05-28 17:26:01,2010-05-13 15:47:51,3.0,,,,
000582.XSHE,2010-08-14,天相投顾,,,3,1,2025-05-28 17:27:35,2010-08-17 12:11:29,3.0,,,,
000582.XSHE,2010-08-16,中信建投,15.6600,M06,2,1,2025-05-28 05:03:48,2010-08-19 18:32:34,2.0,15.66,,,
000582.XSHE,2010-12-13,天相投顾,19.0000,M06,2,1,2025-05-28 04:52:45,2010-12-15 11:36:48,2.0,19.0,,,
000582.XSHE,2010-12-14,中信建投,,,2,1,2025-05-28 17:23:15,2010-12-15 08:52:26,2.0,,,,
000582.XSHE,2011-04-09,山西证券,,,3,1,2025-05-28 17:24:19,2011-04-11 16:35:31,3.0,,,,
000582.XSHE,2012-12-20,国海证券,,,2,1,2025-05-28 17:23:19,2012-12-20 17:18:34,2.0,,,,
000582.XSHE,2013-03-07,山西证券,,,2,1,2025-05-28 17:23:50,2013-03-12 07:37:18,2.0,,,,
000582.XSHE,2013-07-08,山西证券,,,2,1,2025-05-28 17:22:57,2013-07-08 21:30:56,2.0,,,,
000582.XSHE,2015-02-08,兴业证券,,,2,1,2025-05-28 17:27:22,2015-02-11 16:01:22,2.0,,,,
000582.XSHE,2015-03-17,申万宏源,25.7000,M06,2,1,2025-05-28 04:52:37,2015-03-17 14:54:12,2.0,25.7,,,
000582.XSHE,2015-04-07,申万宏源,,,2,1,2025-05-28 17:25:37,2015-04-07 14:54:37,2.0,,,,
000582.XSHE,2015-08-19,申万宏源,,,2,1,2025-05-28 17:27:56,2015-08-20 21:32:19,2.0,,,,
000582.XSHE,2015-12-21,申万宏源,,,2,1,2025-05-28 17:23:20,2015-12-22 11:09:12,2.0,,,,
000582.XSHE,2016-01-11,申万宏源,,,2,1,2025-05-28 17:28:16,2016-01-11 17:09:01,2.0,,,,
000582.XSHE,2016-02-01,申万宏源,,,2,1,2025-05-28 17:26:58,2016-02-01 21:31:55,2.0,,,,
000582.XSHE,2016-02-22,申万宏源,,,2,1,2025-05-28 17:27:05,2016-02-22 16:21:03,2.0,,,,
000582.XSHE,2016-02-29,申万宏源,,,2,1,2025-05-28 17:28:46,2016-02-29 21:30:41,2.0,,,,
000582.XSHE,2016-03-07,申万宏源,,,2,1,2025-05-28 17:25:22,2016-03-07 14:06:32,2.0,,,,
000582.XSHE,2016-03-14,申万宏源,,,2,1,2025-05-28 17:27:52,2016-03-15 09:08:02,2.0,,,,
000582.XSHE,2016-03-21,申万宏源,,,2,1,2025-05-28 17:26:03,2016-03-21 14:52:23,2.0,,,,
000582.XSHE,2016-03-28,申万宏源,,,2,1,2025-05-28 17:28:25,2016-03-28 16:21:48,2.0,,,,
000582.XSHE,2016-04-05,兴业证券,,,2,1,2025-05-28 17:27:38,2016-04-05 10:16:28,2.0,,,,
000582.XSHE,2016-04-05,申万宏源,,,2,1,2025-05-28 17:27:42,2016-04-05 21:30:47,2.0,,,,
000582.XSHE,2016-04-11,申万宏源,,,2,1,2025-05-28 17:25:49,2016-04-11 21:30:34,2.0,,,,
000582.XSHE,2016-04-18,申万宏源,,,2,1,2025-05-28 17:25:44,2016-04-19 13:45:22,2.0,,,,
000582.XSHE,2016-05-03,申万宏源,,,2,1,2025-05-28 17:26:27,2016-05-03 21:31:08,2.0,,,,
000582.XSHE,2016-05-16,申万宏源,,,2,1,2025-05-28 17:28:40,2016-05-16 21:30:54,2.0,,,,
000582.XSHE,2016-05-30,申万宏源,,,2,1,2025-05-28 17:26:53,2016-05-30 16:20:59,2.0,,,,
000582.XSHE,2016-06-06,申万宏源,,,2,1,2025-05-28 17:26:34,2016-06-06 16:21:42,2.0,,,,
000582.XSHE,2016-06-13,申万宏源,,,2,1,2025-05-28 17:25:39,2016-06-13 17:29:41,2.0,,,,
000582.XSHE,2016-06-20,申万宏源,,,2,1,2025-05-28 17:26:03,2016-06-21 16:22:14,2.0,,,,
000582.XSHE,2016-06-27,申万宏源,,,2,1,2025-05-28 17:25:57,2016-06-27 21:30:44,2.0,,,,
000582.XSHE,2016-07-04,申万宏源,,,2,1,2025-05-28 17:23:31,2016-07-05 21:30:27,2.0,,,,
000582.XSHE,2016-07-11,申万宏源,,,2,1,2025-05-28 17:23:56,2016-07-11 16:21:02,2.0,,,,
000582.XSHE,2016-07-25,申万宏源,,,2,1,2025-05-28 17:23:26,2016-07-25 21:30:32,2.0,,,,
000582.XSHE,2016-08-01,申万宏源,,,2,1,2025-05-28 17:25:04,2016-08-02 14:52:29,2.0,,,,
000582.XSHE,2016-08-08,申万宏源,,,2,1,2025-05-28 17:28:22,2016-08-08 21:30:34,2.0,,,,
000582.XSHE,2016-08-15,申万宏源,,,2,1,2025-05-28 17:26:12,2016-08-15 21:30:34,2.0,,,,
000582.XSHE,2016-08-24,申万宏源,,,2,1,2025-05-28 17:28:09,2016-08-24 21:31:01,2.0,,,,
000582.XSHE,2016-08-29,申万宏源,,,2,1,2025-05-28 17:26:34,2016-08-30 21:31:13,2.0,,,,
000582.XSHE,2016-09-05,申万宏源,,,2,1,2025-05-28 17:25:40,2016-09-05 17:52:34,2.0,,,,
000582.XSHE,2016-09-19,申万宏源,,,2,1,2025-05-28 17:25:07,2016-09-19 21:30:38,2.0,,,,
000582.XSHE,2016-09-26,申万宏源,,,2,1,2025-05-28 17:24:25,2016-09-27 17:12:36,2.0,,,,
000582.XSHE,2016-10-10,申万宏源,,,2,1,2025-05-28 17:23:57,2016-10-10 21:30:44,2.0,,,,
000582.XSHE,2016-10-17,申万宏源,,,2,1,2025-05-28 17:26:21,2016-10-17 16:21:29,2.0,,,,
000582.XSHE,2016-11-14,申万宏源,,,2,1,2025-05-28 17:25:45,2016-11-14 16:21:34,2.0,,,,
000582.XSHE,2016-11-21,申万宏源,,,2,1,2025-05-28 17:27:24,2016-11-21 21:30:43,2.0,,,,
000582.XSHE,2016-12-12,申万宏源,,,2,1,2025-05-28 17:24:41,2016-12-13 12:11:24,2.0,,,,
000582.XSHE,2016-12-19,申万宏源,,,2,1,2025-05-28 17:23:18,2016-12-19 14:06:50,2.0,,,,
000582.XSHE,2016-12-19,兴业证券,,,2,1,2025-05-28 17:26:28,2016-12-19 17:52:48,2.0,,,,
000582.XSHE,2016-12-21,海通证券,19.2000,M06,1,1,2025-05-28 04:52:32,2016-12-21 21:30:58,1.0,19.2,,,
000582.XSHE,2016-12-26,申万宏源,,,2,1,2025-05-28 17:25:23,2016-12-27 16:20:41,2.0,,,,
000582.XSHE,2017-01-09,申万宏源,,,2,1,2025-05-28 17:29:05,2017-01-09 14:06:29,2.0,,,,
000582.XSHE,2017-01-16,申万宏源,,,2,1,2025-05-28 17:28:02,2017-01-17 12:11:28,2.0,,,,
000582.XSHE,2017-02-27,申万宏源,,,2,1,2025-05-28 17:26:48,2017-03-01 10:17:01,2.0,,,,
000582.XSHE,2017-03-27,申万宏源,,,2,1,2025-05-28 17:28:42,2017-03-27 16:21:00,2.0,,,,
000582.XSHE,2017-03-31,海通证券,20.3000,M06,2,1,2025-05-28 05:03:45,2017-04-05 09:30:56,2.0,20.3,,,
000582.XSHE,2017-04-05,申万宏源,,,2,1,2025-05-28 17:25:09,2017-04-06 17:52:56,2.0,,,,
000582.XSHE,2017-04-17,申万宏源,,,2,1,2025-05-28 17:25:55,2017-04-19 17:29:37,2.0,,,,
000582.XSHE,2017-04-24,申万宏源,,,2,1,2025-05-28 17:22:41,2017-04-24 21:30:43,2.0,,,,
000582.XSHE,2017-05-03,兴业证券,,,2,1,2025-05-28 17:28:29,2017-05-03 21:30:38,2.0,,,,
000582.XSHE,2017-05-05,申万宏源,,,1,1,2025-05-28 17:23:02,2017-05-05 21:31:48,1.0,,,,
000582.XSHE,2017-05-08,申万宏源,,,2,1,2025-05-28 17:22:56,2017-05-09 17:52:36,2.0,,,,
000582.XSHE,2017-05-15,申万宏源,,,2,1,2025-05-28 17:23:07,2017-05-15 21:30:44,2.0,,,,
000582.XSHE,2017-05-22,申万宏源,,,2,1,2025-05-28 17:26:26,2017-05-22 21:30:49,2.0,,,,
000582.XSHE,2017-05-31,申万宏源,,,2,1,2025-05-28 17:23:57,2017-05-31 21:30:31,2.0,,,,
000582.XSHE,2017-06-05,申万宏源,,,2,1,2025-05-28 17:27:46,2017-06-06 10:16:09,2.0,,,,
000582.XSHE,2017-06-12,申万宏源,,,2,1,2025-05-28 17:25:00,2017-06-12 21:31:11,2.0,,,,
000582.XSHE,2017-07-03,申万宏源,,,2,1,2025-05-28 17:25:14,2017-07-04 21:30:07,2.0,,,,
000582.XSHE,2017-07-17,申万宏源,,,2,1,2025-05-28 17:23:37,2017-07-18 10:28:46,2.0,,,,
000582.XSHE,2017-07-24,申万宏源,,,2,1,2025-05-28 17:27:04,2017-07-24 21:30:13,2.0,,,,
000582.XSHE,2017-07-31,申万宏源,,,2,1,2025-05-28 17:28:39,2017-07-31 17:54:16,2.0,,,,
000582.XSHE,2017-08-07,申万宏源,,,2,1,2025-05-28 17:22:37,2017-08-08 16:45:37,2.0,,,,
000582.XSHE,2017-08-12,国投证券,12.2700,M06,2,1,2025-05-28 04:52:28,2017-08-14 09:07:07,2.0,12.27,,,
000582.XSHE,2017-08-14,申万宏源,,,2,1,2025-05-28 17:27:59,2017-08-14 16:45:42,2.0,,,,
000582.XSHE,2017-08-21,申万宏源,,,2,1,2025-05-28 17:29:01,2017-08-22 21:30:19,2.0,,,,
000582.XSHE,2017-09-03,兴业证券,,,2,1,2025-05-28 17:28:51,2017-09-05 13:20:15,2.0,,,,
000582.XSHE,2017-09-04,申万宏源,,,2,1,2025-05-28 17:27:08,2017-09-05 14:06:13,2.0,,,,
000582.XSHE,2017-09-05,申万宏源,,,2,1,2025-05-28 17:28:52,2017-09-05 16:45:20,2.0,,,,
000582.XSHE,2017-09-11,申万宏源,,,2,1,2025-05-28 17:23:02,2017-09-11 17:31:13,2.0,,,,
000582.XSHE,2017-10-16,申万宏源,,,2,1,2025-05-28 17:24:47,2017-10-17 17:54:12,2.0,,,,
000582.XSHE,2017-10-23,申万宏源,,,2,1,2025-05-28 17:25:57,2017-10-23 17:31:07,2.0,,,,
000582.XSHE,2017-10-30,申万宏源,,,2,1,2025-05-28 17:25:56,2017-10-31 21:30:12,2.0,,,,
000582.XSHE,2017-11-06,申万宏源,,,2,1,2025-05-28 17:22:40,2017-11-07 17:31:13,2.0,,,,
000582.XSHE,2017-11-13,申万宏源,,,2,1,2025-05-28 17:28:07,2017-11-14 17:54:05,2.0,,,,
000582.XSHE,2017-12-04,申万宏源,,,2,1,2025-05-28 17:29:02,2017-12-05 17:31:16,2.0,,,,
000582.XSHE,2017-12-11,申万宏源,,,2,1,2025-05-28 17:27:36,2017-12-12 17:31:21,2.0,,,,
000582.XSHE,2017-12-18,申万宏源,,,2,1,2025-05-28 17:27:34,2017-12-19 17:08:09,2.0,,,,
000582.XSHE,2017-12-25,申万宏源,,,2,1,2025-05-28 17:25:33,2017-12-25 21:30:34,2.0,,,,
000582.XSHE,2018-01-02,申万宏源,,,2,1,2025-05-28 17:23:58,2018-01-03 12:57:24,2.0,,,,
000582.XSHE,2018-01-08,申万宏源,,,2,1,2025-05-28 17:23:23,2018-01-09 17:31:29,2.0,,,,
000582.XSHE,2018-01-15,申万宏源,,,2,1,2025-05-28 17:25:20,2018-01-15 17:54:32,2.0,,,,
000582.XSHE,2018-01-22,申万宏源,,,2,1,2025-05-28 17:28:55,2018-01-22 21:30:45,2.0,,,,
000582.XSHE,2018-01-29,申万宏源,,,2,1,2025-05-28 17:24:58,2018-01-30 17:54:18,2.0,,,,
000582.XSHE,2018-02-05,申万宏源,,,2,1,2025-05-28 17:27:08,2018-02-05 17:31:22,2.0,,,,
000582.XSHE,2019-11-02,华西证券,,,2,1,2025-05-28 17:22:41,2019-11-04 15:13:10,2.0,,,,
000582.XSHE,2019-11-28,华西证券,,,2,1,2025-05-28 17:23:42,2019-12-02 10:13:06,2.0,,,,
000582.XSHE,2019-12-10,华西证券,,,1,1,2025-05-28 17:27:52,2019-12-12 14:13:04,1.0,,,,
000582.XSHE,2019-12-17,华西证券,,,1,1,2025-05-28 17:25:01,2019-12-17 17:13:09,1.0,,,,
000582.XSHE,2020-01-21,华西证券,,,1,1,2025-05-28 17:28:36,2020-01-23 14:13:06,1.0,,,,
000582.XSHE,2020-01-22,华西证券,,,1,1,2025-05-28 17:23:05,2020-01-23 15:13:05,1.0,,,,
000582.XSHE,2020-01-30,华西证券,,,1,1,2025-05-28 17:24:29,2020-02-02 21:13:06,1.0,,,,
000582.XSHE,2020-02-06,华西证券,,,1,1,2025-05-28 17:28:04,2020-02-07 18:13:10,1.0,,,,
000582.XSHE,2020-02-08,华西证券,,,1,1,2025-05-28 17:25:39,2020-02-10 11:13:03,1.0,,,,
000582.XSHE,2020-02-23,华西证券,,,1,1,2025-05-28 17:23:25,2020-02-24 16:13:07,1.0,,,,
000582.XSHE,2020-03-09,华西证券,,,1,1,2025-05-28 17:27:42,2020-03-10 11:52:41,1.0,,,,
000582.XSHE,2020-03-20,华西证券,,,1,1,2025-05-28 17:22:57,2020-03-22 17:26:21,1.0,,,,
000582.XSHE,2020-04-08,华西证券,,,1,1,2025-05-28 17:23:02,2020-04-09 10:41:20,1.0,,,,
000582.XSHE,2020-04-14,华西证券,,,1,1,2025-05-28 17:23:05,2020-04-19 17:12:16,1.0,,,,
000582.XSHE,2020-04-18,华西证券,,,1,1,2025-05-28 17:28:44,2020-04-19 11:53:47,1.0,,,,
000582.XSHE,2020-04-23,华西证券,,,1,1,2025-05-28 17:28:19,2020-04-23 15:50:41,1.0,,,,
000582.XSHE,2020-04-28,华西证券,,,1,1,2025-05-28 17:25:24,2020-04-28 16:26:59,1.0,,,,
000582.XSHE,2020-05-06,华西证券,,,1,1,2025-05-28 17:28:06,2020-05-07 18:09:02,1.0,,,,
000582.XSHE,2020-05-09,华西证券,,,1,1,2025-05-28 17:24:20,2020-05-10 12:42:49,1.0,,,,
000582.XSHE,2020-05-21,华西证券,,,1,1,2025-05-28 17:25:34,2020-05-22 09:42:54,1.0,,,,
000582.XSHE,2020-06-06,华西证券,,,1,1,2025-05-28 17:24:09,2020-06-07 09:49:20,1.0,,,,
000582.XSHE,2020-07-02,华西证券,,,1,1,2025-05-28 17:26:33,2020-07-02 10:46:12,1.0,,,,
000582.XSHE,2020-07-26,华西证券,,,1,1,2025-05-28 17:27:46,2020-07-27 15:18:25,1.0,,,,
000582.XSHE,2020-07-28,华西证券,,,1,1,2025-05-28 17:23:14,2020-07-28 15:30:37,1.0,,,,
000582.XSHE,2020-08-05,华西证券,,,1,1,2025-05-28 17:27:26,2020-08-06 09:08:12,1.0,,,,
000582.XSHE,2020-08-19,华西证券,,,1,1,2025-05-28 17:28:45,2020-08-20 12:38:08,1.0,,,,
000582.XSHE,2020-09-06,华西证券,21.6000,M06,1,1,2025-05-28 04:52:32,2020-09-07 15:08:23,1.0,21.6,,,
000582.XSHE,2020-09-17,华西证券,21.6000,M06,1,1,2025-05-28 04:52:20,2020-09-18 11:18:34,1.0,21.6,,,
000582.XSHE,2020-09-27,华西证券,,,1,1,2025-05-28 17:27:03,2020-09-27 15:30:49,1.0,,,,
000582.XSHE,2020-10-11,华西证券,21.6000,M06,1,1,2025-05-28 05:03:43,2020-11-15 09:19:06,1.0,21.6,,,
000582.XSHE,2020-10-27,华西证券,21.6000,M06,1,1,2025-05-28 05:03:21,2020-10-28 12:42:55,1.0,21.6,,,
000582.XSHE,2020-11-06,华西证券,21.6000,M06,1,1,2025-05-28 05:03:34,2020-11-06 10:10:58,1.0,21.6,,,
000582.XSHE,2020-11-15,华西证券,21.6000,M06,1,1,2025-05-28 04:52:49,2020-11-16 12:26:58,1.0,21.6,,,
000582.XSHE,2020-11-29,华西证券,21.6000,M06,1,1,2025-05-28 05:03:37,2020-11-30 11:11:01,1.0,21.6,,,
000582.XSHE,2020-12-07,华西证券,21.6000,M06,1,1,2025-05-28 04:52:42,2020-12-08 09:38:14,1.0,21.6,,,
000582.XSHE,2021-02-01,方正证券,,,2,1,2025-05-28 17:22:57,2021-02-02 10:31:20,2.0,,,,
000582.XSHE,2021-02-04,华西证券,21.6000,M06,1,1,2025-05-28 05:03:19,2021-02-05 09:52:08,1.0,21.6,,,
000582.XSHE,2021-03-03,华西证券,21.6000,M06,1,1,2025-05-28 04:52:33,2021-03-04 09:31:48,1.0,21.6,,,
000582.XSHE,2021-03-08,华西证券,21.6000,M06,1,1,2025-05-28 05:03:51,2021-03-09 09:39:35,1.0,21.6,,,
000582.XSHE,2021-04-05,华西证券,21.6000,M06,1,1,2025-05-28 05:03:41,2021-04-06 13:52:01,1.0,21.6,,,
000582.XSHE,2021-04-12,华西证券,21.6000,M06,1,1,2025-05-28 04:52:48,2021-04-13 13:03:29,1.0,21.6,,,
000582.XSHE,2021-04-13,方正证券,,,2,1,2025-05-28 17:27:03,2021-04-14 10:17:35,2.0,,,,
000582.XSHE,2021-04-27,方正证券,,,2,1,2025-05-28 17:22:45,2021-04-27 17:21:26,2.0,,,,
000582.XSHE,2023-04-27,兴业证券,,,2,1,2025-05-28 17:27:11,2023-04-28 13:45:00,2.0,,,,
000582.XSHE,2023-05-09,华西证券,,,2,1,2025-05-28 17:23:53,2023-05-09 16:15:07,2.0,,,,
000582.XSHE,2023-05-24,招商证券,,,1,1,2025-05-28 17:23:25,2023-05-25 10:43:51,1.0,,,,
000582.XSHE,2023-07-18,招商证券,,,1,1,2025-05-28 17:28:19,2023-07-18 17:54:20,1.0,,,,
000582.XSHE,2023-08-29,招商证券,,,1,1,2025-05-28 17:27:06,2023-08-30 11:35:11,1.0,,,,
000582.XSHE,2023-11-01,国海证券,,,2,1,2025-05-28 17:22:50,2023-11-05 04:45:43,2.0,,,,
000582.XSHE,2023-11-06,招商证券,,,1,1,2025-05-28 17:24:47,2023-11-07 12:10:12,1.0,,,,
000582.XSHE,2023-11-12,招商证券,,,1,1,2025-05-28 17:26:18,2023-11-14 14:06:57,1.0,,,,
000582.XSHE,2023-11-19,招商证券,,,1,1,2025-05-28 17:23:26,2023-11-20 15:26:11,1.0,,,,
000582.XSHE,2024-01-04,国海证券,,,2,1,2025-05-28 17:29:06,2024-01-05 11:31:28,2.0,,,,
000582.XSHE,2024-03-15,国海证券,,,2,1,2025-05-28 17:27:31,2024-03-17 15:56:00,2.0,,,,
000582.XSHE,2024-08-27,国海证券,,,2,1,2025-05-28 17:27:42,2024-08-28 17:52:22,2.0,,,,
000582.XSHE,2024-10-27,国海证券,,,2,1,2025-05-28 17:23:15,2024-10-27 14:41:02,2.0,,,,
000582.XSHE,2024-12-30,天风证券,10.9100,M06,1,1,2025-05-28 04:52:26,2024-12-30 16:52:44,1.0,10.91,,,
000582.XSHE,2025-01-26,国海证券,,,1,1,2025-05-28 17:25:09,2025-01-28 00:25:35,1.0,,,,
000582.XSHE,2025-03-18,信达证券,,,2,1,2025-05-28 17:26:49,2025-03-18 17:29:17,2.0,,,,
000582.XSHE,2025-04-28,国海证券,,,1,1,2025-05-28 17:25:52,2025-04-29 13:34:54,1.0,,,,
000582.XSHE,2025-04-28,信达证券,,,2,1,2025-05-28 17:26:48,2025-04-28 16:14:07,2.0,,,,
000582.XSHE,2025-04-29,国海证券,,,1,1,2025-05-28 17:26:27,2025-04-30 08:48:58,1.0,,,,
000582.XSHE,2025-08-24,国海证券,,,1,1,2025-08-25 13:33:28,2025-08-25 12:39:22,1.0,,,,
000582.XSHE,2025-09-01,信达证券,,,2,1,2025-09-02 10:58:16,2025-09-02 09:34:48,2.0,,,,
000582.XSHE,2025-11-06,财通证券,,,1,1,2025-11-07 13:32:46,2025-11-07 12:33:09,1.0,,,,
000582.XSHE,2026-03-31,国海证券,,,2,1,2026-04-02 10:28:27,2026-04-02 09:14:22,2.0,,,,
000582.XSHE,2026-04-01,财通证券,,,1,1,2026-04-02 11:48:24,2026-04-02 10:05:36,1.0,,,,
