order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000568.XSHE,2011-10-29,2011,q3,2405,,2011-10-29发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2011-10-29,financial_reports,,,,597513858.6800,,,,0.1107,,,,,,,,2011-10-28,,675540251.9859,,,-0.1155,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2011-10-29,2011,q3,2501,,2011-10-29发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-10-29,financial_reports,,,2007717607.5300,,,0.2702,,,,,,,,,,2011-10-28,2870127965.1786,,0.3015,,-0.0313,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2011-10-29,2011,q3,2503,,2011-10-29发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-10-29,financial_reports,,,,597513858.6800,,,,0.1107,,,,,,,,2011-10-28,,675540251.9859,,0.2557,-0.1450,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2012-08-09,2012,q2,2405,,2012-08-09发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2012-08-09,financial_reports,,,,715425342.9000,,,,0.3915,,,,,,,,2012-08-08,,720138960.3994,,,-0.0065,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2012-08-09,2012,q2,2503,,2012-08-09发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-08-09,financial_reports,,,,715425342.9000,,,,0.3915,,,,,,,,2012-08-08,,720138960.3994,,0.4007,-0.0092,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2013-04-24,2012,q4,2405,,2013-04-24发布的财报中，4季度净利润增速低于机构的一致预期,,,,,,,,2013-04-24,financial_reports,,,,1436419714.7300,,,,0.6008,,,,,,,,2013-04-23,,1446821961.1486,,,-0.0072,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2013-04-24,2012,q4,2503,,2013-04-24发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2013-04-24,financial_reports,,,,1436419714.7300,,,,0.6008,,,,,,,,2013-04-23,,1446821961.1486,,0.6124,-0.0116,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2013-04-24,2013,q1,2405,,2013-04-24发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2013-04-24,financial_reports,,,,1142752647.0800,,,,-0.1164,,,,,,,,2013-04-23,,1539802882.1565,,,-0.2579,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2013-04-24,2013,q1,2501,,2013-04-24发布的财报净利润同比增速低于一致预期2013同比增速,,,,,,,,2013-04-24,financial_reports,,,1142752647.0800,,,-0.1164,,,,,,,,,,2013-04-23,5226957215.2149,,0.1906,,-0.3070,2021-04-12 11:01:49,2021-04-12 11:01:49
000568.XSHE,2013-04-24,2013,q1,2503,,2013-04-24发布的财报净利润同比增速低于2013一致预期同比增速,,,,,,,,2013-04-24,financial_reports,,,,1142752647.0800,,,,-0.1164,,,,,,,,2013-04-23,,1539802882.1565,,0.1906,-0.3070,2021-04-12 11:01:49,2021-04-12 11:01:49
