order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000333.XSHE,2013-09-18,2013,q4,2302,中信证券,中信证券2013-09-18发布的报告研报摘要中含有超预期信息,2013-09-18,美的集团：整体上市实现利益一致 战略转型铸造上升空间,"胡雅丽,金星,阮玮仕",7430000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-09-24,2013,q4,2302,长城证券,长城证券2013-09-24发布的报告研报摘要中含有超预期信息,2013-09-24,美的集团：整体上市完成 家电航母再启航,朱政,7297000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-09-30,2013,q4,2302,东方证券,东方证券2013-09-30发布的报告研报摘要中含有超预期信息,2013-09-30,美的集团：集团整体上市 家电巨头重新起航,唐思宇,7176000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-10-31,2013,q3,2405,,2013-10-31发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2013-10-31,financial_reports,,,,1371199780.0000,,,,0.6791,,,,,,,,2013-10-30,,2258487850.3110,,,-0.3929,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-10-31,2013,q3,2501,,2013-10-31发布的财报净利润同比增速低于一致预期2013同比增速,,,,,,,,2013-10-31,financial_reports,,,4018034390.0000,,,0.5709,,,,,,,,,,2013-10-30,6845397492.1100,,1.1003,,-0.5294,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-10-31,2013,q3,2503,,2013-10-31发布的财报净利润同比增速低于2013一致预期同比增速,,,,,,,,2013-10-31,financial_reports,,,,1371199780.0000,,,,0.6791,,,,,,,,2013-10-30,,2258487850.3110,,1.7657,-1.0866,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-10-31,2013,q4,2302,中信证券,中信证券2013-10-31发布的报告研报摘要中含有超预期信息,2013-10-31,美的集团：大家电维持较快增长 小家电寻求新业务突破,"胡雅丽,金星,阮玮仕",7430000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-10-31,2013,q4,2302,海通证券,海通证券2013-10-31发布的报告研报摘要中含有超预期信息,2013-10-31,美的集团：Q3可比业绩增35% 符合预期 战略调整初见成效,陈子仪,7275000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-11-01,2013,q4,2302,东方证券,东方证券2013-11-01发布的报告研报摘要中含有超预期信息,2013-11-01,美的集团：业绩增39% 期待后续收入增长提速,唐思宇,7176000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2013-11-28,2013,q4,2102,申万宏源,"申万宏源2013-11-28发布的报告下调了该股盈利预测,分析师：周海晨,蔡雯娟,赵莹",2013-11-28,2014年家用电器行业投资策略：需求稳定之下 关注结构变化,"周海晨,蔡雯娟,赵莹",7301780274.3700,2013-10-31,美的集团：三季度收入提速 盈利持续改善 上调盈利预测 维持“买入”评级,7305000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0004,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-12,2013,q4,2302,银河证券,银河证券2014-01-12发布的报告研报摘要中含有超预期信息,2014-01-12,美的集团：股权激励彰显业绩增长信心,"袁浩然,郝雪梅,林寰宇",7300000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-13,2013,q4,2102,中金公司,"中金公司2014-01-13发布的报告下调了该股盈利预测,分析师：何伟,郭海燕",2014-01-13,美的集团：推出中层股权激励 激励体系完善,"何伟,郭海燕",7266000000.0000,2013-10-31,美的集团：三季度业绩符合预期 综合盈利能力继续提升,7413000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0198,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-13,2013,q4,2302,海通证券,海通证券2014-01-13发布的报告研报摘要中含有超预期信息,2014-01-13,美的集团：整体上市后再次推出激励计划 各方利益一致利于集团长期发展和股东利益最大化,陈子仪,7323000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-30,2013,q4,2302,申万宏源,申万宏源2014-01-30发布的报告研报摘要中含有超预期信息,2014-01-30,美的集团：股权激励考核基数年 净利润区间符合预期 维持“买入”评级,"蔡雯娟,赵莹",7305000000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-30,2013,q4,2403,,2014-01-30发布的业绩预告低于机构的一致预期,,,,,,,,2014-01-30,performance_forecast,5498000000.0000,4968000000.0000,,,,,,,,,,,,,,2014-01-29,7340275234.4215,,,,-0.2510,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-30,2013,q4,2502,,2014-01-30发布的业绩预告同比增速低于一致预期2013同比增速,,,,,,,,2014-01-30,performance_forecast,5498000000.0000,4968000000.0000,,,0.6869,,,,,,,,,,,2014-01-29,7340275234.4215,,1.2521,,-0.5652,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-01-30,2013,q4,2504,,2014-01-30发布的业绩预告同比增速低于2013一致预期同比增速,,,,,,,,2014-01-30,performance_forecast,5498000000.0000,4968000000.0000,,,,,1.1098,,,,,,,,,2014-01-29,,3322223873.5470,,3.7361,-2.6263,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-03-11,2013,q4,2302,中航证券,中航证券2014-03-11发布的报告研报摘要中含有超预期信息,2014-03-11,美的集团：首个智能家居系统化战略发布,韩雪,7030110000.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000333.XSHE,2014-03-12,2013,q4,2101,兴业证券,"兴业证券2014-03-12发布的报告下调了该股盈利预测,分析师：姚永华,奚晨弗",2014-03-12,美的集团：智慧家居战略升级为集团战略 产品群优势得以发挥,"姚永华,奚晨弗",7189000000.0000,2013-11-25,美的集团：厨电事业部 高端化与规模扩张并重,7388000000.0000,,,,,,,,,,,,,,,,,,,,,,,-0.0269,2021-04-12 11:01:49,2021-04-12 11:01:49
