order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000591.XSHE,2006-01-18,银河证券,6.7210,,2,1,2025-01-06 17:23:15,2006-01-19 14:14:37,2.0,,,,
000591.XSHE,2006-07-06,兴业证券,7.0000,M06,3,1,2025-01-06 04:03:50,2006-07-06 17:23:19,3.0,7.0,,,
000591.XSHE,2008-04-08,银河证券,,,3,1,2025-01-06 17:23:19,2008-04-10 18:40:29,3.0,,,,
000591.XSHE,2008-07-28,银河证券,,,3,1,2025-01-06 17:23:19,2008-07-31 14:40:40,3.0,,,,
000591.XSHE,2008-10-20,天相投顾,,,3,1,2025-01-06 17:23:21,2008-10-21 17:47:50,3.0,,,,
000591.XSHE,2008-12-16,方正证券,,,2,1,2025-01-06 17:23:18,2008-12-26 17:48:35,2.0,,,,
000591.XSHE,2009-02-17,国联民生,,,3,1,2025-01-06 17:23:15,2009-02-23 18:17:53,3.0,,,,
000591.XSHE,2009-03-15,国联民生,,,3,1,2025-01-06 17:23:19,2009-03-16 15:17:44,3.0,,,,
000591.XSHE,2009-03-16,国投证券,4.2000,Y01,4,1,2025-01-06 04:03:50,2009-03-16 15:48:12,4.0,,4.2,,
000591.XSHE,2009-03-22,国投证券,4.2000,Y01,4,1,2025-01-06 04:03:50,2009-03-25 17:19:23,4.0,,4.2,,
000591.XSHE,2009-05-07,方正证券,,,3,1,2025-01-06 17:23:18,2009-05-09 11:17:20,3.0,,,,
000591.XSHE,2010-07-13,国联民生,,,2,1,2025-01-06 17:23:17,2010-07-19 17:09:06,2.0,,,,
000591.XSHE,2010-07-24,国联民生,,,2,1,2025-01-06 17:23:19,2010-07-26 11:43:59,2.0,,,,
000591.XSHE,2010-07-29,光大证券,,,2,1,2025-01-06 17:23:19,2010-08-02 13:59:24,2.0,,,,
000591.XSHE,2010-08-27,光大证券,,,2,1,2025-01-06 17:23:18,2010-08-30 14:27:14,2.0,,,,
000591.XSHE,2010-10-08,光大证券,,,2,1,2025-01-06 17:23:17,2010-10-14 09:25:54,2.0,,,,
000591.XSHE,2010-10-09,东吴证券,,,2,1,2025-01-06 17:23:18,2010-10-12 14:56:07,2.0,,,,
000591.XSHE,2010-11-23,光大证券,,,2,1,2025-01-06 17:23:16,2010-12-03 13:49:40,2.0,,,,
000591.XSHE,2010-11-23,渤海证券,,,1,1,2025-01-06 17:23:19,2010-11-26 08:53:10,1.0,,,,
000591.XSHE,2010-11-30,渤海证券,,,1,1,2025-01-06 17:23:16,2010-12-01 16:02:49,1.0,,,,
000591.XSHE,2011-03-01,光大证券,,,2,1,2025-01-06 17:23:18,2011-03-02 19:20:34,2.0,,,,
000591.XSHE,2011-03-28,光大证券,,,2,1,2025-01-06 17:23:17,2011-03-30 16:09:31,2.0,,,,
000591.XSHE,2011-07-24,国联民生,,,2,1,2025-01-06 17:23:16,2011-07-27 17:43:55,2.0,,,,
000591.XSHE,2012-05-16,西南证券,,,2,1,2025-01-06 17:23:17,2012-05-31 15:49:53,2.0,,,,
000591.XSHE,2015-06-02,国信证券,40.0000,M06,2,1,2025-01-06 04:03:50,2015-06-02 10:39:51,2.0,40.0,,,
000591.XSHE,2016-02-17,太平洋证券,,,1,1,2025-01-06 17:23:16,2016-02-19 10:39:38,1.0,,,,
