date,601288.XSHG
2010-07-16,-0.005502344837219745
2010-07-19,-0.01993188141398744
2010-07-20,-0.01594106866420778
2010-07-21,0.0005352151846924772
2010-07-22,-0.007654341122342676
2010-07-23,0.0179816207908486
2010-07-26,-0.0009394177829941015
2010-07-27,0.00615426805615675
2010-07-28,-0.00516207656533477
2010-07-29,-0.004978955752675318
2010-07-30,-0.007338758835969055
2010-08-02,-0.015331019105424636
2010-08-03,-0.0012312696569740378
2010-08-04,-0.0017099563585403436
2010-08-05,0.01755565008451708
2010-08-06,-0.015678675373363888
2010-08-09,-0.002625092443644974
2010-08-10,0.02276709921667154
2010-08-11,-0.006231599145966569
2010-08-12,0.009276599282367053
2010-08-13,-0.004012324242726467
2010-08-16,-0.010050945612504043
2010-08-17,-0.010156574424719091
2010-08-18,8.249100670640775e-05
2010-08-19,-0.008154570296647375
2010-08-20,0.005759800199817273
2010-08-23,0.003964568982402577
2010-08-24,0.0032899462661629235
2010-08-25,0.018638320289623103
2010-08-26,0.0013485415207153467
2010-08-27,-0.0024636725892214213
2010-08-30,-0.007387183981457809
2010-08-31,0.004762109916876239
2010-09-01,-0.009217642208935343
2010-09-02,-0.0034663495926951834
2010-09-03,0.00444094977040547
2010-09-06,-0.01206559345070805
2010-09-07,0.0017536790180562138
2010-09-08,0.012665073995773081
2010-09-09,0.012363803870046954
2010-09-10,0.0020752933441620753
2010-09-13,0.0021156663199282527
2010-09-14,-0.004815446529942592
2010-09-15,0.010358056652154926
2010-09-16,0.0005980328813191133
2010-09-17,-0.00805817839608222
2010-09-20,0.0003280583940853347
2010-09-21,-0.006231446221115286
2010-09-27,-0.0058713762829396225
2010-09-28,0.005776534709389556
2010-09-29,-0.015552389501353198
2010-09-30,0.012882663824407618
2010-10-08,-0.009054261392475282
2010-10-11,-0.012557546015286677
2010-10-12,-0.007207559577500949
2010-10-13,-0.01639828521411581
2010-10-14,0.003511192213795991
2010-10-15,-0.00046309927284558794
2010-10-18,-0.0013089471523741224
2010-10-19,-0.014141969420929185
2010-10-20,-0.0038417366098160315
2010-10-21,-0.004049581570966826
2010-10-22,-0.005615114512557555
2010-10-25,-0.014561171487810304
2010-10-26,-0.009358155073368893
2010-10-27,0.008078604753102549
2010-10-28,0.007216561201373596
2010-10-29,0.0023018631533333264
2010-11-01,-0.013485011710592687
2010-11-02,-0.003286173442792116
2010-11-03,-0.0014853404020445035
2010-11-04,0.0013992461600091065
2010-11-05,0.004334763181678518
2010-11-08,-0.004279516980119346
2010-11-09,-0.0009730236505522058
2010-11-10,-0.0031129396413774463
2010-11-11,0.0007326263558035586
2010-11-12,0.02311882755984196
