order_book_id,date,report_year_t,rice_create_tm,create_tm,comp_operating_revenue_t,comp_con_operating_revenue_t1,comp_con_operating_revenue_t2,comp_con_operating_revenue_t3,comp_con_operating_revenue_ftm,comp_net_profit_t,comp_con_net_profit_t1,comp_con_net_profit_t2,comp_con_net_profit_t3,comp_con_net_profit_ftm,comp_eps_t,comp_con_eps_t1,comp_con_eps_t2,comp_con_eps_t3,comp_net_asset_t,comp_con_net_asset_t1,comp_con_net_asset_t2,comp_con_net_asset_t3,comp_con_net_asset_ftm,comp_cash_flow_t,comp_con_cash_flow_t1,comp_con_cash_flow_t2,comp_con_cash_flow_t3,comp_con_cash_flow_ftm,comp_roe_t,comp_con_roe_t1,comp_con_roe_t2,comp_con_roe_t3,comp_con_roe_ftm,comp_pe_t,comp_con_pe_t1,comp_con_pe_t2,comp_con_pe_t3,comp_con_pe_ftm,comp_ps_t,comp_con_ps_t1,comp_con_ps_t2,comp_con_ps_t3,comp_con_ps_ftm,comp_pb_t,comp_con_pb_t1,comp_con_pb_t2,comp_con_pb_t3,comp_con_pb_ftm,comp_peg,comp_operating_revenue_growth_ratio_t,comp_con_operating_revenue_growth_ratio_t1,comp_con_operating_revenue_growth_ratio_t2,comp_con_operating_revenue_growth_ratio_t3,comp_con_operating_revenue_growth_ratio_ftm,comp_net_profit_growth_ratio_t,comp_con_net_profit_growth_ratio_t1,comp_con_net_profit_growth_ratio_t2,comp_con_net_profit_growth_ratio_t3,comp_con_net_profit_growth_ratio_ftm,con_grd_coef,con_targ_price,comp_con_eps_ftm,ty_profit_t1,ty_profit_t2,ty_profit_t3,ty_profit_ftm,ty_eps_t1,ty_eps_t2,ty_eps_t3,ty_eps_ftm
601288.XSHG,2010-06-11,2009,2025-09-29 20:34:52,2025-09-29 03:56:37,222274000000.0,,,,,64992000000.0,,,,,0.2224,,,,342819000000.0,,,,,-21025000000.0,,,,,0.2053,,,,,,,,,,,,,,,,,,,,,0.0525,,,,,0.2626,,,,,,,,,,,,,,,
601288.XSHG,2010-06-17,2009,2011-12-20 22:53:50,2011-12-20 22:53:50,222274000000.0,,,,,64992000000.0,,,,,0.2224,,,,342819000000.0,,,,,-21025000000.0,,,,,0.2053,,,,,,,,,,,,,,,,,,,,,0.0525,,,,,0.2626,,,,,,,,82505000000.0,104193000000.0,133926000000.0,93349000000.0,0.2791,0.3525,0.4531,0.3158
601288.XSHG,2010-06-18,2009,2012-11-13 07:35:09,2012-11-13 07:35:09,222274000000.0,,,,,64992000000.0,,,,,0.2224,,,,342819000000.0,,,,,-21025000000.0,,,,,0.2053,,,,,,,,,,,,,,,,,,,,,0.0525,,,,,0.2626,,,,,,,,83046260414.0954,97528785626.1293,133926000000.0,90287523020.1124,0.281,0.33,0.4531,0.3055
601288.XSHG,2010-06-21,2009,2011-12-20 22:53:20,2011-12-20 22:53:20,222274000000.0,263174000000.0,300156000000.0,,281665000000.0,64992000000.0,86829666666.6667,112164666666.6667,145793000000.0,99497166666.6667,0.2224,0.2938,0.3795,0.4933,342819000000.0,572507500000.0,653924500000.0,749849000000.0,613216000000.0,-21025000000.0,,,,,0.2053,0.1517,0.1715,0.1944,0.1623,,,,,,,,,,,,,,,,,0.0525,0.184,0.1405,,0.1604,0.2626,0.336,0.2918,0.2998,0.3107,,,0.3367,82177589111.5811,104026867331.0017,140704988833.0969,93102228221.2914,0.278,0.352,0.476,0.315
601288.XSHG,2010-06-22,2009,2012-11-13 07:34:26,2012-11-13 07:34:26,222274000000.0,272188666666.6667,331964000000.0,422211000000.0,302076333333.3334,64992000000.0,83770166666.6667,108542500000.0,143626000000.0,96156333333.3334,0.2224,0.2834,0.3672,0.486,342819000000.0,558405000000.0,632549666666.6667,712174500000.0,595477333333.3334,-21025000000.0,,,,,0.2053,0.15,0.1716,0.2017,0.1615,,,,,,,,,,,,,,,,,0.0525,0.2246,0.2196,0.2719,0.2218,0.2626,0.2889,0.2957,0.3232,0.2928,,,0.3253,81795378529.2554,105133061192.3658,139568180171.2751,93464219860.8106,0.2767,0.3557,0.4722,0.3162
601288.XSHG,2010-06-23,2009,2012-11-13 07:34:10,2012-11-13 07:34:10,222274000000.0,274192820000.0,334213907500.0,422211000000.0,304203363750.0,64992000000.0,82045481250.0,105842061250.0,143626000000.0,93943771250.0,0.2224,0.2776,0.3581,0.486,342819000000.0,558405000000.0,632549666666.6667,712174500000.0,595477333333.3334,-21025000000.0,,,,,0.2053,0.1469,0.1673,0.2017,0.1578,,,,,,,,,,,,,,,,,0.0525,0.2336,0.2189,0.2633,0.2255,0.2626,0.2624,0.29,0.357,0.2778,,,0.3179,81952946378.7238,105422073640.8779,138382381790.7483,93687510009.8009,0.2773,0.3567,0.4682,0.317
601288.XSHG,2010-06-24,2009,2012-11-13 07:33:54,2012-11-13 07:33:54,222274000000.0,273942656000.0,331882926000.0,405314333333.3333,302912791000.0,64992000000.0,82369094444.4444,106211165555.5556,138932000000.0,94290130000.0,0.2224,0.2787,0.3593,0.4701,342819000000.0,558405000000.0,632549666666.6667,712174500000.0,595477333333.3334,-21025000000.0,,,,,0.2053,0.1475,0.1679,0.1951,0.1583,,,,,,,,,,,,,,,,,0.0525,0.2325,0.2115,0.2213,0.2209,0.2626,0.2674,0.2895,0.3081,0.2797,,,0.319,82243556399.8847,105405801193.0724,138382385109.6686,93824678796.4786,0.2783,0.3566,0.4682,0.3174
601288.XSHG,2010-06-25,2009,2012-11-13 07:33:28,2012-11-13 07:33:28,222274000000.0,273626713333.3333,330084438333.3333,405314333333.3333,301855575833.3333,64992000000.0,82942485000.0,106096949000.0,138932000000.0,94519717000.0,0.2224,0.2806,0.359,0.4701,342819000000.0,560409250000.0,635677250000.0,712174500000.0,598043250000.0,-21025000000.0,,,,,0.2053,0.148,0.1669,0.1951,0.158,,,,,,,,,,,,,,,,,0.0525,0.231,0.2063,0.2279,0.2174,0.2626,0.2762,0.2792,0.3095,0.2779,,,0.3198,81608727017.524,103564465813.6303,130757850567.8987,92586596415.5772,0.2761,0.3504,0.4424,0.3132
601288.XSHG,2010-06-28,2009,2011-12-20 22:52:11,2011-12-20 22:52:11,222274000000.0,273626713333.3333,330084438333.3333,405314333333.3333,301855575833.3333,64992000000.0,82224154166.6667,104092290833.3333,129385833333.3333,93158222500.0,0.2224,0.2782,0.3522,0.4378,342819000000.0,560409250000.0,635677250000.0,712174500000.0,598043250000.0,-21025000000.0,,,,,0.2053,0.1467,0.1638,0.1817,0.1558,,,,,,,,,,,,,,,,,0.0525,0.231,0.2063,0.2279,0.2174,0.2626,0.2651,0.266,0.243,0.2656,,,0.3152,81876842028.195,103756916967.1334,129817173246.1295,92816879497.6642,0.277,0.351,0.4392,0.314
601288.XSHG,2010-06-29,2009,2012-11-13 07:33:02,2012-11-13 07:33:02,222274000000.0,273579160000.0,327585078750.0,390325400000.0,300582119375.0,64992000000.0,82474417857.1429,104276535000.0,128879750000.0,93375476428.5715,0.2224,0.279,0.3528,0.4361,342819000000.0,549893500000.0,621155333333.3333,690346500000.0,585524416666.6667,-21025000000.0,,,,,0.2053,0.15,0.1679,0.1867,0.1595,,,,,,,,,,,,,,,,,0.0525,0.2308,0.1974,0.1915,0.2124,0.2626,0.269,0.2644,0.2359,0.2664,,,0.3159,82159217120.428,103938397347.9872,129815164475.4088,93048807234.2076,0.278,0.3517,0.4392,0.3148
