order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
300604.XSHE,2012q4,2015-12-25,6703147.12,-5919741.46,-6515223.28,9197856.01,0,8897841.42,4742805.94,,14927720.04,,13368804.29,38595308.13,,2021-12-24 22:15:27,253397.82,8897841.42,2984318.88,19878268.15,29697466.71,19878268.15,35416835.85,924657.83,-10906.66
300604.XSHE,2013q4,2015-12-25,18426185.72,2803334.72,2148327.96,12505635.47,0,19045998.43,9923066.23,,23858479.65,,20507951.62,58666531.37,1205823.43,2021-12-24 22:15:27,27739.73,19045998.43,555540.6,43413060.8,39620532.94,43413060.8,54751587.63,2305267.4,175644.8
300604.XSHE,2014q4,2017-03-30,29435895.36,-407781.31,-1903864.5,25304258.35,0,35614371.66,24262188.21,,38573514.24,,42145950.7,99497092.81,11078175.53,2021-12-24 22:15:27,,35614371.66,2631219.46,78277646.23,63882721.15,78277646.23,95164381.29,3156916.33,331768.27
300604.XSHE,2015q2,2015-12-25,16576159.52,1328909.08,-2441487.07,29782834.97,0,25807333.86,15501929.61,,13003244.98,,60989804.96,190991162.08,550000.0,2021-12-24 22:15:27,,25807333.86,77820595.0,49437293.03,165183828.22,49437293.03,185513245.63,4798983.66,138351.62
300604.XSHE,2015q4,2017-03-30,37948051.41,1326529.58,-5184617.74,27922817.45,0,35417786.94,24912850.39,,27300506.84,,70686859.7,217962002.39,3840000.0,2021-12-24 22:15:27,,29821744.08,77820595.0,101566188.03,182544215.45,101566188.03,201835245.07,6264850.27,-17797.05
300604.XSHE,2016q1,2017-04-14,4884290.07,-3567611.05,2335080.0,,1,,2946761.41,,,,,,,2021-12-24 22:15:27,,,0.0,14023912.89,,14023912.89,,,-321179.25
300604.XSHE,2016q2,2017-10-27,17009563.619999997,194949.6,-422495.16,,1,,13620432.549999999,,,,,,,2022-08-06 17:55:16,,,,45290173.56,,45290173.56,,,-698445.4400000001
300604.XSHE,2016q3,2017-10-27,21972261.31,12220742.71,-272083.36,,1,,14162332.43,,,,,,,2021-12-24 22:15:27,,,,58033337.7,,58033337.7,,,-1716643.8
300604.XSHE,2016q4,2019-04-26,50058542.61,16709515.27,-10175148.77,38140639.04,1,52645667.05,41416607.75,8725498.31,64533643.27,,102126475.71,276606490.25,11575387.83,2021-12-24 22:15:27,,49456121.69,,124134529.66,223960823.2,124134529.66,251200168.21,4974270.88,-2258027.61
300604.XSHE,2017q1,2018-04-27,9339584.89,-13386109.39,-15076179.59,47365426.34,1,49249454.31,4187438.22,8695158.29,58721081.49,,96267156.87,267397715.73,12485241.81,2021-12-24 22:15:27,,46059908.95,-8742400.0,20471764.04,218148261.42,20471764.04,229138195.95,4465789.43,-407479.2
300604.XSHE,2017q2,2018-10-29,29602882.74,-9311857.14,-17622589.97,48883298.92,1,59052397.36,16944771.240000002,8601740.41,71478414.51,,101454995.5,441844104.36,24014520.51,2022-08-06 17:55:16,0.0,56853073.89,139657859.22,65360638.08,382791707.0,65360638.08,399161347.48,4930255.42,-1443496.0999999999
300604.XSHE,2017q3,2018-10-29,41957991.19,-9648952.01,-68069758.55,59668741.2,1,65431490.91,25316079.5,8407521.57,79849722.77,,94346555.8,456594506.17,24389278.7,2021-12-24 22:15:27,70794.52,63756063.51,139637859.22,98733815.05,391163015.26,98733815.05,404529092.34,4690153.38,-2531649.11
300604.XSHE,2017q4,2020-04-28,77126484.06,14712991.02,-39678185.79,54831375.3,1,120224517.39,50252869.98,8341961.43,99878423.02,,125117662.15,539505026.47,21070000.0,2021-12-24 22:15:27,1104013.7,117110161.61,185236339.22,179794483.54,419280509.08,179794483.54,477062767.71,5844341.93,-3304237.16
300604.XSHE,2018q1,2019-04-29,16899470.73,5338358.23,-16035897.0,74500054.61,1,137152046.46,7554080.09,8327683.34,107432503.11,,125305690.87,570174033.05,35055582.0,2021-12-24 22:15:27,958821.91,134151400.27,,45541970.48,433021986.59,45541970.48,492998214.11,5811744.53,-1104200.17
300604.XSHE,2018q2,2019-10-28,44522783.669999994,2597563.69,-73752551.23,99352889.62,1,170640070.36,25006628.700000003,8378469.37,113181151.72,,148374992.7,615598102.99,36583737.9,2022-08-06 17:55:16,1487863.01,167838287.83,-11703900.0,115547404.71,444958032.63,115547404.71,527896352.83,6125435.46,-2120862.02
300604.XSHE,2018q3,2019-10-28,70104651.07,-5313838.37,-94332727.57,109099324.81,1,160481597.97,32233063.37,8230964.83,120407586.39,,142195291.02,620373107.7,,2021-12-24 22:15:27,1688699.34,157752649.57,-11703900.0,171657611.6,459891509.73,171657611.6,460062198.72,6704585.38,-2712296.31
300604.XSHE,2018q4,2021-04-27,95947859.76,12449428.95,-110014769.02,104670967.13,1,207826700.08,36471059.63,8083460.29,120932812.9,,116109178.84,678387815.05,59270571.25,2021-12-24 22:15:27,3126790.27,206957910.0,19343682.32,216121510.66,470561114.97,216121510.66,476702115.46,134485419.1,-3600670.97
300604.XSHE,2019q1,2020-04-29,18984057.07,-5629148.74,-15120583.53,108585349.44,1,179326204.58,482029.7,8270779.27,121414842.6,,128846034.27,658482837.48,,2021-12-24 22:15:27,15623.16,178549484.63,-432694.44,42752193.98,479156632.9,42752193.98,457710957.93,,-157713.78
300604.XSHE,2019q2,2020-10-30,49890615.77,-22350393.4,-25175696.37,167126379.95,1,222074857.68,1076050.49,8101903.03,107096917.11,,158161611.83,694304840.12,41390000.0,2022-08-06 17:55:16,596775.01,221390207.86,-14928743.36,102092921.33,472229982.44,102092921.33,491675457.01,130112598.38,-1781031.4300000002
300604.XSHE,2019q3,2020-10-30,99765581.98,-63437705.62,-28179042.04,340773740.04,1,374470392.44,1320553.19,54339078.01,107341419.81,,298902086.86,1339184729.79,70210000.0,2021-12-24 22:15:27,-62690.07,359728291.23,-15740778.92,202435331.62,964714337.35,202435331.62,845882712.98,,-1624165.3
300604.XSHE,2019q4,2022-04-23,194811844.96,-42889765.25,24389484.27,333487544.38,1,324648691.53,11935305.79,53260664.02,115934675.54,,268571636.5,1321218368.95,73987871.14,2022-04-23 04:24:12,3886901.55,321441439.1,-10937892.01,398834098.54,996569677.42,398834098.54,853034132.29,141439509.37,-229989.29
300604.XSHE,2020q1,2021-04-29,57124542.96,-29548493.79,-20248062.2,338567000.81,1,281523272.53,4460331.3,50076527.42,119766683.62,,279695569.69,1283250223.64,46557871.14,2021-12-24 22:15:27,,277304989.03,-1425350.06,113208688.87,1001726951.11,113208688.87,795553783.24,,-6996865.36
300604.XSHE,2020q2,2021-08-31,160246109.43,17928628.01,-12362853.94,356819017.24,1,334952476.65,26380574.99,49979928.87,142315250.53,,337376361.83,1373076472.66,43470000.0,2021-12-24 22:15:27,,330664650.77,6260114.07,318289037.96,1038123996.01,318289037.96,888237048.32,135446099.75,-7094706.32
300604.XSHE,2020q3,2021-10-25,247637951.93,26988322.13,-17382818.79,388982670.73,1,403749364.59,35441164.03,47303268.3,151375839.57,,319791296.91,1443111267.53,83781733.75,2021-12-24 22:15:27,,399278041.59,40573586.91,500187419.27,1039361902.94,500187419.27,955799866.72,,3771551.71
