order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000723.XSHE,2017-09-11,2017,q4,1,0.0,582,76.9444,,2481,,,2419,,,2371,,,2337,,,2057,,,1900,,,1617,,,1772,,,1805,,0.0,811.0,68.1729,,,,1976,,,1908,,,1976,,0.3,199,91.0204,,,
000723.XSHE,2017-09-11,2017,q4,3,,2507,,,2468,,,2413,,,2367,,,2334,,,2044,,,1855,,,1613,,,1766,,,1803,,0.0,800.0,68.5185,,,,1972,,,1892,,,1968,,0.2818,283,87.176,,,
000723.XSHE,2017-09-11,2018,q4,1,0.0,613,75.3126,,2438,,,2370,,,2325,,,2287,,,2057,,,1897,,,1617,,,1773,,,1805,,0.0,874.0,65.1358,,,,1966,,,1901,,,1968,,0.3,195,91.1577,,,
000723.XSHE,2017-09-11,2018,q4,3,,2464,,,2424,,,2364,,,2321,,,2282,,,2043,,,1855,,,1613,,,1767,,,1803,,0.0,867.0,65.3184,,,,1963,,,1886,,,1961,,0.2818,279,87.3001,,,
000723.XSHE,2017-09-12,2017,q4,1,0.0,576,77.2006,,2484,,,2417,,,2371,,,2338,,,2057,,,1920,,,1615,,,1767,,,1809,,0.0,816.0,67.9764,,,,1975,,,1909,,,1966,,0.3156,175,92.1124,,,
000723.XSHE,2017-09-12,2017,q4,3,0.0,584,76.8283,,2468,,,2409,,,2364,,,2332,,,2050,,,1888,,,1610,,,1760,,,1807,,0.0,808.0,68.2283,,,,1971,,,1898,,,1959,,0.3156,174,92.1471,,,
000723.XSHE,2017-09-12,2018,q4,1,0.0,608,75.5538,,2445,,,2370,,,2327,,,2293,,,2057,,,1918,,,1615,,,1768,,,1809,,0.0,871.0,65.2833,,,,1966,,,1902,,,1959,,0.3156,173,92.1676,,,
000723.XSHE,2017-09-12,2018,q4,3,0.0,599,75.8579,,2427,,,2362,,,2320,,,2285,,,2050,,,1885,,,1610,,,1761,,,1807,,0.0,869.0,65.2939,,,,1963,,,1893,,,1953,,0.3156,172,92.206,,,
000723.XSHE,2017-09-13,2017,q4,1,0.0,568,77.5357,,2485,,,2413,,,2365,,,2335,,,2059,,,1986,,,1613,,,1763,,,1809,,0.0,813.0,68.0692,,,,1973,,,1912,,,1958,,0.3433,119,94.6534,,,
000723.XSHE,2017-09-13,2017,q4,3,0.0,583,76.8588,,2471,,,2406,,,2361,,,2328,,,2052,,,1930,,,1608,,,1757,,,1807,,0.0,808.0,68.2158,,,,1968,,,1901,,,1950,,0.3433,119,94.6412,,,
