order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000723.XSHE,2012-01-04,中信证券,21.1600,M06,4,1,2012-01-06 12:00:37,2012-01-06 12:00:37,4.0,21.16,,,
000723.XSHE,2012-01-09,中信证券,21.1600,M06,4,1,2012-01-09 18:20:40,2012-01-09 18:20:40,4.0,21.16,,,
000723.XSHE,2012-01-30,中信证券,21.1600,M06,4,1,2012-01-31 16:03:46,2012-01-31 16:03:46,4.0,21.16,,,
000723.XSHE,2012-02-09,中信证券,21.1600,M06,4,1,2012-02-09 17:35:57,2012-02-09 17:35:57,4.0,21.16,,,
000723.XSHE,2012-02-15,中泰证券,,,3,1,2012-02-16 12:07:57,2012-02-16 12:07:57,3.0,,,,
000723.XSHE,2012-02-27,中信证券,21.1600,M06,4,1,2012-02-29 12:57:04,2012-02-29 12:57:04,4.0,21.16,,,
000723.XSHE,2012-03-12,中信证券,,,4,1,2012-03-13 14:44:29,2012-03-13 14:44:29,4.0,,,,
000723.XSHE,2012-04-16,中信证券,,,4,1,2012-04-16 14:46:36,2012-04-16 14:46:36,4.0,,,,
000723.XSHE,2012-04-23,中信证券,,,4,1,2012-04-25 17:35:09,2012-04-25 17:35:09,4.0,,,,
000723.XSHE,2012-05-07,中信证券,,,4,1,2012-05-07 20:36:32,2012-05-07 20:36:32,4.0,,,,
000723.XSHE,2012-05-14,中信证券,,,4,1,2012-05-14 16:51:31,2012-05-14 16:51:31,4.0,,,,
000723.XSHE,2012-05-21,中信证券,,,4,1,2012-05-21 15:49:36,2012-05-21 15:49:36,4.0,,,,
000723.XSHE,2012-05-28,中信证券,,,4,1,2012-05-28 16:06:29,2012-05-28 16:06:29,4.0,,,,
000723.XSHE,2012-06-04,中信证券,,,4,1,2012-06-04 14:28:08,2012-06-04 14:28:08,4.0,,,,
000723.XSHE,2012-06-08,中信证券,,,4,1,2012-06-08 11:13:50,2012-06-08 11:13:50,4.0,,,,
000723.XSHE,2012-06-11,中信证券,,,4,1,2012-06-11 17:10:14,2012-06-11 17:10:14,4.0,,,,
000723.XSHE,2012-06-18,中信证券,,,4,1,2012-06-18 12:17:47,2012-06-18 12:17:47,4.0,,,,
000723.XSHE,2012-06-21,国新证券,,,3,1,2012-07-02 15:47:10,2012-07-02 15:47:10,3.0,,,,
000723.XSHE,2012-06-25,中信证券,,,4,1,2012-06-25 16:10:49,2012-06-25 16:10:49,4.0,,,,
000723.XSHE,2012-06-27,中信证券,,,4,1,2012-06-27 17:00:00,2012-06-27 17:00:00,4.0,,,,
