order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
000429.XSHE,2016-03-07,2016,q4,1,0.063,28,98.7137,,2076,,,2049,,,2004,,,1917,,,1543,,,1489,,,1450,,,1421,,,1290,,-0.0224,1572.0,25.8613,,,,1823,,1.0,6,99.7157,1.0,8,99.5921,0.1852,1303,30.7078,,,
000429.XSHE,2016-03-07,2016,q4,3,,2087,,,2069,,,2048,,,1991,,,1903,,,1532,,,1479,,,1447,,,1405,,,1281,,0.0,591.0,72.0644,,,,1817,,1.0,6,99.7125,1.0,9,99.5311,0.1852,1281,31.5874,,,
000429.XSHE,2016-03-08,2016,q4,1,0.063,27,98.7548,,2064,,,2035,,,1995,,,1902,,,1549,,,1491,,,1446,,,1423,,,1290,,-0.0224,1565.0,25.7712,,,,1820,,1.0,7,99.6595,1.0,8,99.5923,0.1922,1238,34.2021,,,
000429.XSHE,2016-03-08,2016,q4,3,,2075,,,2061,,,2034,,,1987,,,1896,,,1538,,,1482,,,1441,,,1415,,,1278,,0.0,591.0,71.9448,,,,1818,,1.0,6,99.7151,1.0,8,99.5909,0.1922,1240,33.9904,,,
000429.XSHE,2016-03-09,2015,q4,1,0.0,139,92.4051,,1804,,,1770,,,1737,,,1665,,0.0,140,89.8614,,1329,,,1290,,,1268,,,1148,,0.0,251.0,86.3686,,,,1599,,1.0,6,99.6778,1.0,5,99.7349,0.2111,1129,31.6364,,,
000429.XSHE,2016-03-09,2015,q4,3,0.0,139,92.3883,,1803,,,1769,,,1734,,,1662,,,1364,,,1324,,,1287,,,1265,,,1142,,0.0,250.0,86.4157,,,,1593,,1.0,5,99.7409,1.0,5,99.7339,0.2111,1124,31.691,,,
000429.XSHE,2016-03-09,2016,q4,1,0.0,508,75.7532,,2067,,,2035,,,1995,,,1905,,0.0,178,88.5733,,1491,,,1441,,,1419,,,1286,,-0.0224,1563.0,25.9013,,,,1822,,1.0,8,99.6034,1.0,8,99.5935,0.2111,1282,32.0785,,,
000429.XSHE,2016-03-09,2016,q4,3,,2079,,,2063,,,2033,,,1987,,,1899,,,1541,,,1485,,,1437,,,1414,,,1277,,0.0,585.0,72.2301,,,,1815,,1.0,7,99.6581,1.0,8,99.5916,0.2111,1276,32.1086,,,
000429.XSHE,2016-03-09,2017,q4,1,0.0,384,79.8739,,1872,,,1837,,,1774,,,1660,,0.0,170,88.8154,,1449,,,1395,,,1353,,,1221,,0.0,570.0,70.5029,,,,1711,,1.0,8,99.5783,1.0,7,99.6283,0.2111,1226,30.791,,,
000429.XSHE,2016-03-09,2017,q4,3,,1897,,,1867,,,1836,,,1770,,,1654,,,1502,,,1442,,,1391,,,1348,,,1213,,0.0,575.0,70.1818,,,,1706,,1.0,7,99.6368,1.0,7,99.6271,0.2111,1223,30.7649,,,
000429.XSHE,2016-03-10,2015,q4,1,0.0,141,92.2006,,1776,,,1740,,,1708,,,1639,,0.0,130,90.4586,,1307,,,1261,,,1240,,,1117,,0.0,251.0,86.1496,,,,1602,,1.0,6,99.6787,1.0,5,99.736,0.2408,1064,35.8866,,,
000429.XSHE,2016-03-10,2015,q4,3,0.0,135,92.5181,,1776,,,1740,,,1707,,,1639,,0.0,136,89.9554,,1301,,,1258,,,1237,,,1116,,0.0,250.0,86.1897,,,,1597,,1.0,5,99.7414,1.0,5,99.7347,0.2408,1063,35.6753,,,
000429.XSHE,2016-03-10,2016,q4,1,0.0,504,76.0362,,2068,,,2034,,,1995,,,1904,,0.0,183,88.2732,,1488,,,1431,,,1414,,,1275,,-0.0224,1570.0,25.5693,,,,1830,,1.0,8,99.6059,1.0,8,99.5963,0.2408,1209,36.4545,,,
000429.XSHE,2016-03-10,2016,q4,3,0.0,496,76.2362,,2064,,,2032,,,1986,,,1899,,0.0,187,87.9299,,1480,,,1427,,,1406,,,1268,,0.0,588.0,72.0742,,,,1823,,1.0,7,99.6599,1.0,8,99.5944,0.2408,1209,36.1522,,,
000429.XSHE,2016-03-10,2017,q4,1,0.0,362,81.1094,,1871,,,1836,,,1776,,,1662,,0.0,178,88.3168,,1446,,,1385,,,1348,,,1210,,0.0,573.0,70.424,,,,1723,,1.0,8,99.5821,1.0,7,99.6319,0.2408,1160,35.179,,,
000429.XSHE,2016-03-10,2017,q4,3,0.0,367,80.7672,,1866,,,1835,,,1770,,,1657,,0.0,187,87.633,,1438,,,1381,,,1340,,,1204,,0.0,573.0,70.332,,,,1716,,1.0,7,99.6392,1.0,7,99.6301,0.2408,1160,34.8876,,,
000429.XSHE,2016-03-11,2015,q4,1,0.0,143,92.0045,,1756,,,1721,,,1689,,,1621,,0.0,121,90.9977,,1289,,,1243,,,1224,,,1106,,0.0,254.0,85.8422,,,,1572,,1.0,6,99.6723,1.0,5,99.7314,0.2459,1021,37.3464,,,
000429.XSHE,2016-03-11,2015,q4,3,0.0,142,92.0429,,1756,,,1721,,,1689,,,1621,,0.0,125,90.6627,,1286,,,1239,,,1220,,,1102,,0.0,252.0,85.9462,,,,1568,,1.0,6,99.6711,1.0,5,99.7305,0.2459,1018,37.3383,,,
000429.XSHE,2016-03-11,2016,q4,1,0.0,490,76.6921,,2066,,,2031,,,1992,,,1902,,0.0,179,88.4565,,1481,,,1421,,,1408,,,1272,,-0.0224,1575.0,25.4028,,,,1825,,1.0,8,99.6045,1.0,8,99.5958,0.2459,1182,37.8421,,,
000429.XSHE,2016-03-11,2016,q4,3,0.0,480,77.0374,,2064,,,2029,,,1986,,,1896,,0.0,183,88.1433,,1475,,,1417,,,1404,,,1267,,0.0,601.0,71.4693,,,,1820,,1.0,8,99.6029,1.0,8,99.5947,0.2459,1177,37.9092,,,
000429.XSHE,2016-03-11,2017,q4,1,0.0,355,81.4465,,1868,,,1832,,,1772,,,1659,,0.0,173,88.6168,,1444,,,1381,,,1348,,,1214,,0.0,564.0,70.9194,,,,1717,,1.0,8,99.5803,1.0,7,99.6312,0.2459,1136,36.4502,,,
000429.XSHE,2016-03-11,2017,q4,3,0.0,348,81.756,,1866,,,1831,,,1767,,,1656,,0.0,178,88.2314,,1439,,,1377,,,1344,,,1211,,0.0,568.0,70.6218,,,,1712,,1.0,8,99.5786,1.0,7,99.6301,0.2459,1131,36.5169,,,
000429.XSHE,2016-03-14,2015,q4,1,0.0,138,92.2292,,1751,,,1707,,,1681,,,1615,,0.0,109,91.7746,,1289,,,1223,,,1218,,,1098,,0.0,255.0,86.4461,,,,1542,,1.0,7,99.6008,1.0,6,99.6592,0.2015,996,37.8513,,,
000429.XSHE,2016-03-14,2015,q4,3,0.0,132,92.5526,,1746,,,1707,,,1681,,,1611,,0.0,118,91.0823,,1283,,,1218,,,1212,,,1084,,0.0,252.0,86.5919,,,,1539,,1.0,7,99.6,1.0,6,99.6578,0.2015,994,37.8598,,,
000429.XSHE,2016-03-14,2016,q4,1,0.0,450,78.6394,0.063,59,97.2129,,2032,,,1999,,,1910,,0.0,168,89.1629,,1502,,,1415,,,1420,,,1281,,-0.0223,1565.0,26.1219,,,,1823,,1.0,9,99.549,1.0,9,99.5389,0.2015,1174,38.3281,,,
000429.XSHE,2016-03-14,2016,q4,3,0.0,439,79.033,,2068,,,2029,,,1994,,,1898,,0.0,175,88.6645,,1490,,,1409,,,1413,,,1263,,0.0,600.0,71.5844,,,,1820,,1.0,9,99.548,1.0,9,99.5373,0.2015,1170,38.4413,,,
000429.XSHE,2016-03-14,2017,q4,1,0.0,368,80.8555,,1890,,,1838,,,1793,,,1676,,0.0,157,89.6277,,1469,,,1374,,,1363,,,1221,,0.0,549.0,71.883,,,,1720,,1.0,8,99.5823,1.0,8,99.5719,0.2015,1129,37.0887,,,
000429.XSHE,2016-03-14,2017,q4,3,0.0,353,81.561,,1878,,,1836,,,1788,,,1665,,0.0,171,88.6515,,1454,,,1367,,,1353,,,1204,,0.0,566.0,70.8462,,,,1717,,1.0,8,99.5813,1.0,8,99.5703,0.2015,1124,37.2626,,,
000429.XSHE,2016-03-15,2015,q4,1,0.0,141,91.9075,,1718,,,1692,,,1648,,,1583,,0.0,122,90.5469,,1259,,,1187,,,1186,,,1075,,0.0,247.0,85.8783,,,,1525,,1.0,8,99.5327,1.0,7,99.5902,0.2088,990,37.9548,,,
000429.XSHE,2016-03-15,2015,q4,3,0.0,140,91.9514,,1712,,,1676,,,1648,,,1581,,0.0,117,90.9091,,1252,,,1182,,,1180,,,1064,,0.0,242.0,86.1494,,,,1522,,1.0,7,99.5989,1.0,6,99.6571,0.2088,988,38.0025,,,
000429.XSHE,2016-03-15,2016,q4,1,0.0,457,78.3064,0.063,61,97.1168,,2033,,,1998,,,1913,,0.0,181,88.2889,,1500,,,1405,,,1414,,,1284,,-0.0223,1561.0,26.2062,,,,1814,,1.0,10,99.493,1.0,9,99.5397,0.2088,1171,38.5181,,,
000429.XSHE,2016-03-15,2016,q4,3,0.0,434,79.2922,,2067,,,2028,,,1994,,,1902,,0.0,179,88.3584,,1490,,,1398,,,1407,,,1271,,0.0,603.0,71.415,,,,1808,,1.0,9,99.5485,1.0,9,99.5378,0.2088,1170,38.4737,,,
000429.XSHE,2016-03-15,2017,q4,1,0.0,400,79.1971,,1891,,,1838,,,1794,,,1686,,0.0,169,88.8,,1466,,,1364,,,1356,,,1220,,0.0,548.0,71.9487,,,,1713,,1.0,9,99.523,1.0,9,99.5122,0.2088,1126,37.3259,,,
000429.XSHE,2016-03-15,2017,q4,3,0.0,378,80.2721,,1882,,,1832,,,1791,,,1672,,0.0,167,88.874,,1455,,,1356,,,1350,,,1210,,0.0,571.0,70.6337,,,,1709,,1.0,8,99.5821,1.0,8,99.5713,0.2088,1125,37.3118,,,
000429.XSHE,2016-03-16,2015,q4,1,0.0,145,91.6084,0.0,198,88.4254,,1675,,,1633,,,1572,,0.0,131,89.6907,0.0,203,83.7359,,1172,,,1171,,,1065,,0.0,239.0,86.2189,,,,1494,,1.0,8,99.5241,1.0,7,99.5833,0.2111,1021,34.8659,,,
000429.XSHE,2016-03-16,2015,q4,3,0.0,146,91.5304,0.0,204,88.0448,,1675,,,1633,,,1570,,0.0,118,90.7216,,1235,,,1168,,,1165,,,1056,,0.0,233.0,86.5585,,,,1492,,1.0,8,99.5232,1.0,7,99.5816,0.2111,1017,34.9968,,,
000429.XSHE,2016-03-16,2016,q4,1,0.0,452,78.5646,0.0,631,69.7261,,2030,,,1996,,,1915,,0.0,195,87.3368,0.0,301,79.9733,,1403,,,1410,,,1285,,-0.0223,1564.0,26.1342,,,,1809,,1.0,10,99.4924,1.0,9,99.5405,0.2111,1231,35.3992,,,
000429.XSHE,2016-03-16,2016,q4,3,0.0,453,78.4042,,2068,,,2028,,,1992,,,1909,,0.0,186,87.9006,,1489,,,1396,,,1403,,,1275,,0.0,587.0,72.1879,,,,1806,,1.0,10,99.4912,1.0,9,99.5384,0.2111,1225,35.5789,,,
000429.XSHE,2016-03-16,2017,q4,1,0.0,400,79.1536,0.0,556,70.5726,,1831,,,1786,,,1686,,0.0,183,87.8261,0.0,283,80.7114,,1360,,,1351,,,1220,,0.0,550.0,71.7883,,,,1706,,1.0,9,99.5218,1.0,9,99.5128,0.2111,1185,34.0022,,,
000429.XSHE,2016-03-16,2017,q4,3,0.0,392,79.5073,,1880,,,1829,,,1783,,,1678,,0.0,176,88.2629,,1452,,,1353,,,1345,,,1211,,0.0,555.0,71.4286,,,,1704,,1.0,9,99.521,1.0,9,99.5104,0.2111,1178,34.2825,,,
000429.XSHE,2016-03-17,2015,q4,1,0.0,139,91.8728,0.0,195,88.5275,,1664,,,1613,,,1560,,0.0,135,89.2628,0.0,205,83.4951,,1161,,,1157,,,1057,,0.0,233.0,86.4089,,,,1484,,1.0,8,99.5199,1.0,6,99.6499,0.1875,951,38.7492,,,
000429.XSHE,2016-03-17,2015,q4,3,0.0,138,91.9126,0.0,191,88.7374,,1660,,,1613,,,1557,,0.0,126,89.9679,0.0,204,83.4691,,1153,,,1153,,,1050,,0.0,231.0,86.5182,,,,1480,,1.0,8,99.5196,1.0,7,99.5784,0.1875,949,38.8387,,,
000429.XSHE,2016-03-17,2016,q4,1,0.0,464,77.9314,0.0,636,69.5005,,2031,,,1987,,,1914,,0.0,208,86.5234,0.0,303,79.9336,,1402,,,1408,,,1289,,-0.0223,1559.0,26.1261,,,,1814,,1.0,10,99.4924,1.0,8,99.5982,0.1875,1147,39.8425,,,
