order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
600606.XSHG,2012-04-26,天相投顾,,,3,1,2012-04-27 14:03:25,2012-04-27 14:03:25,3.0,,,,
600606.XSHG,2013-04-01,宏源证券,,,2,1,2013-04-02 14:31:11,2013-04-02 14:31:11,2.0,,,,
600606.XSHG,2013-04-16,宏源证券,,,2,1,2013-04-17 11:02:30,2013-04-17 11:02:30,2.0,,,,
600606.XSHG,2013-05-14,宏源证券,,,2,1,2013-05-14 17:33:13,2013-05-14 17:33:13,2.0,,,,
600606.XSHG,2013-06-14,宏源证券,,,2,1,2013-06-17 15:39:10,2013-06-17 15:39:10,2.0,,,,
600606.XSHG,2013-07-16,宏源证券,,,2,1,2013-07-16 13:43:35,2013-07-16 13:43:35,2.0,,,,
600606.XSHG,2013-07-31,宏源证券,,,2,1,2013-08-03 11:02:15,2013-08-03 11:02:15,2.0,,,,
600606.XSHG,2013-08-01,宏源证券,,,2,1,2013-08-02 10:17:08,2013-08-02 10:17:08,2.0,,,,
600606.XSHG,2013-08-18,宏源证券,,,2,1,2013-08-19 14:54:01,2013-08-19 14:54:01,2.0,,,,
600606.XSHG,2013-09-08,宏源证券,,,2,1,2013-09-10 17:56:08,2013-09-10 17:56:08,2.0,,,,
600606.XSHG,2013-09-30,宏源证券,,,2,1,2013-09-30 11:49:00,2013-09-30 11:49:00,2.0,,,,
600606.XSHG,2013-10-21,宏源证券,,,2,1,2013-10-22 09:53:18,2013-10-22 09:53:18,2.0,,,,
600606.XSHG,2013-10-24,宏源证券,,,2,1,2013-10-24 17:56:22,2013-10-24 17:56:22,2.0,,,,
600606.XSHG,2013-11-18,宏源证券,,,2,1,2013-11-18 17:56:45,2013-11-18 17:56:45,2.0,,,,
600606.XSHG,2013-11-19,宏源证券,,,2,1,2013-11-19 21:30:36,2013-11-19 21:30:36,2.0,,,,
600606.XSHG,2013-11-25,宏源证券,,,2,1,2013-11-25 17:56:18,2013-11-25 17:56:18,2.0,,,,
