order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000893.XSHE,2012-01-03,兴业证券,,,2,1,2012-01-04 17:51:09,2012-01-04 17:51:09,2.0,,,,
000893.XSHE,2012-01-04,中金财富,,,2,1,2012-01-05 17:42:57,2012-01-05 17:42:57,2.0,,,,
000893.XSHE,2012-01-09,中金公司,,,1,1,2012-01-10 11:58:03,2012-01-10 11:58:03,1.0,,,,
000893.XSHE,2012-01-11,中金公司,,,1,1,2012-01-11 17:19:18,2012-01-11 17:19:18,1.0,,,,
000893.XSHE,2012-01-16,中金公司,,,1,1,2012-01-17 16:56:16,2012-01-17 16:56:16,1.0,,,,
000893.XSHE,2012-01-18,申万宏源,,,2,1,2012-01-19 12:44:16,2012-01-19 12:44:16,2.0,,,,
000893.XSHE,2012-01-30,中金公司,,,1,1,2012-01-31 16:03:46,2012-01-31 16:03:46,1.0,,,,
000893.XSHE,2012-02-01,中金财富,,,2,1,2012-02-02 18:12:56,2012-02-02 18:12:56,2.0,,,,
000893.XSHE,2012-02-01,兴业证券,,,3,1,2012-02-02 18:12:56,2012-02-02 18:12:56,3.0,,,,
000893.XSHE,2012-02-02,申万宏源,,,2,1,2012-02-02 16:47:58,2012-02-02 16:47:58,2.0,,,,
000893.XSHE,2012-02-05,华泰联合,,,2,1,2012-02-06 14:48:52,2012-02-06 14:48:52,2.0,,,,
000893.XSHE,2012-02-06,中金公司,,,1,1,2012-02-06 17:15:02,2012-02-06 17:15:02,1.0,,,,
000893.XSHE,2012-02-07,中金公司,,,1,1,2012-02-07 20:49:52,2012-02-07 20:49:52,1.0,,,,
000893.XSHE,2012-02-12,国联民生,,,2,1,2012-02-13 20:48:42,2012-02-13 20:48:42,2.0,,,,
000893.XSHE,2012-02-13,中金公司,,,1,1,2012-02-14 14:28:33,2012-02-14 14:28:33,1.0,,,,
000893.XSHE,2012-02-19,国联民生,,,2,1,2012-02-21 20:46:01,2012-02-21 20:46:01,2.0,,,,
000893.XSHE,2012-02-20,中金公司,,,1,1,2012-02-21 15:25:59,2012-02-21 15:25:59,1.0,,,,
000893.XSHE,2012-02-23,申万宏源,,,2,1,2012-02-23 16:07:44,2012-02-23 16:07:44,2.0,,,,
000893.XSHE,2012-02-26,国联民生,,,2,1,2012-02-29 20:52:07,2012-02-29 20:52:07,2.0,,,,
000893.XSHE,2012-02-27,中金公司,,,1,1,2012-02-28 15:59:51,2012-02-28 15:59:51,1.0,,,,
000893.XSHE,2012-02-29,东北证券,,,2,1,2012-02-29 20:52:07,2012-02-29 20:52:07,2.0,,,,
000893.XSHE,2012-02-29,中金公司,,,1,1,2012-02-29 12:57:04,2012-02-29 12:57:04,1.0,,,,
000893.XSHE,2012-02-29,中信建投,18.0000,M06,2,1,2012-03-01 18:56:01,2012-03-01 18:56:01,2.0,18.0,,,
000893.XSHE,2012-02-29,日信证券,,,2,1,2012-03-01 16:28:04,2012-03-01 16:28:04,2.0,,,,
000893.XSHE,2012-03-01,中金财富,16.8000,M06,2,1,2012-03-02 17:51:40,2012-03-02 17:51:40,2.0,16.8,,,
000893.XSHE,2012-03-04,国联民生,,,2,1,2012-03-06 14:40:13,2012-03-06 14:40:13,2.0,,,,
000893.XSHE,2012-03-04,兴业证券,,,3,1,2012-03-06 14:40:13,2012-03-06 14:40:13,3.0,,,,
000893.XSHE,2012-03-06,大通证券,,,3,1,2012-03-06 15:09:34,2012-03-06 15:09:34,3.0,,,,
000893.XSHE,2012-03-10,中金财富,,,2,1,2012-03-13 10:11:11,2012-03-13 10:11:11,2.0,,,,
000893.XSHE,2012-03-12,中金公司,,,1,1,2012-03-13 17:11:14,2012-03-13 17:11:14,1.0,,,,
000893.XSHE,2012-03-12,国联民生,,,2,1,2012-03-15 14:46:41,2012-03-15 14:46:41,2.0,,,,
