order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
601225.XSHG,2010q4,2014-01-08,16784605099.31,11445542677.5,-8478913617.17,716661854.11,0,26914166927.09,8259497426.8,9761426962.28,6063525845.96,,2237226863.65,54183578596.84,557102570.06,2021-12-30 22:13:18,657432250.5,16736382654.36,-1454798803.74,31737455934.84,27269411669.75,31737455934.84,17124654929.23,19298154574.97,254847457.35
601225.XSHG,2011q2,2011-08-25,10119045900.0,6187041800.0,-6043055100.0,888218100.0,0,34520105800.0,6576119900.0,19783991700.0,7848954200.0,,3310970200.0,64054594700.0,257412900.0,2021-12-30 22:13:18,761016200.0,19463311000.0,-2216984300.0,20693380400.0,29534488900.0,20693380400.0,15314013800.0,20008782900.0,156743900.0
601225.XSHG,2011q4,2014-01-08,20953004786.82,15103366243.96,-9570263876.34,1204243008.25,0,32224091843.43,13677297392.07,19849276360.18,12046551869.13,,2607938500.39,66664562747.59,569663998.09,2021-12-30 22:13:18,1272216057.25,17496610060.83,-7204326187.42,42966045679.07,34440470904.16,42966045679.07,13707554902.39,23696863804.5,220112224.6
601225.XSHG,2012q2,2014-01-08,,,,,1,,6405402400.0,,,,,,,2023-06-20 16:12:05,,,,24175898300.0,,24175898300.0,,,
601225.XSHG,2012q3,2014-01-08,,2783808400.0,,,1,,8581364400.0,,,,,,,2023-06-20 16:12:05,,,,34677828000.0,,34677828000.0,,,
601225.XSHG,2012q4,2014-04-25,25403348397.53,4918081437.0,-6340539854.23,1716509897.3,1,44816936870.22,10485264074.33,21929794026.33,14865614304.04,,3052866400.69,84030475305.77,2495387085.08,2021-12-30 22:13:18,944278222.25,30065264667.59,3967399228.15,44260061821.79,39213538435.55,44260061821.79,23181890102.65,30623299231.82,375972085.9
601225.XSHG,2013q1,2014-04-25,4978819470.99,3685868389.16,-2153872527.13,,1,,2063933601.76,,,,,,,2021-12-30 22:13:18,194634359.45,,90324564.16,9176942754.81,,9176942754.81,,,208200496.76
601225.XSHG,2013q2,2014-10-24,11067266567.5,2944546086.22,-2888934148.02,1743097911.85,1,39770890075.82,4315259644.97,21919612134.95,15318765324.4,,4746259994.81,80577586361.5,1245885905.78,2022-08-06 19:25:42,397799740.58000004,25179777736.3,-4810906702.12,19445237158.690002,40806696285.68,19445237158.690002,18115320565.47,29836944836.53,376724784.9699999
601225.XSHG,2013q3,2014-10-24,17110824111.62,3171448359.46,-4173966707.23,,1,,5326939765.71,,,,,85190660400.0,,2021-12-30 22:13:18,553455224.69,,-822386753.3,28184668078.68,41057969000.0,28184668078.68,,,564637523.55
601225.XSHG,2013q4,2015-04-25,28772509377.6,5967902404.24,-5811793623.9,1425566110.86,1,42087118254.47,6270237077.32,21913381137.37,15659200687.94,,3559502012.27,81986521636.48,815104427.83,2021-12-30 22:13:18,767053926.1,26498595483.51,-4860053784.55,43218522477.83,39899403382.01,43218522477.83,16223193213.25,32406868281.37,749443719.85
