order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
600497.XSHG,2010q1,2011-04-25,859638492.71,-155932458.28,-206854070.99,1204128633.13,1,2649972796.52,86661280.35,272960999.65,712957544.56,,52717686.31,7409269732.57,52250000.0,2022-01-06 10:12:49,834405.0,1798306972.55,-364115713.58,1099767221.85,4759296936.05,1099767221.85,3425707855.04,2788676436.21,19496744.13
600497.XSHG,2010q2,2011-10-31,2192615046.63,202965843.0,-816213975.6,967538423.41,1,3469693131.72,153919212.45999998,458068479.79,505379825.8,,27354519.71,8006902424.21,53900000.0,2022-08-06 18:06:44,2626887.0,2707018870.89,144631967.68,2780843228.6800003,4537209292.49,2780843228.6800003,3481144445.74,2789168261.12,68476427.07
600497.XSHG,2010q3,2011-10-31,3071805775.34,944014408.12,-1974105462.31,759293273.23,1,4174347007.34,255800383.38,502930093.81,602000446.69,,58714572.25,8793886275.11,50500000.0,2022-01-06 10:12:49,-6452291.02,3144073445.14,544049901.29,3998501396.0,4619539267.77,3998501396.0,3564474399.74,2749931856.5,95417088.38
600497.XSHG,2010q4,2012-03-30,4268802489.79,893770675.39,-2728539380.99,1328833279.6,1,5961456819.36,469117497.49,899967401.21,643573931.27,,22222673.2,11285620565.8,,2022-01-06 10:12:49,25783471.75,4538320952.36,775870709.33,5725239894.45,5324163746.44,5725239894.45,4359669719.11,3515222006.62,161103705.49
600497.XSHG,2011q1,2012-04-26,981101223.93,246841888.79,-467964451.62,1228125028.0,1,4903118907.79,92579312.09,737384160.21,838222365.21,,87004097.35,9851330480.58,220000000.0,2022-01-06 10:12:49,-2258317.35,3390025764.99,202386657.04,1309376198.74,4948211572.79,1309376198.74,4355983331.4,2748722497.84,67114174.9
600497.XSHG,2011q2,2012-10-26,2084731967.3400002,450754275.41,-2711575269.13,1583570795.37,1,10095332042.48,184529449.23,1089607123.77,526923478.56,,52279624.11,14012972776.27,292170000.0,2022-08-06 18:06:44,1731426.1099999999,7060274814.28,2528268360.1,2847237095.8999996,3917640733.79,2847237095.8999996,5618093085.68,3558325716.34,143825574.82
600497.XSHG,2011q3,2012-10-26,2904281967.11,442805307.8,-3969850925.5,1768681948.4,1,10517232890.42,251016841.2,1211897962.3,593573230.39,,62252206.93,14464085713.79,52300000.0,2022-01-06 10:12:49,4550312.83,7245891375.71,3105931859.15,4044283411.79,3946852823.37,4044283411.79,4743859372.19,3499631900.43,228692361.74
600497.XSHG,2011q4,2013-04-23,4644801404.53,1022863891.69,-4705701962.79,1766719660.9,1,11228719004.88,358729073.21,1486797543.71,673344053.35,,108497530.14,15295427213.84,65900000.0,2022-01-06 10:12:49,7159780.12,7680066854.63,3270776800.32,6314949466.72,4066708208.96,6314949466.72,4392644733.26,3580736424.95,325018523.15
600497.XSHG,2012q1,2013-04-23,1905990847.11,62469201.26,-750697130.45,1650305900.52,1,12078151430.28,64063590.54,1487222387.48,739335004.06,,207186948.34,16227732241.71,94900000.0,2022-01-06 10:12:49,3872709.77,8193239089.52,1095583301.63,2284808226.76,4149580811.43,2284808226.76,4863368784.91,3509943844.78,133812834.52
600497.XSHG,2012q2,2013-10-30,4740559057.780001,323369509.59,-2273565542.14,1588383982.66,1,15076757193.27,207460710.84000003,4879942546.72,631062228.2,,189770309.43,21069757265.81,382060000.0,2022-08-06 18:06:44,-605664.6600000001,10089941692.41,2621014222.52,5633030481.91,5993000072.54,5633030481.91,4879118738.61,3469506166.82,279893372.01
600497.XSHG,2012q3,2013-10-30,8058994326.18,1170102575.55,-3174066089.64,1509343390.07,1,15679801992.05,342666011.54,4899832280.67,687008240.68,,180908507.54,21768147494.25,418060000.0,2022-01-06 10:12:49,13742683.03,10270013455.9,2506831104.21,9475325045.59,6088345502.2,9475325045.59,4638877551.08,3433029695.99,445698425.3
600497.XSHG,2012q4,2014-04-17,10772781347.52,1689977087.42,-4348112185.88,1327563924.89,1,16148683401.98,560391635.96,8425945610.4,943718316.96,,124948613.89,26386674366.51,15000000.0,2022-01-06 10:12:49,39439515.67,10680430270.72,3251143229.85,13014320681.36,10237990964.53,13014320681.36,4014070404.08,3872189278.17,592328221.41
600497.XSHG,2013q1,2014-04-28,2489349068.45,117764864.0,-491871480.86,1215428649.94,1,16893557826.92,64867004.3,5078329263.21,830172510.23,,197207875.03,23307702403.48,20000000.0,2022-01-06 10:12:49,26497306.11,10680444220.48,711086082.77,2872331815.84,6414144576.56,2872331815.84,4517993787.7,3435298687.61,142456101.24
600497.XSHG,2013q2,2014-10-24,6578116998.18,226781228.57,-4158267884.41,1269100831.04,1,16959896070.15,346626367.60999995,9573645326.33,1029904540.65,,136390333.43,28173045590.3,20000000.0,2022-08-06 18:06:44,6524660.8500000015,9075983535.2,4188934920.17,7388768160.870001,11213149520.15,7388768160.870001,4336977395.23,3767341112.4,281832460.23
