order_book_id,date,fiscal_year,report_period,report_range,profit_chg_1w,profit_chg_1w_rank,profit_chg_1w_sco,profit_chg_2w,profit_chg_2w_rank,profit_chg_2w_sco,profit_chg_1m,profit_chg_1m_rank,profit_chg_1m_sco,profit_chg_2m,profit_chg_2m_rank,profit_chg_2m_sco,profit_chg_3m,profit_chg_3m_rank,profit_chg_3m_sco,op_reven_chg_1w,op_reven_chg_1w_rank,op_reven_chg_1w_sco,op_reven_chg_2w,op_reven_chg_2w_rank,op_reven_chg_2w_sco,op_reven_chg_1m,op_reven_chg_1m_rank,op_reven_chg_1m_sco,op_reven_chg_2m,op_reven_chg_2m_rank,op_reven_chg_2m_sco,op_reven_chg_3m,op_reven_chg_3m_rank,op_reven_chg_3m_sco,ty_est_dev,ty_est_dev_rank,ty_est_dev_sco,est_em_bic_sco,est_em_non_bic_sco,grd_em_1m,grd_em_1m_rank,grd_em_1m_sco,grd_em_2m,grd_em_2m_rank,grd_em_2m_sco,grd_em_3m,grd_em_3m_rank,grd_em_3m_sco,targ_price_space,targ_price_space_rank,targ_price_space_sco,grd_em_sco,ana_em_bic_sco,ana_em_non_bic_sco
300866.XSHE,2020-08-12,2020,q4,1,0.006,278,85.773,,1920,,,1871,,,1793,,,1732,,-0.01,1255,13.1579,,1410,,,1361,,,1288,,,1237,,-0.0004,1182.0,40.2932,,,,1539,,,1505,,,1477,,,1676,,,,
300866.XSHE,2020-08-12,2020,q4,3,0.006,280,85.6408,,1917,,,1867,,,1790,,,1725,,-0.01,1252,12.9436,,1406,,,1356,,,1284,,,1228,,-0.0004,1184.0,40.1316,,,,1535,,,1503,,,1472,,,1675,,,,
300866.XSHE,2020-08-12,2021,q4,1,-0.0149,1773,6.7859,,1874,,,1823,,,1744,,,1691,,-0.0471,1377,3.7089,,1393,,,1350,,,1272,,,1221,,0.0011,574.0,70.357,,,,1528,,,1494,,,1466,,,1665,,,,
300866.XSHE,2020-08-12,2021,q4,3,-0.0149,1763,7.0675,,1871,,,1819,,,1741,,,1683,,-0.0471,1366,3.8732,,1389,,,1345,,,1268,,,1212,,0.0011,578.0,70.1191,,,,1524,,,1492,,,1461,,,1664,,,,
300866.XSHE,2020-08-12,2022,q4,1,-0.0404,1586,3.2947,,1605,,,1555,,,1452,,,1365,,-0.0571,1318,3.8686,,1333,,,1294,,,1205,,,1125,,0.0031,454.0,72.9714,,,,1391,,,1356,,,1329,,,1513,,,,
300866.XSHE,2020-08-12,2022,q4,3,-0.0404,1577,3.4314,,1602,,,1552,,,1450,,,1356,,-0.0571,1309,3.8942,,1329,,,1289,,,1201,,,1117,,0.0031,457.0,72.7599,,,,1387,,,1354,,,1326,,,1512,,,,
300866.XSHE,2020-08-13,2020,q4,1,0.006,203,89.6357,,1922,,,1876,,,1790,,,1733,,-0.01,1302,9.2114,,1401,,,1357,,,1280,,,1235,,-0.0004,1174.0,40.6677,,,,1545,,,1504,,,1478,,,1680,,,,
300866.XSHE,2020-08-13,2020,q4,3,0.006,199,89.8253,,1916,,,1866,,,1787,,,1730,,-0.01,1306,8.9323,,1395,,,1350,,,1276,,,1230,,-0.0004,1170.0,40.7801,,,,1536,,,1503,,,1476,,,1679,,,,
300866.XSHE,2020-08-13,2021,q4,1,-0.0149,1807,5.0473,,1876,,,1828,,,1741,,,1693,,-0.0471,1384,2.3994,,1383,,,1346,,,1263,,,1218,,0.0011,584.0,69.824,,,,1534,,,1493,,,1467,,,1669,,,,
300866.XSHE,2020-08-13,2021,q4,3,-0.0149,1798,5.3712,,1870,,,1818,,,1738,,,1690,,-0.0471,1385,2.3289,,1377,,,1339,,,1259,,,1213,,0.0011,580.0,69.9844,,,,1525,,,1492,,,1465,,,1668,,,,
