order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
002683.XSHE,2010q4,2012-05-22,1013094495.11,44617350.86,-175619223.39,162893306.98,0,730172271.71,109224304.63,24879940.01,103472737.22,,213633899.29,1052905582.99,,2021-12-26 21:32:34,278680.18,555272009.9,134104595.49,1328229188.04,322733311.28,1328229188.04,622840033.0,339870591.62,15091188.1
002683.XSHE,2011q1,2012-06-11,160849100.56,-18036567.84,-25161292.65,,1,,8616100.98,,,,,,,2021-12-26 21:32:34,96707.26,,46107351.86,210940668.02,,210940668.02,,,5596031.2
002683.XSHE,2011q2,2012-10-25,553003959.2099999,139438146.15,-72508456.88,,1,,61227264.44,,,,,,,2022-08-09 20:59:31,62763.59999999998,,25370390.79,719164196.7900001,,719164196.7900001,,,13198648.659999998
002683.XSHE,2011q3,2012-10-25,859519445.68,9927043.7,-233069348.04,,1,,77893613.35,,,,,,,2021-12-26 21:32:34,778654.03,,139376268.58,1087976658.41,,1087976658.41,,,19585220.49
002683.XSHE,2011q4,2013-03-09,1246748856.5,155086143.03,-231124998.78,219256799.43,1,779272442.59,123057684.05,95258427.64,199355688.63,,242006019.1,1199120503.81,8475000.0,2021-12-26 21:32:34,1081468.81,572799852.46,94065723.06,1618179750.84,419848061.22,1618179750.84,698656649.84,380074739.69,30341883.18
002683.XSHE,2012q1,2013-04-19,239815473.8,11746766.28,-15882484.17,265160203.18,1,799015314.36,21430432.11,94706350.8,200861736.41,,178658663.49,1219007499.56,,2021-12-26 21:32:34,-81402.33,540751012.53,-17632868.7,310015709.28,419992185.2,310015709.28,720166778.41,376764614.22,8098185.24
002683.XSHE,2012q2,2013-10-25,686844686.71,-38454695.81,-17896630.1,338168949.62,1,864649423.5,63102809.88,94463502.58,241734088.91,,336488477.51,2058415947.44,0.0,2022-08-09 20:59:31,215604.59000000003,680263580.63,690566092.79,879049935.4699999,1193766523.94,879049935.4699999,1568056590.4,369507898.53,16806558.580000002
002683.XSHE,2012q3,2013-10-25,944492892.84,-124855999.25,-30291941.76,457255077.97,1,875361808.11,66315239.28,93942775.5,244548534.99,,295829254.99,2074151659.12,,2021-12-26 21:32:34,448972.95,712219111.98,693429564.84,1206206986.37,1198789851.01,1206206986.37,1588569423.22,362797483.87,19992247.96
002683.XSHE,2012q4,2014-03-28,1266566488.21,-27738342.99,-164842524.68,351113996.29,1,849124518.57,86254417.98,93778993.09,256452369.58,,348385651.9,2068777997.91,0.0,2021-12-26 21:32:34,430584.71,697737144.23,650689772.38,1625489070.6,1219653479.34,1625489070.6,1438812126.58,379361337.06,23504341.43
002683.XSHE,2013q1,2014-04-24,325491184.09,-80958407.88,-76335309.65,452851390.22,1,1123849922.04,14022163.69,93838513.57,222230634.51,,390338320.51,2313905163.97,,2021-12-26 21:32:34,27976.95,888476186.79,158288998.6,417886719.7,1190055241.93,417886719.7,1624496490.46,373695769.46,6271943.23
002683.XSHE,2013q2,2014-10-29,798119627.19,-34774541.76,-142242425.64,453365716.15,1,1384046192.23,70454682.44999999,99142502.65,273269153.98,,568345631.08,2810859552.17,36117800.0,2022-08-09 20:59:31,122662.73999999999,1179040080.92,141039927.54,1031738929.5799999,1426813359.94,1031738929.5799999,1845242515.69,513835511.49,13710787.500000002
002683.XSHE,2013q3,2014-10-29,1454433588.64,-159362264.82,-177675216.0,476657542.9,1,1478522105.24,111944470.58,99092253.46,309046325.21,,633457053.01,2966081771.31,30834600.0,2021-12-26 21:32:34,58872.64,1248211217.08,155343857.17,1831930924.1,1487559666.07,1831930924.1,1988295393.73,524253085.26,22688932.53
002683.XSHE,2013q4,2015-04-18,2301809197.62,-3341986.73,-262736020.61,365645914.24,1,1411186212.79,184112969.87,97961405.12,362907593.02,,685610151.3,2959912347.43,24012500.0,2021-12-26 21:32:34,1778548.65,1191935800.55,167932439.25,2954131046.79,1548726134.64,2954131046.79,1890924365.13,639781253.78,37549699.73
