order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000426.XSHE,2009-10-27,天相投顾,,,3,1,2024-07-09 17:27:34,2009-11-11 12:37:52,3.0,,,,
000426.XSHE,2010-03-17,招商证券,,,2,1,2024-07-09 17:26:10,2010-03-17 15:38:00,2.0,,,,
000426.XSHE,2010-03-26,金融街证券,,,3,1,2024-07-09 17:27:30,2010-03-31 15:39:52,3.0,,,,
000426.XSHE,2010-07-06,信达证券,,,3,1,2024-07-09 17:24:54,2010-07-07 14:53:29,3.0,,,,
000426.XSHE,2010-07-10,第一创业证券,,,2,1,2024-07-09 17:24:38,2010-07-13 09:02:05,2.0,,,,
000426.XSHE,2010-12-03,东兴证券,,,1,1,2024-07-09 17:26:18,2010-12-29 17:07:29,1.0,,,,
000426.XSHE,2010-12-06,国泰海通证券,,,1,1,2024-07-09 17:24:28,2010-12-06 16:34:07,1.0,,,,
000426.XSHE,2010-12-13,国泰海通证券,,,1,1,2024-07-09 17:27:31,2010-12-13 17:40:25,1.0,,,,
000426.XSHE,2010-12-27,华泰证券,,,1,1,2024-07-09 17:25:28,2010-12-31 17:42:04,1.0,,,,
000426.XSHE,2011-01-21,天相投顾,,,2,1,2024-07-09 17:26:38,2011-01-26 10:31:27,2.0,,,,
000426.XSHE,2011-01-27,华泰证券,29.6100,M06,1,1,2024-07-09 04:43:57,2011-01-28 16:34:54,1.0,29.61,,,
000426.XSHE,2011-03-02,上海证券,,,2,1,2024-07-09 17:25:49,2011-03-03 17:09:40,2.0,,,,
000426.XSHE,2011-03-18,华泰证券,29.6100,M06,1,1,2024-07-09 04:43:29,2011-03-19 12:43:18,1.0,29.61,,,
000426.XSHE,2011-03-24,华泰证券,29.6100,M06,1,1,2024-07-09 04:44:14,2011-03-25 12:45:57,1.0,29.61,,,
000426.XSHE,2011-03-28,国泰海通证券,,,1,1,2024-07-09 17:26:36,2011-03-28 21:46:20,1.0,,,,
000426.XSHE,2011-03-28,上海证券,,,2,1,2024-07-09 17:26:37,2011-03-30 16:09:31,2.0,,,,
000426.XSHE,2011-03-31,华泰证券,29.6100,M06,1,1,2024-07-09 04:44:03,2011-04-01 12:46:12,1.0,29.61,,,
000426.XSHE,2011-04-06,国泰海通证券,,,1,1,2024-07-09 17:27:21,2011-04-06 20:07:23,1.0,,,,
000426.XSHE,2011-04-10,方正证券,,,2,1,2024-07-09 17:25:05,2011-04-13 11:44:09,2.0,,,,
000426.XSHE,2011-04-11,国泰海通证券,,,1,1,2024-07-09 17:24:56,2011-04-11 16:35:31,1.0,,,,
000426.XSHE,2011-04-17,方正证券,,,2,1,2024-07-09 17:25:11,2011-04-20 11:38:22,2.0,,,,
000426.XSHE,2011-04-18,国泰海通证券,,,1,1,2024-07-09 17:24:13,2011-04-18 16:34:34,1.0,,,,
000426.XSHE,2011-04-19,第一创业证券,,,1,1,2024-07-09 17:24:26,2011-04-19 11:37:49,1.0,,,,
000426.XSHE,2011-04-22,华泰证券,29.6100,M06,1,1,2024-07-09 04:43:20,2011-04-23 11:06:12,1.0,29.61,,,
000426.XSHE,2011-04-24,方正证券,,,2,1,2024-07-09 17:27:08,2011-04-26 13:17:55,2.0,,,,
000426.XSHE,2011-04-25,国泰海通证券,,,1,1,2024-07-09 17:24:51,2011-04-25 19:07:08,1.0,,,,
000426.XSHE,2011-04-29,华泰证券,29.6100,M06,1,1,2024-07-09 04:43:44,2011-05-03 16:14:28,1.0,29.61,,,
000426.XSHE,2011-05-03,国泰海通证券,,,1,1,2024-07-09 17:27:34,2011-05-04 11:10:58,1.0,,,,
000426.XSHE,2011-05-04,上海证券,,,2,1,2024-07-09 17:26:56,2011-05-05 19:09:34,2.0,,,,
000426.XSHE,2011-05-06,华泰证券,29.6100,M06,1,1,2024-07-09 04:44:15,2011-05-09 16:07:52,1.0,29.61,,,
000426.XSHE,2011-05-08,国泰海通证券,,,1,1,2024-07-09 17:24:18,2011-05-09 17:43:34,1.0,,,,
