date,000408.XSHE
2005-01-07,0.006818065867652811
2005-01-10,0.0
2005-01-11,0.08289433661874951
2005-01-12,-0.0010043202241008763
2005-01-13,0.004145839713426942
2005-01-14,-0.02298713720133473
2005-01-17,0.044751267871612974
2005-01-18,-0.01041070398405558
2005-01-19,-0.010768512210261432
2005-01-20,-0.011307036123002004
2005-01-21,-0.010415154302762908
2005-01-24,-0.01239820314176527
2005-01-25,-0.010076141331237303
2005-01-26,0.001515844282570667
2005-01-27,-0.020700020401314433
2005-01-28,0.009189434174986771
2005-01-31,0.00929986349804876
2005-02-01,0.13336948149747305
2005-02-02,-0.028297325166549078
2005-02-03,-0.012364210133002498
2005-02-04,-0.011268463992260242
2005-02-16,-0.01262935761774659
2005-02-17,0.012792987287815394
2005-02-18,-0.020400221290433136
2005-02-21,0.023020066456416795
2005-02-22,-0.018500040326915275
2005-02-23,0.002332404298839418
2005-02-24,-0.01984738010430048
2005-02-25,0.001485546154700818
2005-02-28,-0.014723325502602067
2005-03-01,-0.006550662528087253
2005-03-02,0.0028201571259781847
2005-03-03,-0.001415022255065723
2005-03-04,0.010657085030299517
2005-03-07,-0.020090892379026122
2005-03-08,0.0084310828798046
2005-03-09,0.012802590109865083
2005-03-10,-0.006561022144869297
2005-03-11,-0.012612985227200902
2005-03-14,-0.003426069118890783
2005-03-15,-0.011787446617170346
2005-03-16,-0.0043461234606161315
2005-03-17,0.01369482997584032
2005-03-18,-0.016975421430856202
2005-03-21,-0.010305132241298094
2005-03-22,0.020255776730551255
2005-03-23,0.000383462576866871
2005-03-24,-0.00166020169038621
2005-03-25,-0.0002342989952150719
2005-03-28,-0.010587596659974705
2005-03-29,0.023917653016204295
2005-03-30,-0.02008774500088579
2005-03-31,-0.005194176192343206
2005-04-01,0.00464772170265057
2005-04-04,-0.017465861387963088
2005-04-05,-0.01440506702964887
2005-04-06,-0.006900210271041089
2005-04-07,0.0018523716881419308
2005-04-08,-0.0015173793450987579
2005-04-11,0.009650072683711495
2005-04-12,0.026749189386111445
2005-04-13,-0.009918590503135913
2005-04-14,-0.012481406244594397
2005-04-15,0.015699048079223274
2005-04-18,0.019476196634269426
2005-04-19,-0.01896601676177913
2005-04-20,0.01484924732116085
2005-04-21,0.054736013423989836
2005-04-22,-0.03937469027896352
2005-04-25,-0.004093007801043956
2005-04-26,-0.0011950450056484561
2005-04-27,0.09088156107937995
2005-04-28,-0.005467671387883517
2005-04-29,0.027207695657596148
2005-05-09,0.03382661455355302
2005-05-10,0.027260649846116383
2005-05-11,-0.0035159916333465232
2005-05-12,0.017297140146658053
2005-05-13,-0.02749381424864588
2005-05-16,-0.024338189047842906
2005-05-17,0.00384129617979798
2005-05-18,-0.0005255183544888046
2005-05-19,0.0049861780329969775
2005-05-20,0.018206461584166493
2005-05-23,0.001057499400951581
2005-05-24,0.0036008653208242647
2005-05-25,0.008167130223915693
2005-05-26,0.013057542999126776
2005-05-27,-0.015223860836060912
2005-05-30,-0.005676247107415128
2005-05-31,0.010340535615357806
2005-06-01,-0.0008875417265791115
2005-06-02,-0.014863256294616316
2005-06-03,-0.014525133455310809
2005-06-06,-0.007850692795744532
2005-06-07,-0.0012930700861726856
2005-06-08,0.0026828740692821512
2005-06-09,-0.004302502986328987
2005-06-10,-0.007143729934871517
2005-06-13,0.016427061771508034
2005-06-14,-0.013338776176164687
2005-06-15,-0.004075700391831319
2005-06-16,0.0019424975661578433
2005-06-17,0.04648919617052233
2005-06-20,-0.009531764504390597
2005-06-21,-0.02376869259229081
2005-06-22,-0.016406422736893644
2005-06-23,-0.004936244830574726
2005-06-24,0.0012192804411728566
2005-06-27,0.0
2005-06-28,0.016339372316449063
2005-06-29,-0.0002290482038506893
2005-06-30,-0.023910128360245822
2005-07-01,0.02752344507193756
2005-07-04,-0.0020672875864099233
2005-07-05,0.012739993442237411
2005-07-06,-0.0051314695285011765
2005-07-07,0.019634804697002857
2005-07-08,-3.391939610353917e-05
2005-07-11,-0.009793553241229526
2005-07-12,0.008704069571360731
2005-07-13,0.0264495834133334
2005-07-14,-0.0031298815765547112
2005-07-15,0.0026906958206468212
2005-07-18,0.034909951327660504
2005-07-19,-0.009580512022210342
2005-07-20,0.033041770120186276
2005-07-21,-0.002977288725239889
2005-07-22,0.007168790262815465
2005-07-25,0.006343610616245341
2005-07-26,0.007523541662192851
2005-07-27,-0.007244408320270131
2005-07-28,-0.017644292062944468
2005-07-29,-0.004307240163908179
2005-08-01,-0.004835143860907784
2005-08-02,0.007219313954974653
2005-08-03,0.026968727432571622
2005-08-04,0.030534722010382615
2005-08-05,-0.028881856608358375
2005-08-08,-0.02193946160812891
2005-08-09,0.00013813381507257055
2005-08-10,-0.023908164738924834
2005-08-11,0.0037519557938493686
2005-08-12,0.009569089331861277
2005-08-15,-0.015528611804600703
