order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,quarter_recommendation,half_year_target_price,one_year_target_price,half_year_recommendation,one_year_recommendation
000155.XSHE,2006-01-24,国金证券,6.2590,,3,1,2024-10-14 17:36:49,2006-01-24 16:29:28,3.0,,,,
000155.XSHE,2006-02-15,东莞证券,,,3,1,2024-10-14 17:36:46,2006-02-22 14:41:57,3.0,,,,
000155.XSHE,2006-07-27,国都证券,,,2,1,2024-10-14 17:36:36,2006-07-31 16:29:23,2.0,,,,
000155.XSHE,2008-11-14,国投证券,7.0000,M06,1,1,2024-10-14 04:15:39,2008-11-14 17:03:11,1.0,7.0,,,
000155.XSHE,2009-02-05,浙商证券,,,3,1,2024-10-14 17:36:43,2009-02-07 12:17:51,3.0,,,,
000155.XSHE,2009-02-19,天相投顾,,,3,1,2024-10-14 17:36:42,2009-02-19 17:18:53,3.0,,,,
000155.XSHE,2009-02-19,国元证券,,,3,1,2024-10-14 17:36:49,2009-02-20 16:47:34,3.0,,,,
000155.XSHE,2009-02-20,浙商证券,,,3,1,2024-10-14 17:36:40,2009-02-21 14:01:48,3.0,,,,
000155.XSHE,2009-02-23,爱建证券,,,3,1,2024-10-14 17:36:45,2009-02-23 16:47:54,3.0,,,,
000155.XSHE,2009-03-09,浙商证券,,,3,1,2024-10-14 17:36:48,2009-03-14 13:03:47,3.0,,,,
000155.XSHE,2009-03-25,中金财富,,,2,1,2024-10-14 17:36:49,2009-03-27 19:17:49,2.0,,,,
000155.XSHE,2009-03-27,浙商证券,,,3,1,2024-10-14 17:36:46,2009-03-28 13:02:42,3.0,,,,
000155.XSHE,2009-04-15,天相投顾,,,3,1,2024-10-14 17:36:46,2009-04-15 17:34:16,3.0,,,,
000155.XSHE,2009-05-04,中金财富,,,2,1,2024-10-14 17:36:42,2009-05-05 16:19:52,2.0,,,,
000155.XSHE,2009-05-19,中金财富,,,2,1,2024-10-14 17:36:34,2009-05-19 16:49:35,2.0,,,,
000155.XSHE,2009-05-24,广发证券,7.7500,Y01,3,1,2024-10-14 04:15:39,2009-05-25 17:48:34,3.0,,7.75,,
000155.XSHE,2009-06-23,广发证券,,,3,1,2024-10-14 17:36:39,2009-06-24 11:48:55,3.0,,,,
000155.XSHE,2009-06-30,中金财富,,,2,1,2024-10-14 17:36:37,2009-07-01 16:52:05,2.0,,,,
000155.XSHE,2009-09-02,中金财富,,,2,1,2024-10-14 17:36:38,2009-09-02 17:07:43,2.0,,,,
000155.XSHE,2009-10-09,中金财富,,,2,1,2024-10-14 17:36:48,2009-10-09 16:09:52,2.0,,,,
000155.XSHE,2013-07-26,西南证券,,,3,1,2024-10-14 17:36:42,2013-07-29 21:31:17,3.0,,,,
000155.XSHE,2018-01-30,海通证券,7.5200,M06,1,1,2024-10-14 04:15:37,2018-01-30 16:45:39,1.0,7.52,,,
000155.XSHE,2018-06-07,中信建投,8.0000,M06,1,1,2024-10-14 04:15:40,2018-06-07 21:30:29,1.0,8.0,,,
000155.XSHE,2018-06-14,华金证券,,,2,1,2024-10-14 17:36:47,2018-06-14 21:30:43,2.0,,,,
000155.XSHE,2018-06-18,海通证券,7.5000,M06,1,1,2024-10-14 04:15:39,2018-06-19 14:52:27,1.0,7.5,,,
000155.XSHE,2020-07-29,西南证券,,,2,1,2024-10-14 17:36:39,2020-07-30 12:39:47,2.0,,,,
000155.XSHE,2020-07-30,海通证券,6.9600,M06,2,1,2024-10-14 04:15:40,2020-07-30 13:16:53,2.0,6.96,,,
000155.XSHE,2020-08-28,西南证券,,,2,1,2024-10-14 17:36:47,2020-08-28 19:20:37,2.0,,,,
000155.XSHE,2020-11-15,西南证券,,,2,1,2024-10-14 17:36:38,2020-11-16 12:03:05,2.0,,,,
000155.XSHE,2021-01-18,华西证券,16.8000,M06,1,1,2024-10-14 04:15:41,2021-01-19 10:20:49,1.0,16.8,,,
000155.XSHE,2021-01-23,华西证券,,,1,1,2024-10-14 17:36:41,2021-01-25 15:54:44,1.0,,,,
000155.XSHE,2021-01-24,华西证券,,,1,1,2024-10-14 17:36:45,2021-01-25 11:28:28,1.0,,,,
000155.XSHE,2021-01-28,华西证券,19.2000,M06,1,1,2024-10-14 04:15:40,2021-01-29 13:28:24,1.0,19.2,,,
000155.XSHE,2021-01-31,华西证券,,,1,1,2024-10-14 17:36:45,2021-01-31 16:31:29,1.0,,,,
000155.XSHE,2021-02-07,华西证券,,,1,1,2024-10-14 17:36:44,2021-02-08 14:05:04,1.0,,,,
000155.XSHE,2021-02-27,华西证券,,,1,1,2024-10-14 17:36:38,2021-02-28 17:59:21,1.0,,,,
000155.XSHE,2021-03-07,华西证券,,,1,1,2024-10-14 17:36:43,2021-03-08 13:28:14,1.0,,,,
000155.XSHE,2021-03-09,华西证券,,,1,1,2024-10-14 17:36:39,2021-03-15 17:39:20,1.0,,,,
000155.XSHE,2021-03-19,华西证券,,,1,1,2024-10-14 17:36:39,2021-03-22 10:40:09,1.0,,,,
000155.XSHE,2021-03-28,华西证券,,,1,1,2024-10-14 17:36:47,2021-03-29 16:41:33,1.0,,,,
000155.XSHE,2021-04-10,华西证券,,,1,1,2024-10-14 17:36:49,2021-04-11 17:48:58,1.0,,,,
000155.XSHE,2021-04-21,华西证券,,,1,1,2024-10-14 17:36:48,2021-04-22 14:32:24,1.0,,,,
000155.XSHE,2021-04-22,华西证券,,,1,1,2024-10-14 17:36:49,2021-04-23 14:00:39,1.0,,,,
000155.XSHE,2021-04-25,华西证券,,,1,1,2024-10-14 17:36:42,2021-04-25 17:03:28,1.0,,,,
000155.XSHE,2021-05-05,华西证券,,,1,1,2024-10-14 17:36:46,2021-05-06 15:58:18,1.0,,,,
000155.XSHE,2021-05-29,华西证券,,,1,1,2024-10-14 17:36:44,2021-05-30 17:01:00,1.0,,,,
000155.XSHE,2021-06-14,华西证券,,,1,1,2024-10-14 17:36:48,2021-06-15 15:21:42,1.0,,,,
000155.XSHE,2021-06-19,华西证券,,,1,1,2024-10-14 17:36:44,2021-06-20 16:19:39,1.0,,,,
000155.XSHE,2021-06-27,华西证券,,,1,1,2024-10-14 17:36:37,2021-06-28 11:31:48,1.0,,,,
000155.XSHE,2021-07-04,华西证券,,,1,1,2024-10-14 17:36:48,2021-07-05 10:06:01,1.0,,,,
000155.XSHE,2021-07-11,华西证券,,,1,1,2024-10-14 17:36:35,2021-07-11 17:49:10,1.0,,,,
