order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
002558.XSHE,2010q1,2011-04-23,23711953.44,-8637509.63,-12931265.36,,1,,-5928159.39,,,,,,,2021-12-29 22:23:07,,,31103178.67,20081036.84,,20081036.84,,,393330.23
002558.XSHE,2010q2,2011-10-22,78819212.55000001,11716130.17,-26452309.24,,1,,5108157.280000001,,,,,,,2022-08-09 20:47:30,,,-3847361.1,94292601.36000001,,94292601.36000001,,,980844.0100000001
002558.XSHE,2010q3,2011-10-22,128470799.98,43511357.05,-60014109.71,3482384.72,1,138452330.64,24105329.96,,55938872.68,,4638707.15,271828307.76,,2021-12-29 22:23:07,,89452330.64,11081490.6,174384199.68,133375977.12,174384199.68,45895168.83,210552594.89,1935637.12
002558.XSHE,2010q4,2012-03-23,183522329.34,55069253.66,-73830892.77,3585898.71,1,115476942.49,37584286.7,,65730614.67,,5459097.89,262331876.35,,2021-12-29 22:23:07,,76476942.49,3347871.66,253275354.03,146854933.86,253275354.03,36805458.3,207532331.53,3088285.94
002558.XSHE,2011q1,2012-04-17,39784368.01,-2882921.16,-20305910.61,1815160.67,1,119890606.35,-12208303.25,,53522311.42,,5468235.0,654272136.96,,2021-12-29 22:23:07,,70890606.35,409532888.1,37034355.35,534381530.61,37034355.35,420325410.17,221502149.15,793915.53
002558.XSHE,2011q2,2012-10-27,106696791.85000001,12190990.14,-29615288.45,5097653.71,1,25260597.73,7024130.329999998,,72754745.0,,8929516.81,578870061.92,,2022-08-09 20:47:30,,25260597.73,310804389.68,128689210.92999999,553609464.19,128689210.92999999,334252145.97,216393511.14,-442163.9199999999
002558.XSHE,2011q3,2012-10-27,179986138.96,34147600.36,-56923314.79,5859375.31,1,19904724.71,26947643.24,,92678257.91,,9121809.42,593437701.81,,2021-12-29 22:23:07,,19904724.71,310173181.68,232718969.01,573532977.1,232718969.01,327579966.12,210964022.97,-1812456.21
002558.XSHE,2011q4,2013-04-09,243454946.48,44428431.1,-73103467.9,10276436.93,1,17299738.96,43443176.56,0.0,104872582.89,,13880993.54,607328249.38,0.0,2021-12-29 22:23:07,,17299738.96,310291694.48,322148342.67,590028510.42,322148342.67,330617393.08,206642860.58,-3622862.28
002558.XSHE,2012q1,2013-10-22,47947536.56,-247241.2,-20004292.01,9943970.38,1,16007976.51,-8231765.15,,94962477.32,,6678381.41,596126381.36,,2021-12-29 22:23:07,,16007976.51,,40902349.66,580118404.85,40902349.66,306652958.01,200623642.84,-1420577.65
002558.XSHE,2012q2,2013-10-26,125165830.08,11008560.15,-65448658.59,10340782.09,1,9299867.1,8823737.3,0.0,89896320.19,,14722406.95,584352114.82,0.0,2022-08-09 20:47:30,,9299867.1,-23816466.45,140783647.32,575052247.72,140783647.32,256444354.89,195762622.03,-3118341.35
