order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000415.XSHE,2011-01-28,2010,q4,2403,,2011-01-28发布的业绩预告低于机构的一致预期,,,,,,,,2011-01-28,performance_forecast,7000000.0000,2000000.0000,,,,,,,,,,,,,,2011-01-27,148057931.3650,,,,-0.9527,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-01-28,2010,q4,2502,,2011-01-28发布的业绩预告同比增速低于一致预期2010同比增速,,,,,,,,2011-01-28,performance_forecast,7000000.0000,2000000.0000,,,1.0816,,,,,,,,,,,2011-01-27,148057931.3650,,2.7252,,-1.6436,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-04-14,2011,q1,2502,,2011-04-14发布的业绩预告同比增速低于一致预期2011同比增速,,,,,,,,2011-04-14,performance_forecast,-8000000.0000,-8000000.0000,,,-0.1648,,,,,,,,,,,2011-04-13,274648606.5450,,0.0909,,-0.2557,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-07-14,2011,q2,2502,,2011-07-14发布的业绩预告同比增速低于一致预期2011同比增速,,,,,,,,2011-07-14,performance_forecast,172000000.0000,160000000.0000,,,0.1511,,,,,,,,,,,2011-07-13,343599071.0300,,0.3648,,-0.2137,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-07-14,2011,q2,2504,,2011-07-14发布的业绩预告同比增速低于2011一致预期同比增速,,,,,,,,2011-07-14,performance_forecast,172000000.0000,160000000.0000,,,,,-0.2582,,,,,,,,,2011-07-13,,173769591.5133,,0.1118,-0.3700,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-08-12,2011,q2,2405,,2011-08-12发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2011-08-12,financial_reports,,,,117274343.4900,,,,-0.2497,,,,,,,,2011-08-11,,214000112.1605,,,-0.4520,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-08-12,2011,q2,2501,,2011-08-12发布的财报净利润同比增速低于一致预期2011同比增速,,,,,,,,2011-08-12,financial_reports,,,173336450.5700,,,0.1600,,,,,,,,,,2011-08-11,410172035.5150,,0.6292,,-0.4692,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-08-12,2011,q2,2503,,2011-08-12发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-08-12,financial_reports,,,,117274343.4900,,,,-0.2497,,,,,,,,2011-08-11,,214000112.1605,,0.3692,-0.6189,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-10-15,2011,q3,2502,,2011-10-15发布的业绩预告同比增速低于一致预期2011同比增速,,,,,,,,2011-10-15,performance_forecast,260000000.0000,255000000.0000,,,0.3579,,,,,,,,,,,2011-10-14,491332844.0000,,0.9516,,-0.5937,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2011-10-15,2011,q3,2504,,2011-10-15发布的业绩预告同比增速低于2011一致预期同比增速,,,,,,,,2011-10-15,performance_forecast,260000000.0000,255000000.0000,,,,,1.0611,,,,,,,,,2011-10-14,,130664248.1598,,2.1075,-1.0464,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-01-17,2011,q4,2403,,2012-01-17发布的业绩预告低于机构的一致预期,,,,,,,,2012-01-17,performance_forecast,375000000.0000,365000000.0000,,,,,,,,,,,,,,2012-01-16,535698087.0000,,,,-0.3000,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-01-17,2011,q4,2502,,2012-01-17发布的业绩预告同比增速低于一致预期2011同比增速,,,,,,,,2012-01-17,performance_forecast,375000000.0000,365000000.0000,,,0.4895,,,,,,,,,,,2012-01-16,535698087.0000,,1.1278,,-0.6383,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-01-17,2011,q4,2504,,2012-01-17发布的业绩预告同比增速低于2011一致预期同比增速,,,,,,,,2012-01-17,performance_forecast,375000000.0000,365000000.0000,,,,,-1.1170,,,,,,,,,2012-01-16,,153646918.6361,,1.5487,-2.6657,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-04-13,2012,q1,2502,,2012-04-13发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-04-13,performance_forecast,50000000.0000,50000000.0000,,,-0.1081,,,,,,,,,,,2012-04-12,583637863.3600,,0.1559,,-0.2641,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-04-13,2012,q1,2504,,2012-04-13发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-04-13,performance_forecast,50000000.0000,50000000.0000,,,,,-0.1081,,,,,,,,,2012-04-12,,64802189.5738,,0.1559,-0.2640,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-07-14,2012,q2,2502,,2012-07-14发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-07-14,performance_forecast,200000000.0000,180000000.0000,,,0.1538,,,,,,,,,,,2012-07-13,639168688.8000,,0.2659,,-0.1121,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-07-14,2012,q2,2504,,2012-07-14发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-07-14,performance_forecast,200000000.0000,180000000.0000,,,,,-0.1104,,,,,,,,,2012-07-13,,142007502.5320,,0.2109,-0.3213,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-10-13,2012,q3,2502,,2012-10-13发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-10-13,performance_forecast,421000000.0000,401000000.0000,,,0.1019,,,,,,,,,,,2012-10-12,637799618.4300,,0.2632,,-0.1613,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-10-13,2012,q3,2504,,2012-10-13发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-10-13,performance_forecast,421000000.0000,401000000.0000,,,,,-0.1655,,,,,,,,,2012-10-12,,246095985.9652,,0.1791,-0.3446,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-10-27,2012,q3,2405,,2012-10-27发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2012-10-27,financial_reports,,,,163066576.4400,,,,-0.2187,,,,,,,,2012-10-26,,246095985.9652,,,-0.3374,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-10-27,2012,q3,2501,,2012-10-27发布的财报净利润同比增速低于一致预期2012同比增速,,,,,,,,2012-10-27,financial_reports,,,409898176.7400,,,0.0729,,,,,,,,,,2012-10-26,637799618.4300,,0.2632,,-0.1903,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2012-10-27,2012,q3,2503,,2012-10-27发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-10-27,financial_reports,,,,163066576.4400,,,,-0.2187,,,,,,,,2012-10-26,,246095985.9652,,0.1791,-0.3978,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2013-01-31,2012,q4,2403,,2013-01-31发布的业绩预告低于机构的一致预期,,,,,,,,2013-01-31,performance_forecast,500000000.0000,450000000.0000,,,,,,,,,,,,,,2013-01-30,569392275.3400,,,,-0.1219,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2013-01-31,2012,q4,2502,,2013-01-31发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2013-01-31,performance_forecast,500000000.0000,450000000.0000,,,-0.0097,,,,,,,,,,,2013-01-30,569392275.3400,,0.1277,,-0.1374,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2013-01-31,2012,q4,2504,,2013-01-31发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2013-01-31,performance_forecast,500000000.0000,450000000.0000,,,,,-0.2666,,,,,,,,,2013-01-30,,159493320.5325,,0.2982,-0.5648,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2013-10-29,2013,q3,2201,,近5个交易日内，该股一致预期净利润被大幅调低,,,,,,,,,,,,,,,,,,,,,,,2013-11-04,592995000.0000,2013-10-28,681009813.6240,,,,-0.1292,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2013-10-29,2013,q4,2102,中信建投,"中信建投2013-10-29发布的报告下调了该股盈利预测,分析师：魏涛,陈莹",2013-10-29,渤海租赁：租赁规模内生式增长有限 外延式扩张值得期待,"魏涛,陈莹",576990000.0000,2013-09-30,渤海租赁：拟收购海航旗下海外集装箱租赁业务 快速提升盈利能力,837706961.5200,,,,,,,,,,,,,,,,,,,,,,,-0.3112,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-01-30,2013,q4,2401,,2014-01-30发布的业绩预告下调了报告期业绩,,,,,,,,2014-01-30,performance_forecast,1065000000.0000,930000000.0000,,,,,,,2014-01-17,1.0,1300000000.0000,1150000000.0000,,,,,,,,,,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-01-30,2013,q4,2403,,2014-01-30发布的业绩预告低于机构的一致预期,,,,,,,,2014-01-30,performance_forecast,1065000000.0000,930000000.0000,,,,,,,,,,,,,,2014-01-29,1207420000.0000,,,,-0.1180,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-01-30,2013,q4,2502,,2014-01-30发布的业绩预告同比增速低于一致预期2013同比增速,,,,,,,,2014-01-30,performance_forecast,1065000000.0000,930000000.0000,,,0.3736,,,,,,,,,,,2014-01-29,1207420000.0000,,0.5573,,-0.1837,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-01-30,2013,q4,2504,,2014-01-30发布的业绩预告同比增速低于2013一致预期同比增速,,,,,,,,2014-01-30,performance_forecast,1065000000.0000,930000000.0000,,,,,0.2215,,,,,,,,,2014-01-29,,588804183.8188,,0.6113,-0.3898,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-04-15,2013,q4,2403,,2014-04-15发布的业绩快报低于机构的一致预期,,,,,,,,2014-04-15,current_performance,,,1052521000.0000,,,,,,,,,,,,,2014-04-14,1207420000.0000,,,,-0.1283,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-04-15,2013,q4,2502,,2014-04-15发布的业绩快报同比增速低于一致预期2013同比增速,,,,,,,,2014-04-15,current_performance,,,1052521000.0000,,,0.3575,,,,,,,,,,2014-04-14,1207420000.0000,,0.5573,,-0.1998,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-04-15,2013,q4,2504,,2014-04-15发布的业绩快报同比增速低于2013一致预期同比增速,,,,,,,,2014-04-15,current_performance,,,,1052521000.0000,,,,0.1874,,,,,,,,2014-04-14,,588804183.8188,,0.6113,-0.4239,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-04-29,2013,q4,2405,,2014-04-29发布的财报中，4季度净利润增速低于机构的一致预期,,,,,,,,2014-04-29,financial_reports,,,,433887000.0000,,,,0.1874,,,,,,,,2014-04-28,,433901872.9389,,,0.0000,2021-04-12 11:01:49,2021-04-12 11:01:49
000415.XSHE,2014-04-29,2013,q4,2503,,2014-04-29发布的财报净利润同比增速低于2013一致预期同比增速,,,,,,,,2014-04-29,financial_reports,,,,433887000.0000,,,,0.1874,,,,,,,,2014-04-28,,433901872.9389,,0.1874,0.0000,2021-04-12 11:01:49,2021-04-12 11:01:49
