order_book_id,date,institute,price_raw,price_prd,grd_coef,grd_prd,rice_create_tm,create_tm,half_year_target_price,quarter_recommendation,one_year_target_price,half_year_recommendation,one_year_recommendation
000415.XSHE,2012-10-16,长江证券,,,3,1,2012-10-18 20:55:32,2012-10-18 20:55:32,,3.0,,,
000415.XSHE,2012-10-20,长江证券,,,3,1,2012-10-23 10:02:23,2012-10-23 10:02:23,,3.0,,,
000415.XSHE,2012-10-24,中信建投,8.2000,M06,1,1,2012-12-13 17:55:01,2012-12-13 17:55:01,8.2,1.0,,,
000415.XSHE,2012-10-25,中信建投,,,1,1,2012-10-26 20:29:08,2012-10-26 20:29:08,,1.0,,,
000415.XSHE,2012-10-27,长江证券,,,3,1,2012-10-30 16:48:09,2012-10-30 16:48:09,,3.0,,,
000415.XSHE,2012-10-31,中信建投,,,1,1,2012-11-01 11:54:03,2012-11-01 11:54:03,,1.0,,,
000415.XSHE,2012-11-01,中信建投,,,1,1,2012-11-02 10:45:26,2012-11-02 10:45:26,,1.0,,,
000415.XSHE,2012-11-02,中信建投,,,1,1,2012-11-02 21:40:11,2012-11-02 21:40:11,,1.0,,,
000415.XSHE,2012-11-03,长江证券,,,3,1,2012-11-05 15:47:00,2012-11-05 15:47:00,,3.0,,,
000415.XSHE,2012-11-08,中信建投,,,1,1,2012-11-08 21:31:34,2012-11-08 21:31:34,,1.0,,,
000415.XSHE,2012-11-09,中信建投,,,1,1,2012-11-09 18:00:14,2012-11-09 18:00:14,,1.0,,,
000415.XSHE,2012-11-09,长江证券,,,3,1,2012-11-13 15:46:45,2012-11-13 15:46:45,,3.0,,,
000415.XSHE,2012-11-12,中信建投,,,1,1,2012-11-13 10:13:29,2012-11-13 10:13:29,,1.0,,,
000415.XSHE,2012-11-13,中信建投,,,1,1,2012-11-14 10:14:42,2012-11-14 10:14:42,,1.0,,,
000415.XSHE,2012-11-14,中信建投,,,1,1,2012-11-15 11:38:22,2012-11-15 11:38:22,,1.0,,,
000415.XSHE,2012-11-15,中信建投,,,1,1,2012-11-15 17:58:43,2012-11-15 17:58:43,,1.0,,,
000415.XSHE,2012-11-16,中信建投,,,1,1,2012-11-17 10:11:51,2012-11-17 10:11:51,,1.0,,,
000415.XSHE,2012-11-17,长江证券,,,3,1,2012-11-19 15:29:36,2012-11-19 15:29:36,,3.0,,,
000415.XSHE,2012-11-19,中信建投,,,1,1,2012-11-20 11:13:13,2012-11-20 11:13:13,,1.0,,,
000415.XSHE,2012-11-20,国元证券,,,2,1,2012-11-22 21:50:16,2012-11-22 21:50:16,,2.0,,,
000415.XSHE,2012-11-21,中信建投,,,1,1,2012-11-21 15:17:01,2012-11-21 15:17:01,,1.0,,,
000415.XSHE,2012-11-24,长江证券,,,3,1,2012-11-26 16:06:26,2012-11-26 16:06:26,,3.0,,,
000415.XSHE,2012-12-01,长江证券,,,3,1,2012-12-03 15:03:50,2012-12-03 15:03:50,,3.0,,,
000415.XSHE,2012-12-03,中信建投,,,1,1,2012-12-04 12:27:51,2012-12-04 12:27:51,,1.0,,,
000415.XSHE,2012-12-06,中信建投,,,1,1,2012-12-06 21:27:32,2012-12-06 21:27:32,,1.0,,,
000415.XSHE,2012-12-08,长江证券,,,3,1,2012-12-10 22:24:05,2012-12-10 22:24:05,,3.0,,,
000415.XSHE,2012-12-11,长江证券,,,3,1,2012-12-12 11:17:11,2012-12-12 11:17:11,,3.0,,,
000415.XSHE,2012-12-12,中信建投,,,1,1,2012-12-12 17:55:29,2012-12-12 17:55:29,,1.0,,,
000415.XSHE,2012-12-17,长江证券,,,3,1,2012-12-18 11:59:04,2012-12-18 11:59:04,,3.0,,,
000415.XSHE,2012-12-17,中信建投,,,1,1,2012-12-18 11:59:04,2012-12-18 11:59:04,,1.0,,,
000415.XSHE,2012-12-20,中信建投,,,1,1,2012-12-20 11:16:35,2012-12-20 11:16:35,,1.0,,,
000415.XSHE,2012-12-22,长江证券,,,3,1,2012-12-24 10:41:42,2012-12-24 10:41:42,,3.0,,,
000415.XSHE,2012-12-24,中信建投,,,1,1,2012-12-25 11:32:12,2012-12-25 11:32:12,,1.0,,,
000415.XSHE,2012-12-28,长江证券,,,3,1,2012-12-31 15:50:28,2012-12-31 15:50:28,,3.0,,,
000415.XSHE,2013-01-11,长江证券,,,3,1,2013-01-14 17:56:23,2013-01-14 17:56:23,,3.0,,,
000415.XSHE,2013-01-12,长江证券,,,3,1,2013-01-14 17:56:23,2013-01-14 17:56:23,,3.0,,,
000415.XSHE,2013-01-27,长江证券,,,3,1,2013-01-28 11:25:04,2013-01-28 11:25:04,,3.0,,,
000415.XSHE,2013-01-31,中信建投,12.0000,M06,1,1,2013-01-31 17:56:11,2013-01-31 17:56:11,12.0,1.0,,,
000415.XSHE,2013-02-01,中信建投,12.0000,M06,1,1,2013-02-01 21:30:48,2013-02-01 21:30:48,12.0,1.0,,,
000415.XSHE,2013-02-03,长江证券,,,2,1,2013-02-04 14:52:14,2013-02-04 14:52:14,,2.0,,,
000415.XSHE,2013-02-16,长江证券,,,2,1,2013-02-08 12:57:26,2013-02-08 12:57:26,,2.0,,,
000415.XSHE,2013-02-17,长江证券,,,2,1,2013-02-17 16:47:17,2013-02-17 16:47:17,,2.0,,,
000415.XSHE,2013-02-19,长江证券,,,3,1,2013-02-25 13:43:35,2013-02-25 13:43:35,,3.0,,,
000415.XSHE,2013-02-23,长江证券,,,3,1,2013-02-25 11:25:35,2013-02-25 11:25:35,,3.0,,,
000415.XSHE,2013-03-02,长江证券,,,3,1,2013-03-04 21:31:50,2013-03-04 21:31:50,,3.0,,,
000415.XSHE,2013-03-07,长江证券,,,3,1,2013-03-08 17:33:25,2013-03-08 17:33:25,,3.0,,,
000415.XSHE,2013-03-08,中信建投,12.0000,M06,1,1,2013-03-08 16:48:00,2013-03-08 16:48:00,12.0,1.0,,,
000415.XSHE,2013-03-08,长江证券,,,2,1,2013-03-08 16:48:00,2013-03-08 16:48:00,,2.0,,,
000415.XSHE,2013-03-09,长江证券,,,2,1,2013-03-12 07:37:27,2013-03-12 07:37:27,,2.0,,,
000415.XSHE,2013-03-17,长江证券,,,2,1,2013-03-18 21:30:54,2013-03-18 21:30:54,,2.0,,,
000415.XSHE,2013-03-23,长江证券,,,2,1,2013-03-25 21:32:30,2013-03-25 21:32:30,,2.0,,,
000415.XSHE,2013-04-10,长江证券,,,3,1,2013-04-11 11:25:59,2013-04-11 11:25:59,,3.0,,,
000415.XSHE,2013-04-14,长江证券,,,2,1,2013-04-15 12:11:10,2013-04-15 12:11:10,,2.0,,,
000415.XSHE,2013-04-20,长江证券,,,2,1,2013-04-22 21:53:11,2013-04-22 21:53:11,,2.0,,,
000415.XSHE,2013-04-25,中信建投,12.0000,M06,1,1,2013-04-25 21:30:39,2013-04-25 21:30:39,12.0,1.0,,,
000415.XSHE,2013-04-27,长江证券,,,2,1,2013-05-03 13:20:23,2013-05-03 13:20:23,,2.0,,,
000415.XSHE,2013-05-01,长江证券,,,2,1,2013-05-03 10:16:18,2013-05-03 10:16:18,,2.0,,,
000415.XSHE,2013-05-05,长江证券,,,2,1,2013-05-06 10:16:12,2013-05-06 10:16:12,,2.0,,,
000415.XSHE,2013-05-09,长江证券,,,2,1,2013-05-10 21:30:32,2013-05-10 21:30:32,,2.0,,,
000415.XSHE,2013-05-11,长江证券,,,2,1,2013-05-13 10:16:35,2013-05-13 10:16:35,,2.0,,,
000415.XSHE,2013-05-13,国泰海通证券,7.5000,M06,1,1,2013-05-13 14:31:34,2013-05-13 14:31:34,7.5,1.0,,,
000415.XSHE,2013-05-14,国泰海通证券,7.5000,M06,1,1,2013-05-15 09:53:43,2013-05-15 09:53:43,7.5,1.0,,,
000415.XSHE,2013-05-18,长江证券,,,2,1,2013-05-20 21:30:45,2013-05-20 21:30:45,,2.0,,,
000415.XSHE,2013-06-01,长江证券,,,2,1,2013-06-03 21:32:00,2013-06-03 21:32:00,,2.0,,,
000415.XSHE,2013-06-11,长江证券,,,2,1,2013-06-13 11:48:11,2013-06-13 11:48:11,,2.0,,,
000415.XSHE,2013-06-17,国泰海通证券,7.5000,M06,1,1,2013-06-18 15:15:20,2013-06-18 15:15:20,7.5,1.0,,,
000415.XSHE,2013-06-17,长江证券,,,2,1,2013-06-18 21:30:38,2013-06-18 21:30:38,,2.0,,,
000415.XSHE,2013-06-19,长江证券,,,3,1,2013-06-19 15:38:14,2013-06-19 15:38:14,,3.0,,,
000415.XSHE,2013-06-27,长江证券,,,2,1,2013-06-28 11:02:18,2013-06-28 11:02:18,,2.0,,,
000415.XSHE,2013-06-28,长江证券,,,2,1,2013-07-01 14:30:56,2013-07-01 14:30:56,,2.0,,,
000415.XSHE,2013-07-05,长江证券,,,2,1,2013-07-08 10:40:13,2013-07-08 10:40:13,,2.0,,,
000415.XSHE,2013-07-11,长江证券,,,2,1,2013-07-12 09:57:25,2013-07-12 09:57:25,,2.0,,,
000415.XSHE,2013-07-16,国泰海通证券,7.5000,M06,1,1,2013-07-16 16:24:10,2013-07-16 16:24:10,7.5,1.0,,,
000415.XSHE,2013-07-16,长江证券,,,3,1,2013-07-16 13:43:35,2013-07-16 13:43:35,,3.0,,,
000415.XSHE,2013-07-21,长江证券,,,2,1,2013-07-22 11:02:19,2013-07-22 11:02:19,,2.0,,,
000415.XSHE,2013-07-30,长江证券,,,2,1,2013-08-01 10:40:27,2013-08-01 10:40:27,,2.0,,,
000415.XSHE,2013-08-01,国泰海通证券,,,1,1,2013-08-01 16:03:05,2013-08-01 16:03:05,,1.0,,,
000415.XSHE,2013-08-04,长江证券,,,2,1,2013-08-05 21:30:24,2013-08-05 21:30:24,,2.0,,,
000415.XSHE,2013-08-08,长江证券,,,2,1,2013-08-09 21:30:57,2013-08-09 21:30:57,,2.0,,,
000415.XSHE,2013-08-11,国泰海通证券,7.5000,M06,1,1,2013-08-12 10:16:55,2013-08-12 10:16:55,7.5,1.0,,,
000415.XSHE,2013-08-11,长江证券,,,2,1,2013-08-12 21:30:58,2013-08-12 21:30:58,,2.0,,,
000415.XSHE,2013-08-19,长江证券,,,3,1,2013-08-19 10:41:26,2013-08-19 10:41:26,,3.0,,,
000415.XSHE,2013-08-25,长江证券,,,3,1,2013-08-27 21:30:14,2013-08-27 21:30:14,,3.0,,,
000415.XSHE,2013-09-02,中信建投,12.0000,M06,1,1,2013-09-04 10:41:01,2013-09-04 10:41:01,12.0,1.0,,,
000415.XSHE,2013-09-04,长江证券,,,3,1,2013-09-02 21:30:16,2013-09-02 21:30:16,,3.0,,,
000415.XSHE,2013-09-08,长江证券,,,3,1,2013-09-10 17:56:08,2013-09-10 17:56:08,,3.0,,,
000415.XSHE,2013-09-10,长江证券,,,3,1,2013-09-11 21:30:16,2013-09-11 21:30:16,,3.0,,,
000415.XSHE,2013-09-15,国泰海通证券,7.5000,M06,1,1,2013-09-16 11:25:17,2013-09-16 11:25:17,7.5,1.0,,,
000415.XSHE,2013-09-15,长江证券,,,3,1,2013-09-16 17:56:11,2013-09-16 17:56:11,,3.0,,,
000415.XSHE,2013-09-16,长江证券,,,3,1,2013-09-17 21:31:01,2013-09-17 21:31:01,,3.0,,,
000415.XSHE,2013-09-22,国泰海通证券,9.6000,M06,1,1,2013-09-23 17:33:13,2013-09-23 17:33:13,9.6,1.0,,,
000415.XSHE,2013-09-30,中信建投,12.0000,M06,1,1,2013-09-30 17:33:37,2013-09-30 17:33:37,12.0,1.0,,,
000415.XSHE,2013-09-30,申万宏源,,,1,1,2013-09-30 17:56:15,2013-09-30 17:56:15,,1.0,,,
000415.XSHE,2013-09-30,长江证券,,,3,1,2013-10-09 17:56:16,2013-10-09 17:56:16,,3.0,,,
000415.XSHE,2013-10-11,长江证券,,,3,1,2013-10-14 12:11:44,2013-10-14 12:11:44,,3.0,,,
000415.XSHE,2013-10-14,国泰海通证券,9.6000,M06,1,1,2013-10-14 17:33:26,2013-10-14 17:33:26,9.6,1.0,,,
000415.XSHE,2013-10-18,长江证券,,,3,1,2013-10-21 17:56:17,2013-10-21 17:56:17,,3.0,,,
000415.XSHE,2013-10-22,国泰海通证券,9.6000,M06,1,1,2013-10-22 09:30:20,2013-10-22 09:30:20,9.6,1.0,,,
000415.XSHE,2013-10-27,长江证券,,,3,1,2013-10-30 22:39:28,2013-10-30 22:39:28,,3.0,,,
000415.XSHE,2013-10-28,长江证券,,,2,1,2013-10-28 22:16:41,2013-10-28 22:16:41,,2.0,,,
000415.XSHE,2013-10-29,国泰海通证券,9.6000,M06,1,1,2013-10-30 22:39:28,2013-10-30 22:39:28,9.6,1.0,,,
000415.XSHE,2013-10-29,中信建投,12.0000,M06,1,1,2013-10-29 21:30:29,2013-10-29 21:30:29,12.0,1.0,,,
000415.XSHE,2013-11-02,长江证券,,,3,1,2013-11-04 12:12:07,2013-11-04 12:12:07,,3.0,,,
000415.XSHE,2013-11-03,长江证券,,,3,1,2013-11-04 21:30:29,2013-11-04 21:30:29,,3.0,,,
000415.XSHE,2013-11-10,长江证券,,,3,1,2013-11-11 21:30:13,2013-11-11 21:30:13,,3.0,,,
000415.XSHE,2013-11-11,国泰海通证券,9.6000,M06,1,1,2013-11-12 10:16:20,2013-11-12 10:16:20,9.6,1.0,,,
000415.XSHE,2013-11-17,长江证券,,,3,1,2013-11-18 17:56:45,2013-11-18 17:56:45,,3.0,,,
000415.XSHE,2013-11-19,长江证券,,,3,1,2013-11-20 17:56:24,2013-11-20 17:56:24,,3.0,,,
000415.XSHE,2013-11-24,长江证券,,,3,1,2013-11-25 17:56:18,2013-11-25 17:56:18,,3.0,,,
000415.XSHE,2013-11-25,申万宏源,,,1,1,2013-11-25 17:56:18,2013-11-25 17:56:18,,1.0,,,
000415.XSHE,2013-11-30,长江证券,,,3,1,2013-12-02 21:31:10,2013-12-02 21:31:10,,3.0,,,
000415.XSHE,2013-12-08,长江证券,,,3,1,2013-12-09 21:30:33,2013-12-09 21:30:33,,3.0,,,
000415.XSHE,2013-12-10,长江证券,,,3,1,2013-12-11 21:30:41,2013-12-11 21:30:41,,3.0,,,
000415.XSHE,2013-12-14,长江证券,,,3,1,2013-12-16 21:30:24,2013-12-16 21:30:24,,3.0,,,
000415.XSHE,2013-12-15,长江证券,,,3,1,2013-12-16 21:30:24,2013-12-16 21:30:24,,3.0,,,
000415.XSHE,2013-12-17,国泰海通证券,9.6000,M06,1,1,2013-12-18 17:56:17,2013-12-18 17:56:17,9.6,1.0,,,
000415.XSHE,2013-12-23,长江证券,,,3,1,2013-12-23 21:30:18,2013-12-23 21:30:18,,3.0,,,
000415.XSHE,2014-01-01,长江证券,,,3,1,2014-01-02 17:57:00,2014-01-02 17:57:00,,3.0,,,
000415.XSHE,2014-01-05,长江证券,,,3,1,2014-01-06 21:30:19,2014-01-06 21:30:19,,3.0,,,
000415.XSHE,2014-01-06,申万宏源,,,1,1,2014-01-06 21:30:19,2014-01-06 21:30:19,,1.0,,,
000415.XSHE,2014-01-13,申万宏源,,,1,1,2014-01-13 21:30:26,2014-01-13 21:30:26,,1.0,,,
000415.XSHE,2014-01-14,长江证券,,,3,1,2014-01-15 17:57:57,2014-01-15 17:57:57,,3.0,,,
000415.XSHE,2014-01-17,中信建投,12.0000,M06,1,1,2014-01-18 09:30:14,2014-01-18 09:30:14,12.0,1.0,,,
000415.XSHE,2014-01-20,申万宏源,,,1,1,2014-01-20 17:58:52,2014-01-20 17:58:52,,1.0,,,
000415.XSHE,2014-01-20,长江证券,,,3,1,2014-01-20 17:58:52,2014-01-20 17:58:52,,3.0,,,
000415.XSHE,2014-01-26,长江证券,,,3,1,2014-01-27 21:31:07,2014-01-27 21:31:07,,3.0,,,
000415.XSHE,2014-01-27,长江证券,,,3,1,2014-01-28 21:30:29,2014-01-28 21:30:29,,3.0,,,
000415.XSHE,2014-01-27,申万宏源,,,1,1,2014-01-27 21:31:07,2014-01-27 21:31:07,,1.0,,,
000415.XSHE,2014-02-10,申万宏源,,,1,1,2014-02-10 21:30:14,2014-02-10 21:30:14,,1.0,,,
000415.XSHE,2014-02-11,申万宏源,,,1,1,2014-02-11 17:56:35,2014-02-11 17:56:35,,1.0,,,
000415.XSHE,2014-02-13,申万宏源,12.0000,M06,1,1,2014-02-13 15:38:31,2014-02-13 15:38:31,12.0,1.0,,,
000415.XSHE,2014-02-14,长江证券,,,3,1,2014-02-14 17:33:42,2014-02-14 17:33:42,,3.0,,,
000415.XSHE,2014-02-16,长江证券,,,3,1,2014-02-17 21:31:03,2014-02-17 21:31:03,,3.0,,,
000415.XSHE,2014-02-17,申万宏源,,,1,1,2014-02-18 11:48:14,2014-02-18 11:48:14,,1.0,,,
000415.XSHE,2014-02-20,长江证券,,,3,1,2014-02-21 10:16:58,2014-02-21 10:16:58,,3.0,,,
000415.XSHE,2014-02-24,申万宏源,,,1,1,2014-02-24 21:30:17,2014-02-24 21:30:17,,1.0,,,
000415.XSHE,2014-02-24,长江证券,,,3,1,2014-02-24 21:30:17,2014-02-24 21:30:17,,3.0,,,
000415.XSHE,2014-02-27,国泰海通证券,9.6000,M06,1,1,2014-02-28 13:21:21,2014-02-28 13:21:21,9.6,1.0,,,
000415.XSHE,2014-03-02,长江证券,,,3,1,2014-03-03 21:30:18,2014-03-03 21:30:18,,3.0,,,
000415.XSHE,2014-03-03,申万宏源,,,1,1,2014-03-03 21:30:18,2014-03-03 21:30:18,,1.0,,,
000415.XSHE,2014-03-06,长江证券,,,3,1,2014-03-19 21:30:25,2014-03-19 21:30:25,,3.0,,,
000415.XSHE,2014-03-10,申万宏源,,,1,1,2014-03-10 21:30:22,2014-03-10 21:30:22,,1.0,,,
000415.XSHE,2014-03-13,国泰海通证券,,,1,1,2014-03-13 17:56:19,2014-03-13 17:56:19,,1.0,,,
000415.XSHE,2014-03-13,长江证券,,,3,1,2014-03-14 17:56:55,2014-03-14 17:56:55,,3.0,,,
000415.XSHE,2014-03-17,申万宏源,,,1,1,2014-03-17 21:30:26,2014-03-17 21:30:26,,1.0,,,
000415.XSHE,2014-03-17,长江证券,,,3,1,2014-03-17 21:30:26,2014-03-17 21:30:26,,3.0,,,
000415.XSHE,2014-03-18,长江证券,,,3,1,2014-03-18 17:56:50,2014-03-18 17:56:50,,3.0,,,
000415.XSHE,2014-03-24,长江证券,,,3,1,2014-03-24 17:56:43,2014-03-24 17:56:43,,3.0,,,
000415.XSHE,2014-03-24,申万宏源,,,1,1,2014-03-24 17:56:43,2014-03-24 17:56:43,,1.0,,,
