order_book_id,quarter,info_date,cost_of_goods_sold,cash_flow_from_operating_activities,cash_flow_from_investing_activities,inventory,if_adjusted,total_liabilities,net_profit,intangible_assets,undistributed_profit,operating_expense,net_accts_receivable,total_assets,notes_payable,rice_create_tm,investment_income,current_liabilities,cash_flow_from_financing_activities,revenue,total_equity,operating_revenue,current_assets,net_fixed_assets,financing_expense
002821.XSHE,2011q4,2014-05-07,217203400.0,25883500.0,-145538900.0,129831700.0,0,258146500.0,75786600.0,26708100.0,79425000.0,,73480700.0,800410200.0,,2021-12-28 22:34:03,,175944600.0,240879600.0,405691300.0,542263600.0,405691300.0,421968100.0,227876600.0,4758000.0
002821.XSHE,2012q4,2014-05-07,228240000.0,34384900.0,-121994000.0,137463700.0,0,219937300.0,71393200.0,26078500.0,132144600.0,,123783900.0,827997400.0,,2021-12-28 22:34:03,,150156500.0,-14738000.0,424399200.0,608060100.0,424399200.0,345673100.0,375254200.0,2726100.0
002821.XSHE,2013q4,2016-10-31,299531803.37,105917363.05,-77107134.44,146167542.55,0,227089465.01,84766856.26,52653816.36,198954523.99,,151691004.36,913189155.82,,2021-12-28 22:34:03,225720.08,134309778.61,-10178903.12,542757593.73,686099690.81,542757593.73,397488829.62,447454853.0,10685754.0
002821.XSHE,2014q4,2016-10-31,404447748.85,127045751.7,-57594954.69,117081042.75,0,273001790.64,113705474.5,54139888.03,292339890.73,,237199613.5,1058172509.14,,2021-12-28 22:34:03,-948900.0,165518463.48,-7433797.39,716207193.61,785170718.5,716207193.61,514349295.76,447028108.92,2055691.64
002821.XSHE,2015q2,2016-11-17,187315989.96999997,,,,1,,73512541.30000001,,,,,,,2022-08-06 16:46:07,1813621.6,,,370829576.2,,370829576.2,,,-4153457.0299999993
002821.XSHE,2015q3,2016-11-17,255476200.01,219330942.72,-203266444.0,,1,,89742536.26,,,,,,,2021-12-28 22:34:03,2441705.14,,-62676871.04,519891620.2,,519891620.2,,,-11791778.52
002821.XSHE,2015q4,2017-03-30,430085454.66,256994132.5,-140566884.87,129013929.03,1,334484703.92,169716865.07,65230469.86,422929528.75,,211945146.69,1271508489.84,,2021-12-28 22:34:03,2786520.41,236653121.04,-13218561.71,830607694.25,937023785.92,830607694.25,666382541.16,471161295.38,-17399945.71
002821.XSHE,2016q1,2017-04-24,88687758.43,60672958.33,-41438757.59,,1,,36178977.04,,,,,,,2021-12-28 22:34:03,-796545.22,,66000000.0,186681219.8,,186681219.8,,,4418173.99
002821.XSHE,2016q2,2017-10-24,237193359.76,92134802.04,-69470662.18,197755231.48,1,461763385.68,101419177.37,64322818.94,481241471.86,,212649469.19,1470646539.64,,2022-08-06 16:46:07,-1533221.9,364255113.13,-2918151.85,470475065.69,1008883153.96,470475065.69,763203390.11,497852517.28,-3971504.3
002821.XSHE,2016q3,2017-10-24,363021455.12,247358380.35,-193009011.08,245730474.06,1,439669095.69,212357349.18,63937153.66,580848400.64,,152189241.26,1559902809.56,,2021-12-28 22:34:03,-1769767.14,338118672.73,-64211165.83,785803903.65,1120233713.87,785803903.65,805299988.87,493379181.88,-4513563.26
002821.XSHE,2016q4,2019-03-16,533916411.47,278355646.13,-199569766.12,218753442.19,1,611905190.55,275604590.2,64347286.24,632074793.98,,294939871.14,2444896556.35,,2021-12-28 22:34:03,-2278509.25,503728536.39,682076698.16,1103194952.01,1832991365.8,1103194952.01,1645019653.49,491659268.56,-22997902.07
002821.XSHE,2017q1,2018-04-20,149903232.98,154282829.44,-36423315.28,206892127.64,1,557026051.77,57763582.17,63389565.1,681163397.63,,204655130.07,2454253166.7,,2021-12-28 22:34:03,160931.58,450187742.23,2733734.4,290097601.3,1897227114.93,290097601.3,1681273677.81,481435534.37,2196674.76
002821.XSHE,2017q2,2018-10-31,265379985.24,151590560.89,-98421080.78,248799258.96,1,507585371.4,139670091.83999997,63008794.92,699349825.04,,249285967.81,2435879989.02,,2022-08-06 16:46:07,160931.58,406086800.83,-55397390.55,551472667.93,1928294617.62,551472667.93,1584144829.18,623211799.03,16505200.959999997
002821.XSHE,2017q3,2018-10-31,423401259.86,246192999.32,-209278870.94,263431920.96,1,483006788.35,216865622.76,63044587.8,775312881.78,,240572793.28,2495068905.2,,2021-12-28 22:34:03,160931.58,385187268.68,-55397382.0,895938102.03,2012062116.85,895938102.03,1623288426.8,723655952.48,33399742.99
002821.XSHE,2017q4,2020-04-09,686731073.59,196400310.25,-300280721.92,260226898.68,1,482166402.63,360048381.86,66703235.44,909080660.32,,450609343.92,2637202964.08,0.0,2021-12-28 22:34:03,-264568.42,374033469.62,-65120386.1,1423033412.68,2155036561.45,1423033412.68,1614948166.55,760541274.9,51738050.56
002821.XSHE,2018q1,2019-04-23,182569307.23,139266423.94,-98792981.64,312939498.95,1,492361318.21,52421840.02,66125533.38,972572424.31,,363472283.43,2699938862.18,,2021-12-28 22:34:03,-968511.94,384828272.83,-1483757.18,363656523.27,2207577543.97,363656523.27,1659758293.28,770942296.94,44237784.53
002821.XSHE,2018q2,2019-10-25,409055905.4,261213294.49,-253563918.63,339442061.85,1,518407810.49,140198445.82999998,93494921.71,985212545.25,,346217708.54,2741317715.47,,2022-08-06 16:46:07,83167.51000000001,398986784.67,-82019704.28,757638081.1400001,2222909904.98,757638081.1400001,1518592285.47,801073408.05,20197966.48
002821.XSHE,2018q3,2019-10-25,647656134.11,273080500.76,-762387980.92,380574947.74,1,537058580.47,246203162.56,93365475.46,1089443416.95,,452802247.04,2934721034.79,,2021-12-28 22:34:03,1431144.25,417517410.5,-40482106.52,1204962585.97,2397662454.32,1204962585.97,1605359383.78,886369244.63,-1385047.96
002821.XSHE,2018q4,2021-04-16,981674101.52,415060930.67,-583702303.24,424117254.59,1,674772261.34,406450398.04,117576470.43,1251718059.52,,525239401.2,3185341441.9,0.0,2021-12-28 22:34:03,6512474.08,539673746.83,-42702548.79,1834877624.25,2510569180.56,1834877624.25,1694398834.07,907217101.73,3065206.95
002821.XSHE,2019q1,2020-04-25,265706464.04,75617344.15,-135800885.63,465444122.41,1,601858774.17,92063799.35,118275986.49,1343795164.5,,451286409.9,3205356195.21,,2021-12-28 22:34:03,12600473.12,455273815.46,-2294971.25,476494446.55,2603497421.04,476494446.55,1626069615.66,,10088475.3
002821.XSHE,2019q2,2020-10-24,609637579.75,154731495.99,-496744973.58,426177189.68,1,575215926.43,229318376.48,117204881.6,1388472451.2,,593204793.6,3275023453.07,,2022-08-06 16:46:07,17144413.87,414002865.44,-67455500.8,1093070698.41,2699807526.64,1093070698.41,1413210093.11,975428497.71,-1639772.3000000007
002821.XSHE,2019q3,2020-10-24,965535688.97,351016576.55,-668704304.94,449394692.58,1,713120678.39,366515484.88,116212433.63,1525681758.72,,651181282.33,3568241843.73,,2021-12-28 22:34:03,8326310.54,550355004.79,-38857454.22,1742485147.45,2855121165.34,1742485147.45,1588485129.88,,-11628756.82
002821.XSHE,2019q4,2022-03-31,1340584172.36,600867843.92,-699898354.34,448782946.0,1,713232174.09,553863836.07,121803871.93,1697566795.69,,658505041.7,3758736367.43,,2022-03-31 09:39:51,-1242720.96,503985741.47,-102096461.03,2459985533.8,3045504193.34,2459985533.8,1638856471.11,1271436882.75,-4439962.18
002821.XSHE,2020q1,2021-04-23,248703990.8,49207245.92,-102835923.19,531339458.38,1,682523881.63,108029889.53,120743686.22,1805596685.22,,558834931.08,3839819411.87,,2021-12-28 22:34:03,-5779839.33,474107624.45,,475496806.78,3157295530.24,475496806.78,1674082497.07,,-8621600.07
002821.XSHE,2020q2,2021-08-16,650860619.03,135411583.84,-284801543.66,567872460.61,1,756608269.16,315609915.24,120085893.31,1897516829.93,,861708340.38,4053723321.81,,2021-12-28 22:34:03,-9751013.05,537171298.43,-118360217.0,1265933056.84,3297115052.65,1265933056.84,1748697275.11,1260758686.52,-5735147.56
002821.XSHE,2020q3,2021-10-27,1074089596.01,346143211.24,-657421463.82,672710163.13,1,1094978590.6,506189720.31,172440281.33,2088131819.86,,823250012.51,6874407885.59,,2021-12-28 22:34:03,-8173082.16,868619183.57,2427247929.52,2082845562.11,5779429294.99,2082845562.11,4226079141.31,,14841334.57
002821.XSHE,2020q4,2023-03-31,1683499636.53,569291589.49,-1101771539.61,726383794.52,1,1191818520.0,722051871.06,285665222.8,2281751438.27,,986113901.44,7181566937.75,,2023-03-30 20:26:56,-9982208.08,927501823.42,2267864783.26,3149689675.8,5989748417.75,3149689675.8,4029466037.13,1534869795.08,43703535.13
002821.XSHE,2021q1,2022-04-21,444047380.18,100659080.6,-239398407.6,800491077.49,1,1128509146.77,154329304.12,284686595.8,2440886367.53,,901386084.04,7284843218.53,,2022-04-20 20:27:38,-87873.58,873742089.59,10625287.78,777189276.45,6156334071.76,777189276.45,3995332873.91,,-7161138.84
002821.XSHE,2021q2,2022-08-26,970181827.82,480418807.38,-1982510763.46,878985640.71,1,1409719696.08,429325027.43,298296842.89,2565503338.56,,830547905.49,7696822037.96,,2022-08-25 20:15:02,15451651.53,1098222338.28,7668713.98,1760187079.76,6287102341.88,1760187079.76,4046579047.28,1603076817.65,194531.94
002821.XSHE,2021q3,2022-10-28,1609788929.72,345438917.15,-2282001233.32,1083103030.15,1,1851162054.93,694837911.14,299304155.53,2831045074.28,,1149888854.27,8431492625.42,,2022-10-27 21:19:57,25480106.37,1530827860.44,238785490.07,2922986029.93,6580330570.49,2922986029.93,4246147110.62,,-2747847.06
002821.XSHE,2021q4,2024-03-29,2582396166.63,113150121.36,-2205207428.4,1396115127.88,1,2546285945.92,1069255715.2,374149170.78,3170264983.53,,1816200714.43,15156297270.34,,2024-03-28 20:13:59,27104743.76,2204806672.76,6210706742.15,4638834177.53,12610011324.42,4638834177.53,10310396863.27,2243835516.94,7028555.07
002821.XSHE,2022q1,2023-04-29,1128892034.57,204607061.83,-1131790662.67,1707564369.77,1,2875485236.77,499398084.81,404526063.56,3669678188.36,,2051597484.61,16389663097.9,,2023-04-28 22:22:17,11660530.17,2491414488.95,383841586.32,2061708856.14,13514177861.13,2061708856.14,11060432081.38,,48368735.63
002821.XSHE,2022q2,2023-08-30,2670840289.22,631782378.35,-3235044331.77,1900549031.36,1,3247859354.87,1740094352.59,495143059.69,4699045481.72,,3103775756.07,17834031346.0,,2023-08-29 20:20:33,16472813.41,2831030076.09,282752359.7,5041250176.47,14586171991.13,5041250176.47,12104374308.97,2813070598.47,-284222470.23
002821.XSHE,2022q3,2023-10-31,4146095742.51,2838696966.39,-2678283798.45,1668189575.28,1,3002569187.4,2720936643.42,483871876.37,5679826332.55,,1917601243.43,18064644374.12,,2023-10-30 20:14:27,-4357194.39,2589270696.37,-461686771.31,7811575256.14,15062075186.72,7811575256.14,12178543971.04,,-512985622.55
002821.XSHE,2022q4,2025-03-29,5397598114.67,3286910705.82,-4671415481.77,1510413102.9,1,2544270867.15,3294630547.8,473203704.84,6155008475.09,,2451148108.59,18239273651.93,,2025-03-29 04:12:25,6869341.56,2177095275.04,-742526521.17,10255325392.82,15695002784.78,10255325392.82,11860458372.35,3622374416.37,-498176012.42
002821.XSHE,2023q1,2024-04-26,1160393685.09,1303525263.66,-327218213.85,1108074043.37,1,2176785958.74,627890383.54,470286147.78,6785354479.52,,1992381105.58,18546760048.14,,2024-04-25 20:18:03,600226.94,1773348748.88,,2249034497.62,16369974089.4,2249034497.62,11977491343.33,,36870940.95
002821.XSHE,2023q2,2024-08-29,2169022833.17,2253182473.18,-695889407.04,788023344.23,1,2404927048.91,1681992031.03,467841184.27,7176966170.19,,2525161782.26,19196898589.47,,2024-08-28 20:12:03,80049999.93,1977162949.1,-470293966.19,4621510379.44,16791971540.56,4621510379.44,12619038705.52,3989111458.6,-136017305.33
002821.XSHE,2023q3,2024-10-30,2928087440.86,2864254599.72,-895048659.93,880359114.45,1,2292382441.4,2200808678.45,469259201.38,7700932661.81,,2476229978.13,19764226099.24,,2024-10-29 20:11:52,108554140.73,1794936038.81,-514932349.71,6383057146.18,17471843657.84,6383057146.18,13059172427.71,,-148895330.06
002821.XSHE,2023q4,2026-03-31,3821800293.05,3549728383.28,-2691228997.74,945347307.48,1,2257179887.55,2250819401.45,465613272.44,7759922411.36,,1998761477.83,19767158652.7,,2026-03-31 04:19:22,137595436.8,1800802928.9,-542029349.36,7825190298.27,17509978765.15,7825190298.27,12352058471.95,3912950846.77,-148402400.1
002821.XSHE,2024q1,2025-04-24,790599376.8,490666474.36,-284603126.59,992330687.33,1,2234464626.88,279529194.27,461186080.46,8041893839.41,,1712927094.77,19841423232.54,,2025-04-23 20:12:38,9071121.62,1768240664.23,-218690011.21,1399808311.93,17606958605.66,1399808311.93,12110137708.92,,-78308189.81
002821.XSHE,2024q2,2025-08-26,1560344504.2,873559253.48,-700767287.1,997959298.26,1,2405604213.77,492415488.27,457123024.59,7617115787.0,,1482932119.61,18858647118.72,,2025-08-25 20:14:52,22933191.14,1893689593.9,-1418493753.92,2697352097.0,16453042904.95,2697352097.0,10636335727.17,3947778227.6,-188433788.21
002821.XSHE,2024q3,2025-10-31,2334932347.39,1052859875.02,-1091121996.32,1197917336.02,1,2064510005.88,700179181.17,452278721.27,7836381925.54,,1659627764.82,18697738384.98,,2025-10-30 20:22:47,27595786.71,1585831283.69,-1902984838.84,4140288577.71,16633228379.1,4140288577.71,10611596580.53,,-173341645.61
002821.XSHE,2024q4,2026-03-31,3345829992.95,1254337014.51,-1184333428.31,1193346492.84,1,2425984466.06,935756163.95,430165701.44,8078006859.36,,1811008371.43,19288557691.02,,2026-03-30 20:14:39,82562009.46,1709345179.26,-1928186600.16,5804657336.92,16862573224.96,5804657336.92,11050175723.88,3973951488.24,-330750448.17
002821.XSHE,2025q1,2025-04-24,885629236.3,449341852.23,843986349.07,1187130090.95,0,2252047978.35,324571255.22,426000161.13,8404614677.08,,1663505038.74,19447176497.82,,2025-04-23 20:12:38,10275164.25,1558515333.38,-5561096.15,1541215508.36,17195128519.47,1541215508.36,11151587441.54,,-44939637.49
002821.XSHE,2025q2,2025-08-26,1801718244.8,701721282.25,1070803477.48,1212004083.43,0,2755196095.69,613151502.37,423346005.54,8300410988.63,,1974963261.9,19851387767.26,6000000.0,2025-08-25 20:14:52,21238598.43,2075035846.43,-139409335.31,3188306524.43,17096191671.57,3188306524.43,11547544823.76,3935716775.73,-62326991.88
002821.XSHE,2025q3,2025-10-31,2664983604.57,1144158624.68,-113429853.85,1496620683.15,0,2447134516.9,792478500.98,420198403.77,8483185952.48,,1526722009.26,19807175843.91,,2025-10-30 20:22:47,46171416.29,1784454797.1,-320807419.59,4629877130.98,17360041327.01,4629877130.98,11369512266.36,,-89760104.64
002821.XSHE,2025q4,2026-03-31,3869300580.22,1407585059.7,-633199222.1,1470881789.26,0,2631325925.73,1126642037.88,421799644.57,8815546812.99,,1946020867.42,20277465751.1,,2026-03-30 20:14:39,89054882.25,1968487572.21,-344831996.73,6670181013.25,17646139825.37,6670181013.25,11506335552.2,4496051074.13,-65626964.68
