order_book_id,date,report_year,report_period,info_classification,institute,info_summary,report_date,title,author,est_profit,report_date_last,title_last,est_profit_last,info_date,report_type,forecast_profit_max,forecast_profit_min,profit,profit_q,forecast_profit_growth_limit,profit_growth,forcast_profit_growth_limit_q,profit_growth_q,fin_report_date_last,fin_report_type_last,forecast_profit_max_last,forecast_profit_min_last,profit_last,con_calc_date,con_profit,con_calc_date_last,con_profit_last,con_profit_q_last,con_profit_gr_last,con_profit_gr_q_last,expect_rate,rice_create_tm,create_tm
000039.XSHE,2011-10-28,2011,q3,2405,,2011-10-28发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2011-10-28,financial_reports,,,,513778000.0000,,,,-0.6362,,,,,,,,2011-10-27,,977659819.0000,,,-0.4745,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2011-10-28,2011,q3,2503,,2011-10-28发布的财报净利润同比增速低于2011一致预期同比增速,,,,,,,,2011-10-28,financial_reports,,,,513778000.0000,,,,-0.6362,,,,,,,,2011-10-27,,977659819.0000,,-0.3078,-0.3284,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-04-12,2012,q1,2502,,2012-04-12发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-04-12,performance_forecast,543300000.0000,271650000.0000,,,-0.6000,,,,,,,,,,,2012-04-11,3093689553.3465,,-0.1618,,-0.4382,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-04-12,2012,q1,2504,,2012-04-12发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-04-12,performance_forecast,543300000.0000,271650000.0000,,,,,-0.6000,,,,,,,,,2012-04-11,,1138485150.0000,,-0.1618,-0.4382,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-04-25,2012,q1,2405,,2012-04-25发布的财报中，1季度净利润增速低于机构的一致预期,,,,,,,,2012-04-25,financial_reports,,,,375305000.0000,,,,-0.7237,,,,,,,,2012-04-24,,1109418600.0000,,,-0.6617,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-04-25,2012,q1,2501,,2012-04-25发布的财报净利润同比增速低于一致预期2012同比增速,,,,,,,,2012-04-25,financial_reports,,,375305000.0000,,,-0.7237,,,,,,,,,,2012-04-24,3014642671.8165,,-0.1832,,-0.5405,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-04-25,2012,q1,2503,,2012-04-25发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-04-25,financial_reports,,,,375305000.0000,,,,-0.7237,,,,,,,,2012-04-24,,1109418600.0000,,-0.1832,-0.5405,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-07-14,2012,q2,2502,,2012-07-14发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-07-14,performance_forecast,1263430000.0000,701910000.0000,,,-0.5500,,,,,,,,,,,2012-07-13,2650499492.4196,,-0.2819,,-0.2681,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-07-14,2012,q2,2504,,2012-07-14发布的业绩预告同比增速低于2012一致预期同比增速,,,,,,,,2012-07-14,performance_forecast,1263430000.0000,701910000.0000,,,,,-0.3872,,,,,,,,,2012-07-13,,1413724276.6000,,-0.0246,-0.3626,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-08-25,2012,q2,2405,,2012-08-25发布的财报中，2季度净利润增速低于机构的一致预期,,,,,,,,2012-08-25,financial_reports,,,,558405000.0000,,,,-0.6147,,,,,,,,2012-08-24,,1395462101.2000,,,-0.5998,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-08-25,2012,q2,2501,,2012-08-25发布的财报净利润同比增速低于一致预期2012同比增速,,,,,,,,2012-08-25,financial_reports,,,933710000.0000,,,-0.6674,,,,,,,,,,2012-08-24,2621098623.6050,,-0.2899,,-0.3776,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-08-25,2012,q2,2503,,2012-08-25发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-08-25,financial_reports,,,,558405000.0000,,,,-0.6147,,,,,,,,2012-08-24,,1395462101.2000,,-0.0372,-0.5775,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-10-15,2012,q3,2502,,2012-10-15发布的业绩预告同比增速低于一致预期2012同比增速,,,,,,,,2012-10-15,performance_forecast,1992846000.0000,1328564000.0000,,,-0.4000,,,,,,,,,,,2012-10-12,2320807939.8350,,-0.3712,,-0.0288,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-10-30,2012,q3,2405,,2012-10-30发布的财报中，3季度净利润增速低于机构的一致预期,,,,,,,,2012-10-30,financial_reports,,,,650624000.0000,,,,0.2664,,,,,,,,2012-10-29,,801185413.2000,,,-0.1879,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-10-30,2012,q3,2501,,2012-10-30发布的财报净利润同比增速低于一致预期2012同比增速,,,,,,,,2012-10-30,financial_reports,,,1584334000.0000,,,-0.5230,,,,,,,,,,2012-10-29,2311145166.9806,,-0.3738,,-0.1492,2021-04-12 11:01:49,2021-04-12 11:01:49
000039.XSHE,2012-10-30,2012,q3,2503,,2012-10-30发布的财报净利润同比增速低于2012一致预期同比增速,,,,,,,,2012-10-30,financial_reports,,,,650624000.0000,,,,0.2664,,,,,,,,2012-10-29,,801185413.2000,,0.5594,-0.2930,2021-04-12 11:01:49,2021-04-12 11:01:49
